AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
35.875,68.170,186.650,132.900,93.350,75.360,92.750,87.740,106.300,154.010,64.270,44.850,31.330,152.500,58.650,107.460,45.000,172.800,133.710,155.580,86.100,227.280,106.970,33.460,85.100,198.590,209.830,127.340,191.820,78.130
35.875,68.170,186.650,132.900,93.350,75.360,92.750,87.740,106.300,154.010,64.270,44.850,31.330,152.500,58.650,107.460,45.000,172.800,133.710,155.580,86.100,227.280,106.970,33.460,85.100,198.590,209.830,127.340,191.820,78.130
36.023,69.080,188.250,133.640,94.010,75.320,93.680,87.670,104.620,152.690,64.160,44.760,31.110,153.070,57.560,105.630,44.650,174.260,133.800,153.670,87.500,228.040,107.490,34.340,84.890,201.810,209.760,126.370,190.260,78.640
35.682,68.570,186.940,132.520,93.250,75.470,93.380,87.370,103.820,152.050,63.100,44.820,30.720,153.090,57.160,103.350,43.520,171.720,133.370,152.360,86.850,226.690,106.510,33.630,83.740,201.480,208.020,126.180,190.680,77.720
36.045,69.460,187.960,132.540,93.920,75.330,93.850,87.650,103.490,152.230,63.160,44.400,30.900,156.270,57.980,103.320,43.480,171.430,134.120,152.940,87.920,225.280,106.920,33.880,84.330,202.370,209.590,127.170,191.670,77.470
36.265,69.980,186.950,131.550,95.090,73.230,93.190,87.090,103.040,151.180,62.830,44.390,30.980,155.520,58.730,103.590,43.200,172.200,134.690,153.420,88.500,225.840,107.840,33.650,84.300,203.960,210.490,125.770,193.560,77.160
36.383,69.990,185.950,131.230,95.410,73.470,92.830,86.770,103.120,150.600,62.340,44.380,31.090,154.910,58.180,103.840,42.890,173.320,134.220,153.190,88.350,226.950,108.240,33.920,84.160,206.270,209.660,125.050,193.650,77.290
36.435,71.150,186.690,132.230,96.180,73.940,92.510,86.960,103.890,152.590,62.780,44.330,31.160,156.580,58.220,104.380,43.220,173.270,134.770,153.700,90.400,227.390,108.960,34.250,84.820,206.440,211.300,125.250,198.840,77.520
36.943,71.770,185.480,131.860,95.940,75.050,93.100,86.700,104.130,153.290,62.890,44.510,31.270,155.040,57.940,104.290,43.490,175.040,135.330,153.630,89.570,230.400,108.470,34.240,85.370,206.230,211.090,125.430,196.830,78.010
37.260,72.780,186.900,132.600,96.930,76.340,92.250,87.100,104.440,152.880,63.060,44.430,31.420,155.280,58.000,105.090,43.560,177.130,135.830,154.240,90.000,228.600,108.770,34.680,85.280,208.510,211.770,125.720,198.720,78.910
37.390,73.350,186.350,132.150,96.830,76.370,91.390,87.550,104.210,153.890,62.610,44.680,31.500,155.260,57.790,104.790,43.660,177.400,135.260,153.010,89.290,229.260,108.840,34.470,85.220,209.000,211.680,126.230,198.360,79.180
37.520,73.300,186.850,134.460,97.580,76.200,91.070,88.640,103.720,152.170,62.410,44.730,31.510,153.960,57.650,105.750,43.360,177.480,135.190,154.000,89.270,223.310,107.070,34.530,85.520,208.240,211.310,125.530,197.250,78.670
37.755,73.860,189.190,135.210,98.250,75.870,91.200,88.350,104.460,153.300,62.620,44.670,31.900,153.890,57.770,106.820,43.450,179.180,136.150,147.530,89.560,222.870,107.850,34.560,85.930,210.880,212.100,126.460,200.310,79.560
37.585,74.220,191.500,136.570,98.110,76.020,91.200,88.600,104.630,147.030,62.940,44.830,31.860,154.210,59.100,107.360,44.220,179.320,134.950,147.660,90.540,222.300,107.320,34.750,85.350,210.280,212.450,124.570,199.170,79.800
37.568,73.790,191.780,135.310,99.600,76.150,90.890,88.610,103.250,146.650,62.630,44.820,31.840,153.920,59.950,107.090,44.230,180.210,136.350,147.080,89.690,220.180,106.590,34.730,85.590,212.140,211.160,125.150,198.420,78.900
38.023,73.600,190.890,133.010,100.370,76.890,91.280,88.180,103.200,144.580,62.570,45.030,31.860,151.850,58.950,107.000,43.710,181.060,137.710,145.990,89.670,218.180,108.180,34.500,85.000,212.180,210.000,126.380,198.660,79.600
38.185,74.190,190.400,131.880,99.990,78.520,92.800,89.140,104.390,146.970,62.360,44.840,32.120,159.070,59.390,106.420,43.980,180.890,137.250,146.190,90.630,221.580,114.540,34.670,85.410,212.460,199.390,127.460,200.550,80.060
38.365,74.050,190.750,130.950,100.850,78.900,91.930,89.300,105.120,146.690,61.800,45.240,31.660,156.510,58.360,106.940,44.400,175.890,138.490,145.360,91.070,222.250,113.520,34.750,85.300,233.450,199.030,126.000,199.260,78.680
37.640,73.160,188.930,130.830,99.570,79.780,91.550,90.680,106.110,147.730,63.690,45.740,31.570,156.950,58.150,110.000,47.810,172.150,136.980,145.070,90.510,221.480,114.370,34.970,83.850,241.000,200.050,125.880,198.300,78.780
37.375,73.040,191.150,131.850,99.150,79.810,91.280,90.210,108.120,148.080,64.110,46.120,31.520,155.850,58.670,109.960,47.940,174.540,136.790,144.290,90.620,223.610,114.100,35.310,84.800,241.270,199.720,127.210,197.040,79.620
37.182,72.700,191.810,132.720,99.560,79.990,91.800,90.820,109.190,149.600,63.880,46.010,31.450,155.140,59.050,109.930,48.400,174.510,136.120,144.670,90.800,225.330,113.950,35.470,85.230,242.460,201.170,128.090,192.720,80.670
