AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
47.810,119.020,245.540,138.980,157.260,97.820,104.640,103.640,124.940,195.640,83.300,46.860,54.980,188.390,85.230,112.510,59.090,191.770,161.470,143.300,161.180,196.740,140.250,54.510,111.700,391.540,211.940,138.020,163.260,63.490
48.505,119.190,244.410,137.710,157.780,96.940,105.140,103.750,124.930,194.310,83.210,46.720,55.290,188.350,84.370,111.960,58.530,192.430,161.040,143.000,160.510,197.500,140.190,54.360,111.000,390.750,212.130,136.810,109.470,55.360
48.837,119.970,245.840,137.170,158.460,97.190,105.350,103.690,123.890,198.610,83.180,46.570,55.630,188.350,84.470,112.520,58.870,192.920,160.290,143.630,162.620,200.860,139.260,55.480,110.560,384.740,213.130,136.600,112.050,54.840
48.922,119.360,247.390,135.570,157.640,98.110,105.560,103.430,124.800,200.450,81.850,46.180,55.140,189.870,85.280,114.750,58.990,192.330,161.070,142.780,158.520,202.230,140.130,55.920,110.120,395.860,215.030,136.520,113.340,54.150
49.250,119.890,248.780,136.180,157.650,98.830,105.310,103.650,126.420,202.060,81.150,46.480,55.210,190.710,85.400,115.000,59.090,195.410,161.700,143.280,158.560,202.380,140.360,55.600,110.960,391.930,215.410,136.400,113.700,54.690
50.025,119.930,248.750,136.140,157.750,99.230,105.650,104.970,126.680,203.550,80.950,46.470,55.490,189.850,84.730,114.960,59.130,194.880,162.060,143.390,158.470,202.540,139.820,55.680,110.700,374.520,215.020,135.880,114.420,55.060
49.875,119.280,248.790,135.570,157.490,98.690,104.870,104.660,125.540,200.900,80.800,46.550,55.180,190.080,84.280,116.860,58.400,192.980,160.850,142.110,156.970,200.620,136.350,55.320,109.850,369.040,211.960,135.190,114.660,54.500
50.155,120.190,246.030,135.580,158.560,99.600,105.340,104.650,125.490,199.430,80.820,46.670,55.820,189.220,84.880,117.160,58.610,193.890,159.970,143.020,160.240,202.980,137.530,55.750,110.160,364.940,212.110,135.460,115.500,54.510
49.737,120.330,235.420,135.210,157.860,100.800,106.230,104.750,125.990,201.480,79.840,46.640,55.600,188.880,85.000,116.600,58.560,192.110,160.900,143.780,160.730,202.830,138.870,55.800,109.850,370.160,213.530,136.280,116.670,53.440
49.718,120.950,223.220,135.980,159.640,101.560,111.210,105.060,119.760,203.850,79.430,46.710,56.290,191.600,86.240,130.060,58.740,191.420,162.470,144.350,160.710,207.840,141.200,56.420,110.910,379.640,217.420,137.720,118.410,53.450
49.807,121.050,230.200,136.520,160.440,102.430,109.940,105.730,120.140,204.860,78.530,46.740,56.560,191.850,86.830,132.040,58.710,191.200,162.000,143.900,160.090,199.910,140.250,56.280,110.530,375.460,215.830,136.790,116.700,54.240
49.812,120.770,220.960,138.020,160.230,102.930,111.100,106.420,121.170,204.470,77.560,47.000,56.950,191.700,87.800,129.900,58.790,188.050,162.860,145.140,158.690,201.840,142.030,56.710,111.880,381.720,216.900,138.340,117.450,54.840
50.782,121.770,216.840,138.520,160.440,103.160,114.300,105.850,120.270,206.550,73.920,46.950,56.310,191.610,88.730,131.750,57.780,182.470,162.890,139.110,155.340,207.900,142.740,58.560,111.760,377.520,217.640,135.870,117.600,55.140
50.965,123.370,221.750,137.520,160.160,103.180,113.460,106.050,119.860,205.660,73.190,47.280,56.400,194.910,89.200,132.450,58.040,177.470,169.060,140.330,155.990,205.910,143.360,58.490,113.670,380.070,218.880,138.930,117.000,54.630
50.965,123.370,221.750,137.520,160.160,103.180,113.460,106.050,119.860,205.660,73.190,47.280,56.400,194.910,89.200,132.450,58.040,177.470,169.060,140.330,155.990,205.910,143.360,58.490,113.670,380.070,218.880,138.930,117.000,54.630
51.133,123.760,227.110,137.830,160.400,102.370,113.600,106.010,121.900,204.780,73.460,47.480,56.340,193.920,87.360,131.680,58.370,176.360,168.240,138.890,158.760,204.600,142.380,58.820,112.330,375.170,218.540,136.610,114.960,54.100
51.870,125.440,230.580,139.900,161.660,103.070,113.740,103.160,122.020,206.050,74.600,47.400,56.690,195.260,87.430,133.360,57.150,179.760,171.810,140.440,161.230,204.140,142.030,58.780,113.970,374.020,219.500,138.010,114.840,53.220
51.790,125.010,230.350,139.200,161.490,103.530,113.550,103.690,118.280,206.720,74.730,48.210,56.880,197.630,88.390,135.100,57.080,178.300,171.290,139.950,159.560,200.540,137.730,58.720,114.020,375.460,219.080,139.180,114.870,53.470
51.320,129.150,230.790,139.650,161.020,103.520,113.610,103.280,117.900,206.500,76.340,47.980,56.330,197.930,87.560,137.240,55.850,180.480,170.420,138.630,163.090,201.400,136.130,57.610,115.880,382.800,190.720,139.190,112.800,52.680
51.075,129.890,237.000,140.390,162.930,101.530,114.470,105.860,117.100,203.610,76.630,47.840,55.880,197.420,88.310,139.920,56.580,181.470,172.250,139.440,165.960,203.080,139.030,52.430,117.600,380.790,191.670,140.240,114.000,52.850
51.153,129.770,237.450,139.840,164.150,101.560,116.120,104.780,117.720,202.160,76.780,48.260,56.130,197.120,88.260,139.300,56.840,181.170,172.550,139.050,165.360,206.920,139.020,51.110,116.760,379.050,190.210,141.460,113.880,53.560
50.167,130.600,233.070,141.200,164.430,102.840,116.050,106.480,120.060,203.700,78.710,48.420,55.950,197.570,87.830,136.970,57.190,179.320,173.630,140.270,165.350,205.920,139.420,51.040,117.230,377.690,189.510,143.750,115.350,53.570
52.630,127.880,231.950,141.950,162.790,101.360,115.160,104.930,117.810,198.800,78.720,49.060,55.580,194.170,85.900,136.380,56.520,176.140,170.940,140.560,162.150,204.730,138.150,50.760,117.020,376.800,186.070,143.080,111.930,53.680
52.288,126.210,232.450,141.280,161.120,101.150,115.410,105.560,116.380,201.010,79.520,48.590,54.940,194.610,85.270,134.140,56.990,176.500,171.380,139.590,161.830,204.990,135.170,50.550,117.250,375.800,184.750,142.700,104.010,53.790
52.938,128.900,231.950,142.010,162.040,102.080,116.120,106.080,117.270,200.560,80.000,48.390,54.940,197.520,85.700,134.330,57.240,177.310,173.540,140.250,163.340,207.520,139.060,51.750,119.350,376.460,185.220,143.350,104.670,54.080
52.120,128.150,240.500,142.090,162.280,102.460,115.090,105.680,118.400,199.630,79.480,48.720,54.590,198.900,83.570,135.000,56.910,177.060,172.610,140.380,162.500,206.430,136.760,51.220,119.340,371.600,183.040,143.430,100.860,53.920
50.715,125.520,238.050,139.970,160.210,101.300,113.210,104.700,118.270,194.770,77.900,48.470,53.450,198.040,82.540,133.440,56.630,173.870,169.850,137.640,156.900,202.630,133.670,50.480,118.220,357.230,179.120,141.710,96.420,52.940
50.725,125.510,239.150,139.790,160.760,100.300,112.610,105.070,117.500,195.170,78.180,48.000,53.470,198.030,82.770,134.990,56.380,172.150,170.360,138.000,156.860,200.950,131.950,49.240,117.490,359.750,178.590,141.530,95.040,53.500
50.180,125.500,237.970,138.730,159.810,99.540,112.520,104.240,121.190,194.580,78.330,47.850,52.920,197.730,82.980,133.590,56.480,172.870,170.390,135.340,156.310,201.630,131.200,46.620,117.260,354.130,175.280,141.830,92.970,53.560
49.295,127.130,240.590,139.050,160.710,101.910,112.510,106.010,121.990,194.580,78.190,47.400,53.360,199.990,83.950,134.040,56.910,171.850,171.630,135.320,159.940,202.050,131.340,46.200,118.460,354.670,175.860,143.960,94.440,53.420
46.430,123.350,239.550,137.200,157.330,99.890,109.450,106.110,120.440,190.340,77.170,48.190,51.300,199.030,82.530,131.340,56.750,167.600,166.820,131.420,153.150,194.970,125.300,44.760,115.900,337.370,174.070,143.410,90.720,52.120
47.165,124.730,236.430,136.820,160.210,100.290,110.320,105.600,121.640,191.620,77.420,48.050,52.020,198.010,83.670,133.200,56.550,167.810,168.160,133.310,158.070,196.280,127.470,45.170,117.010,343.040,175.210,145.710,92.280,52.580
47.730,126.020,236.080,136.910,162.790,99.880,109.900,106.700,122.140,191.760,77.550,48.690,52.440,199.070,84.010,134.680,56.810,169.870,169.380,134.400,155.060,196.400,127.300,45.620,117.660,345.640,174.120,146.520,90.300,52.740
47.520,128.930,236.790,138.210,164.870,101.310,111.310,108.110,120.800,192.380,79.130,49.180,55.930,199.990,84.280,135.500,57.380,169.920,170.790,135.880,158.480,199.140,126.610,45.530,119.840,353.810,171.810,147.410,92.400,52.500
47.250,128.070,241.380,138.610,164.090,100.860,110.770,107.450,120.520,192.580,78.720,49.580,56.350,199.220,84.570,135.040,58.090,169.910,169.950,134.320,154.570,197.430,122.760,44.890,119.070,355.020,169.090,147.490,92.910,52.270
45.773,126.220,245.990,138.420,163.470,101.520,111.350,107.330,120.840,190.950,78.880,49.200,56.010,198.990,82.850,133.910,59.010,168.390,168.620,135.120,155.980,197.240,122.430,43.560,119.840,352.790,166.250,148.170,93.090,52.260
46.650,126.900,249.940,138.120,163.860,101.120,111.730,106.370,121.340,191.450,79.500,48.850,56.520,199.840,83.640,134.090,59.500,169.690,169.600,136.450,155.780,199.110,124.950,44.460,120.550,358.750,167.300,147.470,95.970,52.760
45.695,127.670,249.340,138.760,164.240,102.230,110.820,106.720,120.570,188.910,80.980,48.600,55.690,199.960,83.200,133.850,59.250,171.300,169.310,136.350,157.640,195.520,123.560,44.000,120.010,352.780,169.740,147.960,95.160,52.940
44.915,126.180,246.500,139.790,161.510,101.860,108.640,106.760,117.870,192.000,81.020,49.650,54.190,198.970,82.640,132.730,58.870,172.110,166.440,132.390,153.710,191.970,122.260,44.530,118.430,350.550,165.870,146.940,92.820,51.610
44.742,126.240,247.630,138.850,162.640,102.670,109.710,106.690,118.710,193.590,81.170,49.850,54.370,197.770,82.160,132.790,59.320,171.280,166.680,132.280,154.510,193.000,122.900,44.570,119.510,354.900,166.090,147.940,93.240,51.770
44.742,126.240,247.630,138.850,162.640,102.670,109.710,106.690,118.710,193.590,81.170,49.850,54.370,197.770,82.160,132.790,59.320,171.280,166.680,132.280,154.510,193.000,122.900,44.570,119.510,354.900,166.090,147.940,93.240,51.770
44.557,126.160,242.060,137.070,163.710,102.420,108.520,104.460,118.310,191.550,80.260,49.610,53.930,196.670,81.200,132.620,58.730,168.850,165.260,130.460,155.190,189.440,121.590,43.570,118.170,354.880,163.350,146.280,92.310,51.690
44.345,124.940,242.400,131.330,162.730,102.120,108.220,104.190,116.770,189.990,79.360,49.100,53.180,196.020,78.870,131.570,58.180,169.180,164.370,129.690,152.890,188.050,121.480,44.230,117.010,348.800,161.400,145.070,93.270,51.130
44.575,125.730,243.500,132.110,162.760,102.190,107.060,105.330,115.380,191.080,79.680,48.610,53.570,199.240,79.260,132.200,56.830,169.040,165.450,129.570,155.660,187.370,121.840,44.730,116.740,349.870,160.580,145.730,93.510,50.550
43.767,123.680,241.800,131.150,161.330,101.440,105.960,102.910,113.850,189.850,79.210,49.250,52.030,198.270,77.140,132.040,54.350,166.700,164.310,126.990,151.410,182.490,119.810,44.040,114.710,341.610,159.750,145.570,91.560,49.340
43.325,119.840,236.560,131.440,158.600,101.960,106.460,103.800,115.990,189.570,80.260,49.130,51.780,198.780,77.960,132.470,56.380,172.360,166.470,128.270,145.100,183.190,120.650,43.460,114.620,338.890,160.040,146.790,76.100,49.910
44.910,123.160,240.760,133.730,162.330,102.560,109.740,104.680,117.300,195.250,81.080,49.980,53.230,199.630,81.620,134.820,56.220,174.730,168.150,132.690,150.810,189.880,122.080,44.790,116.850,344.620,164.290,147.550,74.110,51.500
45.635,125.830,242.770,134.380,165.390,104.420,110.130,106.730,117.650,196.690,81.690,50.000,54.750,200.130,82.720,135.940,57.030,174.550,169.410,131.490,158.440,188.440,123.120,44.550,118.120,348.750,163.850,149.850,74.860,50.800
46.305,127.820,241.820,136.680,166.920,105.110,110.370,107.380,120.680,197.170,81.440,50.780,55.100,203.050,82.450,137.210,57.540,174.450,170.260,132.220,159.310,189.810,123.390,45.100,119.430,350.640,164.720,149.000,72.660,50.980
47.538,131.400,246.770,138.550,170.050,106.060,109.160,108.770,121.480,197.300,82.460,51.400,55.930,205.480,83.410,138.040,57.240,175.510,172.260,133.310,161.270,189.810,124.460,46.030,121.110,353.700,166.610,149.530,73.640,51.970
48.145,132.600,248.140,139.020,170.820,107.520,110.340,108.720,122.290,198.050,82.480,51.490,56.420,201.300,82.580,137.070,56.150,175.580,171.280,134.740,152.790,194.120,125.740,46.800,122.660,353.800,168.290,149.320,73.750,52.290
48.703,132.100,245.870,139.780,170.310,107.940,110.680,109.380,121.170,198.010,82.980,51.380,57.110,203.260,83.260,135.080,56.830,174.620,171.650,135.950,150.150,194.730,127.280,46.850,123.230,349.330,168.910,149.190,73.730,52.880
48.547,131.490,244.500,141.680,171.590,108.820,109.270,109.680,120.190,198.940,83.710,51.330,55.860,204.930,82.630,135.720,57.360,175.600,172.900,134.870,151.280,190.220,127.100,46.320,122.030,347.030,169.010,149.730,73.460,52.120
48.538,132.320,244.960,140.710,169.350,108.650,109.540,110.910,120.910,202.350,82.900,51.640,56.170,204.490,83.610,141.740,57.620,176.710,173.190,135.760,151.340,191.450,127.170,46.700,121.860,348.860,168.850,149.410,74.830,52.890
