AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
182.010,334.750,502.280,171.540,221.430,144.650,161.700,162.900,119.260,408.640,76.870,59.210,63.160,268.580,164.670,156.760,52.440,226.690,206.800,136.040,255.460,395.330,207.000,53.210,168.210,207.860,177.740,155.750,80.660,53.060
179.700,329.010,490.900,171.080,222.460,142.000,167.830,163.470,121.430,412.840,77.010,59.300,61.250,268.510,166.390,155.730,53.470,227.840,209.000,138.020,248.230,407.480,218.080,53.140,173.610,213.630,180.230,159.000,82.540,53.480
174.920,316.380,489.690,172.220,220.000,143.920,163.780,164.210,122.220,407.240,78.880,60.290,60.280,267.190,162.250,155.190,54.020,225.140,211.060,138.220,227.670,398.630,219.750,53.870,171.760,213.070,179.490,159.770,81.790,54.000
172.000,313.880,469.650,171.630,219.750,143.520,165.520,162.830,123.260,405.760,78.830,60.790,60.920,269.690,161.040,156.900,53.760,225.170,210.820,135.340,229.150,396.930,221.990,54.010,172.900,211.340,178.000,162.330,81.990,52.440
172.170,314.040,458.600,173.950,216.960,144.890,167.160,162.740,125.030,393.610,80.300,60.470,61.130,267.060,156.970,157.830,54.240,227.290,215.750,134.830,228.310,397.510,224.190,53.440,174.380,215.500,179.950,166.240,83.190,53.840
172.190,314.270,465.000,173.090,211.970,144.610,167.320,160.520,125.110,387.460,82.370,60.330,61.820,264.410,150.440,156.600,53.870,230.370,213.460,135.030,229.630,399.170,221.640,55.210,173.740,209.310,177.410,164.060,81.970,53.730
175.080,314.980,469.000,171.250,214.380,144.200,167.490,158.660,127.970,386.670,81.670,60.430,62.370,262.120,150.300,157.890,53.590,232.380,216.310,132.870,234.840,403.050,219.950,55.910,175.380,216.020,178.980,163.160,83.030,54.330
175.530,318.270,473.720,169.790,215.710,143.440,168.440,159.010,127.330,389.400,81.200,60.450,62.120,260.920,152.210,157.800,53.450,231.760,218.250,133.590,237.830,390.310,222.400,55.740,174.470,217.450,179.420,162.970,83.720,53.910
172.190,304.800,467.430,168.760,215.000,145.470,168.230,158.290,126.800,386.980,81.320,60.540,61.500,261.410,149.590,155.440,53.520,230.850,219.430,134.760,228.630,390.800,227.000,54.940,173.290,223.900,181.020,163.050,84.010,54.190
173.070,310.200,468.690,167.840,214.670,145.060,157.890,159.810,128.960,372.000,81.380,60.900,61.360,257.710,148.180,151.940,53.280,235.360,217.650,134.210,231.230,380.940,228.940,55.700,168.400,225.960,178.740,163.210,84.970,54.300
