AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
134.500,259.500,390.010,160.390,226.280,140.160,152.170,137.240,103.420,322.740,76.660,53.080,51.640,231.280,133.670,185.930,57.700,255.130,229.840,132.580,233.000,338.550,232.520,65.020,148.530,251.110,197.480,154.360,77.100,53.720
134.160,260.740,391.010,162.240,226.410,140.610,153.300,137.250,102.960,328.080,77.470,53.330,52.800,233.080,134.310,187.260,58.280,255.710,232.110,133.590,231.910,342.310,233.360,64.750,149.990,248.180,198.580,155.950,77.020,53.300
134.840,258.740,389.840,162.690,225.790,139.710,152.650,136.610,103.260,326.850,77.660,53.680,52.850,231.810,132.570,187.430,58.390,255.970,230.970,133.120,230.500,343.090,232.390,63.630,148.540,244.150,198.590,154.380,76.970,53.790
133.110,258.260,396.530,166.480,223.280,140.790,149.270,137.750,101.330,323.960,78.570,54.000,51.790,233.010,127.110,182.790,58.390,259.140,227.330,138.160,227.960,331.880,227.630,62.700,145.100,234.060,198.300,155.730,75.130,53.340
133.500,260.580,398.810,166.590,227.450,141.200,150.540,136.850,102.730,325.950,79.230,54.170,51.930,232.260,129.900,183.110,58.140,258.780,230.500,143.550,230.560,335.270,232.460,63.700,147.180,235.920,200.880,157.380,77.490,54.050
131.940,257.170,396.540,165.180,227.570,139.670,147.370,134.630,100.950,321.460,77.960,54.610,51.500,232.960,129.180,182.760,57.280,255.050,229.260,141.280,231.350,330.850,228.890,62.570,147.160,234.330,200.900,155.870,75.550,52.580
134.320,261.150,400.310,165.520,230.000,139.900,150.190,133.940,101.550,323.890,77.880,54.440,51.910,234.580,130.190,183.020,57.300,257.030,224.500,142.430,233.510,339.350,230.110,59.240,144.330,238.380,202.200,157.840,76.810,53.020
134.720,261.550,395.860,164.120,230.340,137.910,150.560,131.260,101.520,319.990,77.530,54.470,51.640,232.310,131.600,184.270,56.940,255.520,221.520,141.570,235.460,343.520,230.560,58.760,150.340,241.440,199.630,155.730,76.930,52.730
134.390,261.970,394.500,163.180,229.910,138.380,151.250,131.180,102.700,320.590,77.360,53.660,51.370,234.980,132.110,184.640,56.320,255.130,222.930,142.010,234.210,346.630,230.340,57.970,150.360,242.470,194.450,155.200,77.080,52.510
133.580,254.560,394.590,161.980,233.450,137.890,152.230,131.400,105.220,319.710,77.090,53.580,51.110,232.410,130.710,183.390,56.430,236.710,222.870,143.000,236.880,348.110,232.300,57.620,152.540,235.460,195.930,153.790,77.050,52.400
133.480,252.510,401.550,164.200,236.860,139.630,155.190,132.510,106.900,325.340,73.680,53.590,51.460,235.210,133.260,185.330,57.320,234.710,223.900,144.240,234.360,352.970,227.470,58.280,154.630,235.940,199.050,155.700,77.920,52.735
131.460,252.180,398.800,162.730,233.560,139.910,153.810,133.420,103.070,323.670,74.500,54.260,50.910,236.080,132.620,186.020,57.790,239.640,223.040,141.880,230.320,348.450,228.110,57.530,153.350,234.310,197.140,154.660,77.110,53.100
132.540,251.860,405.900,165.210,232.610,142.120,153.360,135.000,105.530,330.270,75.980,53.980,51.170,235.560,133.030,185.510,57.920,245.380,223.200,144.750,223.760,350.160,228.170,57.260,154.800,235.190,198.610,156.590,78.280,54.300
127.850,247.790,411.340,167.770,232.030,140.720,155.480,134.540,106.110,332.770,75.990,54.480,50.710,233.860,131.550,184.250,58.600,247.360,225.430,145.750,217.180,349.840,233.410,56.900,154.530,233.630,199.380,158.530,79.500,54.120
128.100,246.470,412.500,167.070,229.210,140.600,157.520,133.460,108.960,332.050,77.700,54.140,51.130,235.040,132.210,181.510,58.690,249.350,226.190,145.220,215.400,357.620,237.880,56.850,156.390,228.180,201.440,159.290,80.920,54.470
129.740,249.730,414.970,167.740,231.320,141.050,160.690,135.140,109.020,337.580,77.780,54.000,52.440,234.860,133.490,181.790,59.290,251.300,228.660,148.420,218.050,365.970,237.070,57.190,156.880,229.810,202.410,160.500,81.400,54.460
130.210,252.460,417.650,168.500,232.120,140.200,161.240,135.150,110.020,339.250,78.410,54.540,53.430,234.840,137.810,184.840,58.720,254.210,228.790,145.460,216.500,370.890,240.990,57.670,158.980,235.470,203.070,160.810,82.850,54.530
126.850,247.180,420.890,170.270,225.970,140.820,161.220,137.670,109.570,341.120,78.170,54.510,53.160,237.110,136.400,184.300,59.520,252.620,230.940,146.170,213.890,368.680,242.610,55.970,158.680,232.930,207.330,161.670,81.680,55.110
125.910,246.230,411.700,168.880,225.480,139.550,158.540,136.990,106.700,330.660,77.460,54.910,52.830,233.860,137.120,181.670,58.540,252.300,229.160,144.220,215.560,359.920,239.300,55.040,154.430,228.880,203.720,156.690,82.830,54.240
122.770,239.000,405.370,168.200,220.630,135.940,157.450,135.540,107.370,317.000,78.000,54.320,51.600,227.940,133.390,177.850,58.410,250.830,220.040,141.300,210.540,354.400,237.320,53.620,152.300,220.780,198.870,153.750,80.310,53.040
124.970,243.030,408.560,169.960,223.740,138.240,161.500,137.720,106.680,325.420,78.690,54.040,52.490,229.770,133.610,178.340,58.810,252.070,223.680,144.170,211.860,358.810,240.070,54.010,154.080,222.640,203.410,157.760,81.620,54.140
127.450,248.150,409.800,170.220,226.940,139.520,164.010,138.010,109.470,323.630,78.290,54.510,52.900,231.720,135.930,173.700,58.690,251.380,227.360,144.680,217.660,368.770,242.230,55.350,157.150,228.470,204.380,160.510,83.240,54.710
126.270,245.180,408.630,170.390,226.440,138.890,164.670,137.730,110.810,320.010,79.870,54.730,52.940,231.680,136.410,170.080,57.940,252.380,226.470,145.110,215.060,369.250,244.790,55.330,156.860,227.980,205.110,160.250,85.300,55.300
124.850,243.080,410.380,170.450,225.570,141.910,162.350,136.320,106.180,316.750,79.380,54.640,52.930,231.930,135.560,169.680,57.180,250.860,222.320,143.910,214.330,364.560,239.470,54.840,154.990,227.550,203.030,157.290,85.110,55.260
124.690,243.120,409.500,170.080,224.590,141.920,161.110,136.600,103.200,314.450,79.360,54.340,52.470,230.150,132.960,169.270,56.920,248.630,221.320,143.190,221.340,358.380,236.870,55.360,154.730,224.420,202.600,157.000,84.240,54.810
127.310,246.480,408.640,171.070,226.440,142.420,160.830,138.000,103.560,315.900,79.660,54.170,52.850,232.180,133.270,171.360,56.790,251.930,222.130,143.880,223.780,359.780,234.990,55.950,155.530,227.650,201.650,158.810,84.080,54.600
125.430,245.170,411.630,170.960,226.770,141.750,162.660,138.000,104.120,315.770,79.180,54.650,52.430,231.240,132.660,172.400,56.910,251.010,223.200,144.740,222.580,366.260,237.240,56.080,156.870,234.820,201.860,159.080,84.120,54.880
127.100,250.780,410.950,170.550,229.320,141.760,163.540,137.960,105.600,314.840,79.030,54.620,53.390,231.910,134.060,174.310,56.980,247.750,225.000,144.720,226.990,368.290,239.050,56.960,158.640,237.440,202.610,158.730,85.260,54.830
126.900,251.720,413.050,170.080,229.020,142.340,161.850,138.430,103.870,316.750,77.500,54.800,53.310,232.140,134.320,176.170,56.480,242.000,224.040,143.790,227.710,364.510,237.170,56.870,158.010,240.740,201.710,156.550,83.400,54.190
126.850,251.490,413.210,169.070,227.070,142.170,161.830,138.120,104.120,317.330,77.230,54.790,52.910,232.350,136.890,176.470,56.360,238.550,224.270,143.380,229.680,367.400,237.710,56.920,158.580,241.370,201.580,157.140,83.550,52.010
125.280,249.310,412.700,168.810,226.860,141.690,164.350,134.980,103.010,318.770,75.920,55.030,52.920,234.860,136.560,179.040,56.290,235.310,231.270,143.820,225.830,371.370,241.280,57.730,159.740,250.700,203.240,159.350,84.720,53.040
124.610,249.680,411.920,169.250,227.300,142.030,164.240,134.850,103.790,318.910,75.890,55.490,52.900,233.890,136.460,178.650,56.490,237.940,230.910,143.740,238.100,372.020,241.080,57.120,160.130,247.020,203.040,159.700,84.590,52.660
124.610,249.680,411.920,169.250,227.300,142.030,164.240,134.850,103.790,318.910,75.890,55.490,52.900,233.890,136.460,178.650,56.490,237.940,230.910,143.740,238.100,372.020,241.080,57.120,160.130,247.020,203.040,159.700,84.590,52.660
124.280,247.400,406.720,165.530,226.630,141.660,166.050,132.880,106.650,316.310,75.180,55.290,52.620,233.240,134.510,178.840,56.380,233.580,232.950,144.190,236.200,382.440,242.760,56.890,163.760,254.730,203.200,160.890,85.430,52.840
125.060,247.300,405.850,166.200,229.660,141.350,166.060,133.460,108.080,313.230,75.870,55.280,52.960,233.780,134.170,177.000,56.650,235.160,230.740,145.720,234.620,383.440,243.460,57.480,164.120,255.620,203.290,160.200,84.630,53.830
123.540,245.710,407.960,166.040,228.110,141.600,166.170,135.850,107.590,311.430,73.910,55.500,53.330,232.450,134.170,176.240,56.980,235.740,229.200,145.550,230.840,388.720,243.840,56.240,164.520,250.320,203.670,161.000,85.370,54.770
125.890,250.790,405.640,165.970,230.140,141.850,166.440,135.950,108.450,311.010,74.110,55.640,54.070,233.380,133.740,177.180,57.300,236.850,230.050,147.420,237.480,391.450,244.020,57.370,165.000,249.920,206.050,160.000,85.570,54.850
125.900,253.810,400.250,164.840,231.320,140.900,165.660,136.420,107.750,309.960,72.800,56.240,53.920,231.690,133.950,176.990,57.200,237.190,228.190,148.020,238.140,388.160,239.760,57.090,165.920,252.660,203.730,157.760,84.970,54.560
126.740,252.570,401.740,163.390,232.050,139.830,165.000,134.840,108.730,310.900,72.400,56.040,54.130,232.640,133.350,176.330,57.150,236.820,229.810,149.070,236.420,384.700,240.160,57.000,166.510,252.760,203.590,157.540,84.850,54.000
127.130,253.590,401.100,165.590,232.310,139.080,162.940,134.790,107.780,307.340,74.040,55.650,54.020,231.470,131.840,176.040,57.050,239.520,227.810,150.670,236.090,382.780,234.650,57.000,164.090,248.060,202.740,154.740,84.170,53.430
126.110,257.240,401.490,167.080,233.950,139.880,160.400,135.790,108.410,308.310,76.140,55.480,55.030,234.590,130.980,176.570,57.340,244.640,226.250,150.540,240.190,373.940,225.730,57.380,162.230,248.340,203.130,154.020,82.810,55.310
127.350,257.890,397.890,164.960,234.960,140.750,160.290,134.860,107.910,310.770,76.270,55.910,54.770,236.930,131.940,177.380,57.330,242.770,225.180,151.280,240.310,378.050,220.700,57.850,164.510,247.280,202.810,154.480,82.530,55.310
130.480,259.890,399.160,165.370,234.080,140.560,157.570,134.910,107.970,309.320,75.450,56.160,54.170,236.980,131.360,178.180,57.180,241.190,223.170,150.030,246.260,372.920,219.010,58.190,163.810,245.140,201.360,153.250,81.550,54.430
129.640,258.360,400.280,164.490,232.980,140.000,155.180,134.650,110.300,306.450,75.700,55.550,53.790,236.350,130.290,175.860,57.290,239.850,222.500,149.360,242.580,371.300,219.460,57.990,166.270,246.540,200.610,154.620,81.560,54.240
130.150,257.380,397.250,164.430,229.600,137.150,156.270,132.780,109.670,302.780,76.610,55.410,53.470,235.580,130.400,174.660,56.640,239.580,218.990,147.830,242.390,371.000,217.160,57.220,164.680,242.270,196.910,152.790,80.190,53.310
131.790,260.900,397.350,165.220,232.150,137.720,151.760,133.990,107.070,303.120,77.230,54.670,53.130,233.880,128.920,174.650,56.530,240.760,216.290,145.600,244.430,361.500,209.450,57.180,162.130,239.220,195.140,148.870,77.780,52.810
130.460,259.430,389.370,161.980,230.410,135.170,147.920,132.030,103.030,302.610,76.610,54.950,52.070,229.620,128.410,172.420,55.820,238.680,212.500,143.120,242.780,348.830,208.860,55.670,158.170,237.350,191.600,144.760,76.430,50.840
132.300,262.630,398.070,163.840,234.320,136.400,150.430,133.070,106.050,307.600,76.750,53.770,53.180,232.900,130.080,173.970,56.390,240.240,216.000,146.650,244.480,357.540,213.210,55.870,164.900,245.280,195.210,148.650,77.320,51.930
133.980,265.510,398.690,163.620,235.930,137.030,150.210,133.120,106.400,312.710,76.190,54.360,53.260,233.880,132.480,173.500,56.370,239.910,215.490,146.360,243.110,357.530,213.130,55.870,164.500,243.780,195.140,148.300,76.840,51.770
133.700,265.275,395.560,162.630,234.680,135.960,151.120,132.930,106.270,311.670,75.580,54.560,52.760,233.240,133.100,175.330,56.070,238.710,214.660,144.610,241.840,361.050,213.790,55.260,166.020,243.570,192.360,147.900,76.230,52.080
133.410,266.690,398.870,163.370,236.240,136.910,152.510,133.020,107.140,311.840,76.360,54.120,52.780,233.330,133.600,177.930,56.370,240.950,217.690,145.440,243.770,368.750,219.340,56.070,168.210,250.570,193.260,149.970,76.400,52.100
133.110,265.020,404.950,164.210,237.320,138.530,154.050,134.920,107.300,313.630,77.200,54.390,53.060,232.420,154.350,178.350,56.380,242.680,218.740,146.840,241.870,368.770,216.310,55.910,169.450,248.380,194.750,151.720,76.540,52.160
134.780,268.720,401.460,164.020,234.090,138.100,154.330,135.320,103.990,314.280,76.860,54.320,52.960,231.090,152.360,176.570,56.180,242.840,216.790,145.290,244.570,368.710,216.270,57.480,164.780,239.960,196.500,149.450,77.120,52.210
136.330,271.400,398.100,164.030,235.950,137.300,154.140,134.400,103.760,318.240,77.210,54.260,52.910,230.370,155.950,173.930,55.840,242.460,215.950,145.550,245.810,372.620,215.100,56.750,164.250,235.760,196.030,149.520,77.130,51.990
136.960,270.900,400.440,164.740,233.820,141.020,155.540,134.930,104.740,318.890,77.770,53.860,53.000,230.990,154.490,175.770,56.030,243.750,219.350,146.590,244.270,379.530,217.630,56.140,165.230,239.560,198.630,149.710,77.410,52.610
