AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
27.497,55.570,129.920,109.190,77.590,69.060,59.870,83.530,94.260,134.850,53.700,46.390,28.690,127.020,61.590,99.070,54.010,154.160,113.230,152.520,75.730,159.820,76.790,32.350,61.100,126.960,167.530,117.400,153.420,86.700
27.780,55.430,129.490,108.590,77.830,69.100,59.200,83.210,93.430,134.850,54.400,46.830,28.140,127.570,59.970,98.680,54.420,154.660,112.550,152.070,75.690,157.770,75.720,32.450,60.620,126.340,166.400,117.560,153.210,86.310
27.453,54.560,127.040,108.950,76.970,68.640,58.360,83.160,92.670,134.580,54.240,46.890,27.580,127.380,59.670,97.000,54.090,152.950,111.780,150.000,74.580,155.350,75.240,32.000,60.190,127.030,165.810,116.130,152.220,83.360
27.740,55.120,128.030,109.420,78.210,69.040,58.810,83.810,94.840,135.440,55.630,46.530,28.000,127.520,60.310,97.480,53.520,159.660,113.060,150.020,75.580,155.190,75.220,31.900,59.880,127.930,166.810,115.930,152.790,83.690
27.135,54.460,126.870,109.270,77.580,68.220,57.320,83.240,94.790,133.870,55.420,46.710,27.600,128.140,60.300,96.160,52.000,157.380,111.670,148.250,75.320,150.410,74.170,32.080,58.860,127.000,167.160,114.500,151.320,81.300
27.165,54.420,125.680,109.100,78.030,68.060,57.740,83.200,96.330,133.620,55.360,46.360,27.690,127.960,59.420,96.420,52.180,156.460,112.120,149.350,74.850,150.280,74.350,31.550,59.500,127.880,166.630,115.230,152.310,81.370
27.255,54.310,126.330,108.970,77.820,67.400,58.200,82.730,95.240,133.010,55.050,46.870,27.620,127.560,57.920,96.270,51.610,156.390,111.940,149.250,74.160,152.200,74.630,31.630,59.800,127.910,166.590,114.780,152.280,81.150
27.610,54.650,126.800,109.600,78.520,68.800,59.280,82.830,97.510,134.380,55.340,46.440,27.640,127.610,58.550,97.350,51.950,158.600,113.030,149.630,74.270,154.310,76.100,31.670,60.680,129.470,168.030,115.190,154.860,81.310
28.010,55.350,127.760,109.870,79.710,69.150,61.790,82.460,97.600,133.840,55.960,46.650,28.230,126.890,59.580,99.480,51.290,160.060,114.740,151.230,75.950,159.850,79.130,31.860,62.160,131.140,168.590,115.960,156.630,81.080
28.025,55.360,127.980,109.840,80.330,68.800,62.590,82.010,97.980,134.370,56.450,46.040,28.250,127.510,59.490,98.630,51.360,160.120,114.520,151.160,76.150,160.910,79.050,32.130,62.510,130.850,168.160,115.360,157.080,81.260
27.462,55.650,127.330,110.180,80.080,69.060,61.870,82.300,97.230,135.010,56.140,45.830,27.900,127.780,59.500,98.590,51.350,160.130,114.630,151.720,76.310,158.520,79.170,31.800,62.140,131.130,168.780,116.230,157.110,81.440
