AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
50.388,135.680,242.640,139.360,173.940,110.620,113.680,110.490,124.840,210.280,84.750,50.920,54.740,206.300,85.410,141.650,56.660,186.350,176.810,139.880,154.060,206.860,136.600,48.050,124.920,356.460,174.510,151.420,75.820,54.650
50.682,136.580,243.970,140.030,175.280,111.600,113.800,111.480,122.930,210.140,85.510,51.600,55.810,209.580,84.960,142.530,58.130,186.640,176.620,140.220,154.120,205.980,135.850,48.120,125.100,354.160,174.020,152.830,74.840,54.960
51.102,137.460,245.210,142.140,176.870,112.320,106.020,114.080,123.350,212.100,86.900,51.980,56.480,212.810,86.200,142.980,58.130,188.580,178.400,141.540,155.590,206.040,135.590,48.520,125.860,354.470,174.980,154.300,74.180,55.190
51.102,137.460,245.210,142.140,176.870,112.320,106.020,114.080,123.350,212.100,86.900,51.980,56.480,212.810,86.200,142.980,58.130,188.580,178.400,141.540,155.590,206.040,135.590,48.520,125.860,354.470,174.980,154.300,74.180,55.190
51.057,137.060,246.990,140.570,176.660,111.980,112.820,113.150,123.540,211.460,85.600,52.100,56.600,211.240,86.820,142.450,58.310,185.940,176.590,141.380,154.580,207.900,135.490,48.080,125.400,355.860,172.000,154.090,73.740,55.190
50.005,136.960,247.840,140.970,176.190,112.720,113.490,114.050,123.600,212.910,84.040,52.110,56.190,212.160,88.480,141.020,57.890,182.240,175.670,140.570,152.810,205.750,134.840,47.820,124.850,351.120,169.190,153.800,72.110,55.430
50.310,136.460,246.000,141.410,177.730,112.880,112.870,112.910,123.350,212.000,84.860,52.000,56.340,212.090,88.040,141.610,56.410,181.590,175.520,139.330,153.950,207.770,134.290,47.750,125.900,353.090,165.700,153.450,70.000,55.500
50.807,137.850,247.480,141.210,179.310,112.980,113.350,113.750,125.440,210.750,84.820,51.590,57.130,213.000,87.440,143.540,57.000,182.270,174.460,140.470,156.270,205.970,132.640,48.210,126.890,352.300,165.700,153.330,69.650,55.570
50.438,138.400,261.160,140.110,180.740,113.920,113.020,114.380,125.430,214.040,81.000,51.820,57.300,212.690,88.290,143.560,56.920,178.000,174.540,141.240,158.900,211.350,133.960,48.600,127.280,359.000,169.040,152.430,69.500,55.620
50.825,138.900,265.900,134.300,180.330,114.600,114.100,114.990,125.980,218.230,79.730,52.040,57.950,212.990,89.120,144.880,57.190,174.930,177.140,142.740,158.080,213.940,138.360,49.920,127.960,365.330,173.340,153.390,71.520,55.740
51.303,138.900,265.960,134.710,180.570,114.980,115.300,115.480,125.720,218.700,80.960,52.120,58.050,214.210,89.480,145.060,57.580,176.120,175.010,143.320,159.650,211.580,139.640,50.120,128.570,361.610,172.840,154.830,71.940,55.890
51.125,137.080,264.660,132.500,179.310,114.760,113.900,115.890,124.760,217.260,81.590,52.130,57.620,213.720,88.600,144.300,57.410,177.470,174.780,143.530,157.130,215.520,139.090,49.170,128.060,362.750,176.490,154.590,72.320,55.810
50.837,136.270,266.650,131.860,179.150,114.600,115.120,115.940,124.140,215.610,81.920,52.140,57.210,213.710,87.500,142.570,57.220,177.060,168.620,143.070,158.240,213.300,135.730,49.390,127.080,369.520,174.670,152.380,71.300,54.520
51.415,136.420,260.600,132.070,180.530,114.720,113.990,115.440,124.680,214.440,82.690,52.180,57.740,215.910,87.440,141.630,57.210,179.540,173.880,149.630,157.980,214.520,134.890,49.940,128.400,361.110,173.060,152.710,71.580,54.820
50.648,136.620,256.650,130.310,179.240,113.900,114.670,115.010,125.040,213.040,81.390,52.030,57.360,213.870,86.550,139.850,56.590,178.390,172.990,149.680,156.750,213.520,136.230,50.270,124.820,377.360,172.610,150.230,71.570,54.440
51.805,138.430,255.320,128.640,180.570,112.820,113.540,115.300,125.310,211.270,81.210,51.390,57.730,215.000,85.970,140.840,55.500,175.890,173.580,149.740,157.700,214.000,135.240,51.350,126.000,373.420,174.640,149.710,71.970,53.940
52.210,139.290,255.010,128.840,180.900,112.090,114.270,113.850,125.820,213.080,82.030,51.220,57.710,214.310,86.700,141.260,55.480,176.010,174.860,150.380,156.250,219.430,138.100,51.750,128.200,373.070,177.520,147.500,73.240,54.650
52.167,140.720,251.130,129.780,183.330,112.000,116.360,112.600,126.540,214.710,81.750,54.330,57.230,212.780,86.700,141.290,55.970,175.770,173.960,150.030,159.750,222.030,131.910,52.920,127.950,361.430,179.420,148.850,74.230,55.200
51.755,140.190,248.700,131.120,181.590,112.220,116.830,112.770,125.630,215.550,81.750,53.780,56.620,214.440,87.280,143.210,56.360,174.110,173.770,150.390,159.350,219.980,134.710,52.160,127.150,348.090,178.130,148.490,73.150,54.760
51.935,141.340,252.940,130.730,183.690,113.020,115.710,114.730,123.720,216.910,81.430,53.070,56.530,215.580,87.540,144.650,57.080,175.340,173.610,151.360,159.970,222.140,132.920,51.590,126.780,345.000,173.980,149.930,73.210,55.050
52.420,141.030,253.820,133.020,183.210,112.270,116.220,116.000,124.230,218.040,82.490,54.170,56.930,214.980,87.620,146.390,57.370,176.080,174.530,150.880,156.210,220.320,134.460,52.510,127.190,340.210,176.760,148.740,73.090,55.120
52.195,140.350,254.930,132.080,181.530,112.060,115.850,120.410,124.340,217.360,83.270,53.990,56.470,212.340,87.200,144.930,56.630,176.450,173.910,149.770,156.960,221.400,132.950,51.700,126.470,347.460,177.630,147.620,73.400,55.400
53.260,136.270,249.010,130.220,178.000,110.380,115.590,118.040,123.110,213.690,82.990,53.720,55.400,210.720,86.030,143.010,55.270,186.580,172.460,148.240,154.500,220.130,131.670,50.550,124.370,341.180,174.720,146.620,72.160,54.490
52.108,138.060,249.250,130.290,179.170,109.380,116.000,116.730,120.740,212.830,83.690,52.630,55.390,211.250,83.120,141.850,55.260,186.000,169.550,150.320,150.810,211.600,126.790,49.500,124.090,334.290,173.360,145.780,71.690,54.070
