Layer,Number of Stock,Portfolio,DailyRisk,ExpectedReturn,
Layer 1,0,,0.000000000000000000000000000000,0.000000000000000000000000000000
Layer 1,11,8316.T 4502.T 4519.T 7267.T 8411.T MSFT UNH JNJ WMT MRK VZ,19314.407842351705767214298248291016,496.288882284930934929434442892671
Layer 1,10,8316.T 4502.T 4519.T 7267.T 8411.T MSFT UNH JNJ WMT MRK,19602.605652231806743657216429710388,4949.469894542041402019094675779343
Layer 1,12,8316.T 4502.T 4519.T 8766.T 7267.T AAPL MSFT JNJ WMT PG MRK KO,20763.783345497606205753982067108154,5226.495472479195086634717881679535
Layer 1,10,8316.T 4502.T 4519.T 7267.T 8411.T MSFT UNH WMT MRK MCD,21106.577802247058571083471179008484,5744.085916743740199308376759290695
Layer 1,7,4519.T 2914.T 8411.T MSFT UNH WMT MRK,21356.610044083416141802445054054260,7266.483524283035876578651368618011
Layer 1,7,8316.T 4519.T 7267.T MSFT JNJ WMT MRK,22049.897212968899111729115247726440,7747.912076549489938770420849323273
Layer 1,9,8316.T 4502.T 4519.T 7267.T 8411.T MSFT UNH WMT MRK,22678.694496055268245982006192207336,8169.962003700279637996573001146317
Layer 1,8,9433.T 4502.T 4519.T MSFT UNH WMT MRK CRM,23684.675646771953324787318706512451,8350.470851757618220290169119834900
Layer 1,7,8316.T 4519.T 7267.T MSFT UNH WMT MRK,23767.961026706114353146404027938843,8893.361893848254112526774406433105
Layer 1,11,8316.T 4502.T 4519.T 8766.T 7267.T AAPL MSFT WMT MRK KO MCD,24719.134493099896644707769155502319,9073.068468316403595963492989540100
Layer 1,7,9433.T 4502.T 4519.T MSFT JNJ MRK CRM,25107.811913912777527002617716789246,10034.326126271969769732095301151276
Layer 1,9,9433.T 4502.T 4519.T 8766.T AAPL MSFT WMT MRK MCD,25768.944521534176601562649011611938,10393.618080712334631243720650672913
Layer 1,6,8316.T 4519.T 7267.T MSFT WMT MRK,26279.452043541681632632389664649963,13045.801680157277587568387389183044
Layer 1,7,8316.T 4519.T 7267.T AAPL MSFT WMT MRK,28994.886824724912003148347139358521,13500.051535383880036533810198307037
Layer 1,9,7203.T 9433.T 4502.T 4519.T 8766.T AAPL MSFT WMT MRK,30591.021940683167485985904932022095,14131.463219472721903002820909023285
Layer 1,8,8316.T 4519.T 7267.T 2914.T AAPL MSFT WMT MRK,31317.857827345324039924889802932739,14472.535486586488332250155508518219
Layer 1,6,9433.T 4502.T 4519.T MSFT MRK CRM,31380.603115026799059705808758735657,15710.477245605923599214293062686920
Layer 1,7,9433.T 4519.T 8766.T AAPL MSFT WMT MRK,32220.556522030787164112553000450134,16166.763822617920595803298056125641
Layer 1,4,4519.T 2914.T MRK CRM,34112.940087700750154908746480941772,18324.620397779832273954525589942932
Layer 1,4,4519.T 7267.T AAPL MRK,40500.360461289179511368274688720703,19024.879608695668139262124896049500
Layer 1,5,9433.T 4519.T MSFT MRK CRM,42121.853172257113328669220209121704,19540.392465309909312054514884948730
Layer 1,6,6367.T 8316.T 4519.T MSFT MRK CRM,43436.446397620085917878895998001099,19974.382737742824247106909751892090
Layer 1,6,8058.T 4519.T 5108.T WMT MRK CRM,44655.499522664227697532624006271362,20854.155482654961815569549798965454
Layer 1,6,8058.T 4519.T 7267.T AAPL WMT MRK,45213.927343697905598673969507217407,21437.063063598507142160087823867798
Layer 1,8,9433.T 8058.T 4519.T 8766.T AAPL MSFT WMT MRK,47065.720122088299831375479698181152,22114.878973866769229061901569366455
Layer 1,7,6367.T 8058.T 8316.T 4519.T AAPL MSFT MRK,47692.299497646388772409409284591675,22859.270396854753926163539290428162
Layer 1,6,8058.T 8316.T 4519.T 7267.T AAPL MRK,51283.195792479717056266963481903076,23335.060094357068010140210390090942
Layer 1,5,6367.T 4519.T MSFT MRK CRM,51925.038710114044079091399908065796,23951.758098982434603385627269744873
Layer 1,9,7203.T 6367.T 8058.T 4519.T 8766.T AAPL MSFT WMT MRK,52042.278091303152905311435461044312,24082.031420212755620013922452926636
Layer 1,7,6367.T 8058.T 4519.T MSFT WMT MRK CRM,52512.092402602946094702929258346558,24568.756241674385819351300597190857
Layer 1,8,6367.T 8058.T 4519.T 8766.T AAPL MSFT WMT MRK,54173.268770819449855480343103408813,24835.044330018481559818610548973083
Layer 1,7,6367.T 8058.T 4519.T 5108.T AAPL MSFT MRK,55624.435675117099890485405921936035,25802.995714616103214211761951446533
Layer 1,6,6367.T 8058.T 4519.T AAPL MSFT MRK,55907.240332453606242779642343521118,26740.311632747452676994726061820984
Layer 1,7,6367.T 8058.T 4519.T 5108.T AAPL MRK CRM,58612.195651880676450673490762710571,27195.784091119341610465198755264282
Layer 1,5,8058.T 4519.T 5108.T MRK CRM,58818.444738357247842941433191299438,27306.407987974114803364500403404236
Layer 1,5,8058.T 4519.T 2914.T MRK CRM,59750.942912435632024426013231277466,27444.341961147103575058281421661377
Layer 1,6,6367.T 8058.T 4519.T AAPL MRK CRM,59992.565969364193733781576156616211,28365.644121184108371380716562271118
Layer 1,4,8058.T 4519.T MRK CRM,61621.841937124190735630691051483154,28969.605255550381116336211562156677
Layer 1,6,6367.T 8058.T 4519.T 5108.T MRK CRM,64768.031082166489795781672000885010,29104.405208140611648559570312500000
Layer 1,5,6367.T 8058.T 4519.T MRK CRM,65143.887053000318701379001140594482,30777.334213691035984084010124206543
Layer 1,7,6367.T 8058.T 4519.T 7267.T AAPL MRK CRM,70351.233218943612882867455482482910,31039.221728492117108544334769248962
Layer 1,6,8035.T 8058.T 4519.T AAPL WMT MRK,70790.388221528191934339702129364014,31225.214580712290626252070069313049
Layer 1,7,8035.T 8058.T 8316.T 4519.T 2914.T AAPL MRK,72424.603916005726205185055732727051,31485.492066604962019482627511024475
Layer 1,7,8035.T 6367.T 8058.T 4519.T AAPL WMT MRK,74111.035322505180374719202518463135,32195.413503468993440037593245506287
Layer 1,6,8035.T 8058.T 8316.T 4519.T AAPL MRK,75936.896771713494672439992427825928,33123.211611470855132210999727249146
Layer 1,7,8035.T 6367.T 8058.T 8316.T 4519.T AAPL MRK,78280.395438117076992057263851165771,33822.259411655846633948385715484619
