Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn,Number of Computations
12,9432.T 2914.T 8411.T WMT PG CVX CSCO DIS VZ IBM MMM TRV ,0.79029902534641582879,29570.52794902646201080643,23369.55941709456237731501,35348
13,9432.T 3382.T 8411.T WMT PG CVX CSCO DIS VZ IBM MMM TRV DD ,0.80968250957180576410,29609.08507378595095360652,23973.95830866810501902364,8238
12,9432.T 8001.T 8411.T WMT CVX CSCO DIS VZ IBM MMM TRV DD ,0.82689077894385154543,29924.50808955618776963092,24744.29980368470205576159,64551
12,9432.T 3382.T 8411.T WMT CVX CSCO DIS VZ IBM MMM TRV DD ,0.82587633828919027046,30269.86516527092317119241,24999.16540320146668818779,7685
13,9432.T 2914.T 8411.T WMT PG CVX CSCO DIS VZ IBM MMM TRV DD ,0.83829072916797875425,30404.01720995510913780890,25487.40575656904184143059,23750
11,9432.T 3382.T 8411.T WMT CVX CSCO DIS VZ IBM MMM DD ,0.82929535419928723794,30792.79711959378983010538,25536.32359408032425562851,7377
12,9432.T 2914.T 8411.T WMT CVX CSCO DIS VZ HON IBM MMM DD ,0.83027287693586782069,30998.24802004699449753389,25737.00456357598523027264,31748
12,9432.T 2914.T 8411.T WMT CVX CSCO DIS VZ IBM MMM TRV DD ,0.85785164380232103998,31049.67635601827714708634,26636.01590154034056467935,23487
11,9432.T 2914.T 8411.T WMT PG CVX DIS VZ IBM MMM DD ,0.84723415683129987830,31588.61789711917299428023,26762.95604953187284991145,153887
13,9432.T 2914.T 8411.T WMT JPM PG CVX CSCO DIS VZ IBM MMM DD ,0.84481149550382450553,31738.10537937657500151545,26812.71627000910302740522,150736
11,9432.T 2914.T 8411.T WMT CVX CSCO DIS VZ IBM MMM DD ,0.85444649785607729164,31980.06999688098221668042,27325.25881002716778311878,23677
13,9432.T 2914.T 8411.T WMT JPM CVX CSCO DIS VZ IBM MMM TRV DD ,0.84968100585561401328,32225.14919175777686177753,27381.09717909997561946511,23848
12,9432.T 2914.T 8411.T WMT JPM PG CVX DIS VZ IBM MMM DD ,0.85304488791294763583,32303.67762086918082786724,27556.48705527034690021537,152247
12,9432.T 2914.T 8411.T WMT JPM CVX CSCO DIS VZ IBM MMM DD ,0.86675384158494406250,32387.26945371819601859897,28071.79021745696081779897,149847
10,9432.T 2914.T 8411.T WMT PG CSCO DIS VZ MMM DD ,0.88132129430345440557,32675.17235189974235254340,28797.32518876472749980167,38349
10,9432.T 2914.T 8411.T WMT DIS VZ IBM MMM TRV DD ,0.86273715004387663274,33770.83900009978970047086,29135.35739353669123374857,75665
9,9432.T 8411.T WMT PG DIS VZ MMM TRV DD ,0.89758133452613819703,34341.84135422685358207673,30824.59579281185870058835,7467
10,9432.T 8411.T WMT JPM PG DIS VZ MMM TRV DD ,0.87743780696925377516,35762.98963570524210808799,31379.79919661735766567290,39387
9,9432.T 8411.T WMT JPM PG DIS VZ MMM DD ,0.88808758639263818413,36864.72103787930973339826,32739.10112956814919016324,23887
8,9432.T 8411.T WMT DIS VZ MMM TRV DD ,0.89151484915345990956,37252.36875972289999481291,33211.03991543342272052541,10204
7,9432.T 8316.T WMT DIS VZ MMM DD ,0.88044966974652549840,38533.27594912687345640734,33926.61008366048918105662,71076
8,9432.T 8411.T WMT JPM DIS VZ MMM DD ,0.88781915041345860207,39833.60609452893550042063,35365.03832074904494220391,14123
7,8411.T WMT DIS VZ HON MMM DD ,0.84088253938300949741,42505.72438093338132603094,35742.32145575356116751209,11202
7,8411.T WMT PG DIS VZ MMM DD ,0.85109088395054932619,42566.48257613921305164695,36227.94528239197825314477,8502
8,8411.T WMT JPM CSCO DIS VZ MMM DD ,0.84307122684376145649,43907.13541186536167515442,37016.84251887649588752538,22317
7,8411.T WMT CSCO DIS VZ MMM DD ,0.83338978354919002189,44530.61690881897811777890,37111.36118695254845079035,8325
7,8411.T WMT DIS VZ MMM TRV DD ,0.83266179380133653609,44776.20642761441558832303,37283.43636363635596353561,8404
6,8411.T DIS VZ IBM MMM DD ,0.85000598261958137947,45637.77703065317473374307,38792.38350951371103292331,5832
6,8411.T WMT DIS VZ MMM DD ,0.85710552188892341618,47030.87436110219277907163,40310.42211416488135000691,7921
6,8411.T WMT DIS HON MMM DD ,0.80993816868972223766,49931.36174277080135652795,40441.31569012383988592774,9067
7,8411.T WMT JPM DIS MMM TRV DD ,0.82382788080673818865,50250.65523626638605492190,41397.89081244335829978809,123811
6,8411.T WMT DIS MMM TRV DD ,0.80981668785752136674,52158.93071752525429474190,42239.17251585623307619244,7518
6,8411.T JPM CSCO DIS MMM DD ,0.82471944647029304942,53667.11593770809122361243,44260.31414980365661904216,58458
6,8411.T WMT JPM DIS MMM DD ,0.79771602914773276360,56549.84919368499686243013,45110.72114768950996221974,33025
5,8411.T CSCO DIS MMM DD ,0.78233314977668455548,58588.15023270878009498119,45835.45211114465200807899,3366
5,8411.T DIS MMM TRV DD ,0.75236434715689792796,61241.85309528425568714738,46076.18682271218858659267,7205
5,8411.T WMT DIS MMM DD ,0.74602844331013506984,62807.24960062122408999130,46855.99464814255770761520,7759
5,8316.T JPM DIS MMM DD ,0.75412063965394182663,63266.43405464124225545675,47710.52371790997858624905,127394
5,8411.T JPM DIS MMM DD ,0.77674315254249559626,63756.29259261404513381422,49522.26370280879200436175,4981
4,8316.T DIS MMM DD ,0.73802490358501193768,68483.33307184198929462582,50542.40528752644604537636,52456
4,8411.T DIS MMM DD ,0.74298335285559269359,71080.31791510783659759909,52811.49292660827632062137,7183
3,8411.T DIS MMM ,0.67180233617077744768,79550.09058241338061634451,53441.93669586227042600513,8432
4,8411.T JPM MMM DD ,0.59396459913995225399,91572.29341351224866230041,54390.70054968289332464337,36129
4,8411.T CAT MMM DD ,0.55788046814098624093,97671.19952563371043652296,54488.85451525221287738532,51355
3,8316.T MMM DD ,0.52391912151172648215,109513.76742666575592011213,57376.35682361825456609949,52300
3,8411.T MMM DD ,0.50377999456770239384,119906.53705805278150364757,60406.51458773783815559000,5882
2,8316.T MMM ,0.41883096222785320961,144679.84658028738340362906,60596.39935819993843324482,6200
2,8411.T MMM ,0.40298550491469953272,161636.64090153493452817202,65137.22334642102941870689,5314
2,MMM DD ,0.38043234109030188428,185062.07751470178482122719,70403.59939595291507430375,5242
1,MMM ,0.27288159836008901715,329314.08069711062125861645,89863.75270311089116148651,4906

Duration,15264
