Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,71092.622901078866561874747276306152,7195.343087789146011346019804477692,0.101210826020599012342593425728,14,9983.T 4519.T 2914.T 6702.T 5108.T MSFT UNH JNJ V CVX MRK DIS VZ MMM 
2,71690.974045702620060183107852935791,7485.468054943673450907226651906967,0.104412977429651415706146622142,12,9983.T 2914.T 4503.T 6702.T MSFT UNH JNJ PG CVX MRK DIS MMM 
3,71888.910550458836951293051242828369,8528.147196505071406136266887187958,0.118629523402210459992467406209,14,9983.T 2914.T 6702.T 5108.T MSFT UNH JNJ PG CVX MRK DIS VZ CRM MMM 
4,71966.952251392620382830500602722168,9112.003487316704195109196007251740,0.126613719245563555171329994664,14,9983.T 4502.T 2914.T 6702.T 5108.T MSFT UNH JNJ V CVX MRK VZ CRM MMM 
5,72905.411916670869686640799045562744,9727.782834206142069888301193714142,0.133430188218739698147174976839,14,9983.T 2914.T 6702.T 5108.T MSFT UNH JNJ CVX MRK DIS VZ IBM CRM MMM 
6,73180.011743767492589540779590606689,9992.032111536744196200743317604065,0.136540455152191653187543352033,15,9983.T 2914.T 6702.T 5108.T MSFT UNH JNJ PG CVX MRK DIS VZ CRM AXP MMM 
7,73423.578319540189113467931747436523,10363.663893276054295711219310760498,0.141148989608941149986875984723,15,9983.T 6501.T 2914.T 6702.T 5108.T AAPL MSFT UNH JNJ CVX MRK KO DIS VZ MMM 
8,73590.632689164631301537156105041504,10790.012196365552881616167724132538,0.146622087649944304876825640349,16,9983.T 6501.T 2914.T 6702.T 5108.T MSFT UNH JNJ PG CVX MRK DIS VZ IBM CRM MMM 
9,73905.943647491294541396200656890869,11179.768842627139747492037713527679,0.151270226599787588339651733804,15,9983.T 6501.T 2914.T 5108.T AAPL MSFT UNH JNJ PG CVX MRK VZ CRM AXP MMM 
10,74455.967220903636189177632331848145,11234.748312949905084678903222084045,0.150891174103178260512692077100,14,9983.T 8031.T 2914.T 6702.T 5108.T MSFT UNH JNJ V CVX MRK VZ CRM MMM 
11,74849.975967201433377340435981750488,11522.907274291514113429002463817596,0.153946706400289901051081642436,14,9983.T 4502.T 2914.T 6702.T 5108.T MSFT UNH JNJ V CVX MRK CRM AXP MMM 
12,74907.846849005451076664030551910400,11725.656580726756146759726107120514,0.156534422947206069975933928617,14,9983.T 6501.T 2914.T 6702.T 5108.T AAPL MSFT UNH JNJ V PG CVX VZ MMM 
13,75315.605430037423502653837203979492,12382.403478508924308698624372482300,0.164406877005207813224885171621,16,9983.T 6501.T 2914.T 6702.T 5108.T MSFT UNH JNJ PG CVX MRK MCD VZ CRM AXP MMM 
14,75825.512443258368875831365585327148,12383.188131083497864892706274986267,0.163311631297580306387828841252,15,9983.T 6501.T 2914.T 6702.T 5108.T AAPL MSFT UNH JNJ CVX MRK KO VZ AXP MMM 
15,75841.303690453496528789401054382324,12726.151374174789452808909118175507,0.167799744399392353200184402340,15,9983.T 6501.T 2914.T 6702.T 5108.T MSFT UNH JNJ PG CVX MRK VZ CRM AXP MMM 
16,76687.134699130168883129954338073730,13259.205922368275423650629818439484,0.172900004340867219365662776909,15,9983.T 6501.T 2914.T 6702.T 5108.T AAPL MSFT UNH JNJ PG CVX MCD VZ AXP MMM 
17,77847.692568840560852549970149993896,13452.945513778748136246576905250549,0.172811101650602372270526529974,15,9983.T 6501.T 2914.T 6702.T 5108.T MSFT UNH JNJ PG CVX MRK MCD CRM AXP MMM 
18,77997.400759728509001433849334716797,13524.649730409375479212030768394470,0.173398723530187176544714588999,15,9983.T 6501.T 2914.T 6702.T 5108.T MSFT UNH JNJ CVX MRK MCD VZ CRM AXP MMM 
19,78452.611006358187296427786350250244,13720.084893780263882945291697978973,0.174883725573752035753472000579,15,9983.T 6501.T 2914.T 6702.T 5108.T MSFT UNH JNJ PG CVX MCD VZ CRM AXP MMM 
20,78462.029178157870774157345294952393,13845.865119638629039400257170200348,0.176465804729569991637916359650,15,9983.T 6501.T 2914.T 6702.T 5108.T MSFT UNH JNJ CVX MRK VZ IBM CRM AXP MMM 
21,78949.385238299728371202945709228516,14041.300283009513805154711008071899,0.177851926783564540102133832988,15,9983.T 6501.T 2914.T 6702.T 5108.T MSFT UNH JNJ PG CVX VZ IBM CRM AXP MMM 
22,79584.705934802186675369739532470703,14378.919667832111372263170778751373,0.180674408467522501497981579632,15,9983.T 6501.T 2914.T 6702.T 5108.T AAPL MSFT UNH JNJ CVX MCD VZ IBM AXP MMM 
23,80551.696316309258691035211086273193,14572.659259242580446880310773849487,0.180910644041794826941682572397,15,9983.T 6501.T 2914.T 6702.T 5108.T MSFT UNH JNJ CVX MRK MCD IBM CRM AXP MMM 
24,80555.118971250383765436708927154541,14839.798639244103469536639750003815,0.184219188411109346947824860763,15,9983.T 6501.T 2914.T 6702.T 5108.T MSFT UNH JNJ CVX MCD VZ IBM CRM AXP MMM 
25,81887.467593250999925658106803894043,14858.647448603060183813795447349548,0.181452032714071620489448832814,14,9983.T 6501.T 2914.T 6702.T 5108.T AAPL MSFT UNH JNJ CVX VZ IBM AXP MMM 
26,82223.879346254121628589928150177002,14908.173974017312502837739884853363,0.181311975213882731194914299522,14,9983.T 6501.T 2914.T 6702.T 5108.T AAPL MSFT UNH JNJ CVX KO IBM AXP MMM 
27,82401.814530302130151540040969848633,14945.739049293761127046309411525726,0.181376334180088610859016284849,17,6501.T 2914.T 3382.T 6702.T 5108.T AAPL MSFT UNH JNJ CVX MRK KO VZ CRM CAT AXP MMM 
28,82484.678956867108354344964027404785,15158.991969946331664687022566795349,0.183779486828981569734864365273,16,9983.T 6501.T 2914.T 3382.T 6702.T 5108.T MSFT UNH JNJ PG CVX VZ IBM CRM AXP MMM 
29,82961.946459975573816336691379547119,15518.812274931104184361174702644348,0.187059404186207811626729835552,16,9983.T 6501.T 2914.T 3382.T 6702.T 5108.T AAPL MSFT UNH JNJ CVX KO MCD IBM AXP MMM 
30,84095.108375805357354693114757537842,16288.894327871750647318549454212189,0.193696097697855618147144696195,15,8035.T 6501.T 8031.T 2914.T 3382.T 5108.T MSFT UNH JNJ V MRK VZ CRM AXP MMM 
31,84274.369542880449444055557250976562,16342.372340180003448040224611759186,0.193918654376461219168703564719,16,8035.T 6501.T 2914.T 3382.T 6702.T 5108.T MSFT UNH JNJ V CVX MRK KO CRM AXP MMM 
32,84826.398159588337875902652740478516,16592.830687808484071865677833557129,0.195609280221842318781000358285,16,8035.T 6501.T 2914.T 3382.T 6702.T 5108.T MSFT UNH JNJ V CVX KO VZ CRM AXP MMM 
33,85664.103838333030580542981624603271,16617.737714381037221755832433700562,0.193987177473336519506474928676,17,8035.T 6501.T 8031.T 2914.T 3382.T 6702.T 5108.T AAPL MSFT UNH JNJ V JPM MRK KO AXP MMM 
34,85974.065315597443259321153163909912,16638.285174897257093107327818870544,0.193526793386129825069730259202,18,8035.T 6501.T 8031.T 2914.T 3382.T 6702.T 5108.T MSFT UNH JNJ V CVX MRK KO MCD CRM AXP MMM 
35,85993.212816707877209410071372985840,16932.522104748546553310006856918335,0.196905331829382190811372765893,15,8035.T 6501.T 2914.T 3382.T 6702.T 5108.T MSFT JNJ V MRK KO VZ GS AXP MMM 
36,86031.399304775201017037034034729004,17024.424390388241590699180960655212,0.197886173280495458737249236947,17,8035.T 6501.T 8031.T 2914.T 3382.T 6702.T 5108.T MSFT UNH JNJ V JPM MRK KO CRM AXP MMM 
37,86639.894160264651873148977756500244,17147.406837698323215590789914131165,0.197915833160869414353300044240,17,8035.T 6501.T 8031.T 2914.T 3382.T 6702.T 5108.T MSFT UNH JNJ V CVX MRK KO CRM AXP MMM 
38,86886.760891696583712473511695861816,17186.582589958634343929588794708252,0.197804388304698403056036681846,17,8035.T 6501.T 8031.T 2914.T 3382.T 6702.T 5108.T MSFT UNH JNJ V MRK KO CRM CAT AXP MMM 
