Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,364193.893831582507118582725524902344,2611.058751937420765898423269391060,0.007169419356451035146848838053,6,9432.T 9433.T 4519.T WMT PG VZ 
2,367478.450523270585108548402786254883,4637.797512229261883476283401250839,0.012620597223116824386890399978,5,9432.T 9433.T 4519.T WMT VZ 
3,374980.978337503212969750165939331055,5122.149556410929108096752315759659,0.013659758367265011080871062177,5,9432.T 9433.T 4519.T WMT PG 
4,383716.258365990186575800180435180664,8263.098126062861410900950431823730,0.021534396695230682838850810867,4,9433.T 4519.T WMT VZ 
5,385932.621362128062173724174499511719,8289.553112165816855849698185920715,0.021479275534958128940354882275,4,9432.T 9433.T 4519.T WMT 
6,390139.049507836461998522281646728516,8868.428783766306878533214330673218,0.022731456374218118876573413445,4,9433.T 4519.T WMT PG 
7,403293.023144209641031920909881591797,10321.994287616849760524928569793701,0.025594279333530419590081450565,4,9433.T 4519.T JNJ WMT 
8,407866.879970166133716702461242675781,14336.291717478961800225079059600830,0.035149438264091475980777090626,3,9433.T 4519.T WMT 
9,460927.582906606374308466911315917969,14770.724042125799314817413687705994,0.032045650097530957445268740003,3,4519.T JNJ WMT 
10,503839.745753827737644314765930175781,23016.547615884072001790627837181091,0.045682278561504717495633798308,2,4519.T WMT 
11,740841.209114079712890088558197021484,29353.711275215475325239822268486023,0.039622136179921108034562848843,2,4519.T MSFT 
12,880069.528047561063431203365325927734,43946.281916390958940610289573669434,0.049935011400617422550052282304,1,4519.T 

fitness_time:,103645
execution time:,0.779351356000000050627818382054 s
Exp_times:,1
gen:,10000
theta:,0.000299999999999999973718939339
market:,NIKKEI30&DJIA30
