Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,82367.206648321094689890742301940918,785.631339005541008191357832401991,0.009538156882749582524128051375,15,9432.T 9433.T 8316.T 2914.T 4503.T MSFT UNH V WMT PG CVX CSCO NKE DD WBA 
2,82775.477348947431892156600952148438,2810.311749529228563915239647030830,0.033951018339430504011655642671,14,9432.T 9433.T 8316.T 2914.T 4503.T MSFT UNH V WMT CSCO NKE AMGN DD WBA 
3,83533.485811181541066616773605346680,3162.502801725151130085578188300133,0.037859102502601750528388180328,15,9432.T 9433.T 8316.T 2914.T MSFT UNH V WMT PG CVX CSCO NKE AMGN DD WBA 
4,83600.765395889160572551190853118896,3470.718383979595273558516055345535,0.041515390051085086786653022273,13,9432.T 9984.T 8316.T 2914.T MSFT UNH WMT MRK KO CSCO NKE AMGN DD 
5,83685.223582906866795383393764495850,4210.496851430541028094012290239334,0.050313504238406032975650106209,13,9432.T 9984.T 8316.T 2914.T MSFT UNH V WMT MRK CSCO NKE AMGN DD 
6,84674.236274144568596966564655303955,4437.046832966840156586840748786926,0.052401380020733655251685689791,13,9432.T 2914.T 8411.T MSFT UNH V WMT PG CVX MRK NKE AMGN DD 
7,84929.500933510629693046212196350098,4599.303019785236756433732807636261,0.054154362962593245722775492368,12,9432.T 8316.T 2914.T MSFT UNH WMT MRK KO CSCO NKE AMGN DD 
8,85088.596709009521873667836189270020,4917.675239543473253434058278799057,0.057794762515137002023557499797,14,9432.T 8316.T 2914.T MSFT UNH V WMT PG CVX CSCO NKE AMGN TRV DD 
9,85196.327023937628837302327156066895,5006.761296813608169031795114278793,0.058767337415929411792436809492,12,9432.T 2914.T 8411.T MSFT UNH V WMT CVX MRK NKE AMGN DD 
10,85591.189896141426288522779941558838,5219.209688536127032421063631772995,0.060978351800801598725509933274,12,9432.T 2914.T 8411.T MSFT UNH V WMT MRK CSCO NKE AMGN DD 
11,85900.212296991623588837683200836182,5315.766011374113986676093190908432,0.061883036947514985515184093856,13,9432.T 2914.T 8411.T MSFT UNH V WMT CVX CSCO NKE AMGN TRV DD 
12,86106.206949000392341986298561096191,5482.777798440889455378055572509766,0.063674594349374474822056413359,13,9432.T 8316.T 2914.T MSFT UNH V WMT CVX CSCO NKE AMGN TRV DD 
13,86759.688745567895239219069480895996,5522.478259976656772778369486331940,0.063652582666264709287951006900,12,9432.T 8316.T 2914.T MSFT UNH V WMT CVX KO NKE AMGN DD 
14,87083.433047951170010492205619812012,5795.065646884135276195593178272247,0.066546132186740616920594959538,10,9432.T 2914.T 8411.T MSFT UNH MRK CSCO NKE AMGN DD 
15,87234.456661004849593155086040496826,6012.391789113200502470135688781738,0.068922212841624003187845914908,10,9432.T 2914.T MSFT UNH V WMT CSCO AMGN TRV DD 
16,87384.434539754875004291534423828125,6321.383059957749537716154009103775,0.072339920642066804501446597442,11,9432.T 2914.T 8411.T MSFT UNH V WMT CVX NKE AMGN DD 
17,87729.495484954590210691094398498535,6553.152620894838037202134728431702,0.074697256432059253028477030512,11,9432.T 2914.T 8411.T MSFT UNH V WMT CSCO NKE AMGN DD 
18,87902.879783062671776860952377319336,6753.870575096016182214953005313873,0.076833325503829139058176167509,11,9432.T 8316.T 2914.T MSFT UNH V WMT CSCO NKE AMGN DD 
19,88293.085913372939103282988071441650,7487.680045032096131762955337762833,0.084804828912407578811460950874,8,9432.T 2914.T MSFT UNH V CSCO AMGN DD 
