Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,38859.77208985887409653515,12193.70533765032996598165,0.31378736111611132964,8,9432.T 8035.T 4502.T 9022.T JNJ PG NKE AMGN 
2,38875.46202442277717636898,12768.56252081408638332505,0.32844786546311599551,7,9432.T 8035.T 4502.T 9022.T JNJ PG AMGN 
3,39809.98158229594264412299,14232.74331637374052661471,0.35751695305237823908,7,9433.T 8035.T 4502.T 9022.T PG NKE AMGN 
4,40080.70041377045708941296,14476.17165587418094219174,0.36117561585577051542,8,9432.T 8035.T 4502.T 9022.T PG KO NKE AMGN 
5,40503.86741018663451541215,14501.11519195188702724408,0.35801803924296099479,9,9432.T 9433.T 8035.T 4502.T 9022.T PG KO NKE AMGN 
6,40712.90706638291158014908,14998.06601295096334069967,0.36838602530879033248,8,9433.T 8035.T 4502.T 9022.T PG KO NKE AMGN 
7,41292.95407966538914479315,15836.66917437557276571169,0.38351988922425633843,5,9432.T 4502.T 9022.T PG AMGN 
8,41759.92047456065483856946,17442.38473172991143655963,0.41768242212902390031,10,9432.T 9433.T 8035.T 4502.T 2914.T 9022.T MSFT JNJ PG AMGN 
9,42378.56659880837105447426,19332.97877659576261066832,0.45619709037396699580,9,9432.T 9433.T 8035.T 4502.T 9022.T MSFT JNJ PG AMGN 
10,43004.55772225303371669725,19447.44104301575862336904,0.45221813856610210136,10,9432.T 9433.T 8035.T 4502.T 9022.T MSFT JNJ PG KO AMGN 
11,43465.89766316848545102403,19514.44095975948584964499,0.44895980547746411338,8,9432.T 9433.T 8035.T 2914.T 9022.T MSFT JNJ PG 
12,43757.47142168856225907803,19619.45800647551004658453,0.44836818419884860720,9,9432.T 9433.T 8035.T 2914.T 9022.T MSFT JNJ PG KO 
13,43867.78845638104394311085,21361.89717853842375916429,0.48696088702486450828,9,9432.T 9433.T 8035.T 4502.T 9022.T MSFT PG KO AMGN 
14,44247.69935004307626513764,21482.20028908416134072468,0.48549869495222125471,8,9432.T 9433.T 8035.T 4502.T 9022.T MSFT PG AMGN 
15,45655.10979814456368330866,22716.68547872338967863470,0.49757158791558975253,8,9433.T 8035.T 4502.T 9022.T MSFT PG KO AMGN 
16,45767.81197953301307279617,23402.21992136913831927814,0.51132485712523068067,7,9432.T 9433.T 4502.T 9022.T MSFT PG AMGN 
17,46596.75445701477292459458,24328.22600601294470834546,0.52210129845965103090,6,9432.T 9433.T 2914.T 9022.T MSFT PG 
18,47904.98016429664130555466,27091.78539084178919438273,0.56553171085609110769,5,9433.T 2914.T 9022.T MSFT PG 
19,49132.39219968225370394066,27556.71691489365184679627,0.56086658274033451832,7,9432.T 9433.T 4063.T 9022.T MSFT PG AMGN 
20,51478.61419479768665041775,27669.92076780757270171307,0.53750321760999997256,6,9432.T 9433.T 9022.T MSFT PG KO 
21,51932.79360938784520840272,28365.28467622575044515543,0.54619215922746322533,7,9432.T 4063.T 4502.T 9022.T MSFT PG AMGN 
22,52859.57182636127981822938,30387.93292553191349725239,0.57488042138051009822,6,9433.T 4063.T 9022.T MSFT PG AMGN 
23,54799.55342277705494780093,31514.20076318224528222345,0.57508134272648259167,6,9433.T 2914.T 9022.T AAPL MSFT PG 
24,56690.91278601078374776989,31907.89359967623022384942,0.56283965157022330938,6,9433.T 4063.T 9022.T MSFT WMT PG 
25,57099.79417397156794322655,33773.44419750232191290706,0.59148101470561242898,4,9433.T 9022.T MSFT PG 
26,59764.21027187171421246603,34048.80759250692062778398,0.56971902477446678681,5,4063.T 2914.T 9022.T MSFT PG 
27,59922.85474878644890850410,34134.67558279368677176535,0.56964368146170440976,8,9433.T 8035.T 4063.T 9022.T AAPL UNH PG INTC 
28,60202.76024240739934612066,34189.49459065680275671184,0.56790576466913211817,11,9432.T 9433.T 8035.T 4063.T 4502.T 9022.T AAPL MSFT PG AMGN INTC 
29,60492.09597373964061262086,34192.08780064756865613163,0.56523232085545149772,11,9432.T 9433.T 8035.T 4063.T 9022.T AAPL MSFT PG KO AMGN INTC 
30,60792.03587883758154930547,34433.53411424605292268097,0.56641521568506592033,9,9433.T 8035.T 4063.T 9022.T MSFT UNH PG KO INTC 
31,60940.76993819815106689930,34525.16750462535856058821,0.56653645071498703878,7,4063.T 4502.T 9022.T AAPL MSFT PG AMGN 
32,61540.75884480815875576809,35021.11696507863962324336,0.56907190652936134878,11,9432.T 9433.T 8035.T 4063.T 9022.T AAPL MSFT WMT PG KO INTC 
33,61864.40461329770914744586,35087.31846669752121670172,0.56716489370618672350,11,9433.T 8035.T 4063.T 4502.T 9022.T AAPL MSFT PG KO AMGN INTC 
34,62095.85200935763714369386,35579.69724560594477225095,0.57298025704267985247,10,9432.T 9433.T 8035.T 4063.T 9022.T AAPL MSFT PG AMGN INTC 
35,62309.59402716298063751310,36076.53065911195153603330,0.57898837606588959837,9,9432.T 9433.T 8035.T 4063.T 9022.T MSFT PG KO INTC 
36,63136.05709862316871294752,36173.31773126732878154144,0.57294229943377594783,8,9433.T 8035.T 4063.T 9022.T MSFT UNH PG INTC 
37,63233.17162146719783777371,36491.64284111936285626143,0.57709651288044383488,10,9432.T 9433.T 8035.T 4063.T 9022.T AAPL MSFT WMT PG INTC 
38,63579.26101189539622282609,36566.97906799262273125350,0.57514004544895702686,10,9433.T 8035.T 4063.T 4502.T 9022.T AAPL MSFT PG AMGN INTC 
39,63930.91761020863486919552,36919.80285152635042322800,0.57749527508159703704,5,9433.T 4063.T 9022.T MSFT PG 
40,64211.07106241481233155355,37837.81692183165432652459,0.58927247740584054458,10,9432.T 9433.T 8035.T 4063.T 9022.T AAPL MSFT PG KO INTC 
41,64963.78325998225773219019,38058.82157955595175735652,0.58584675444849310111,5,4063.T 9022.T MSFT PG KO 
42,65774.61166410910664126277,38126.90731729884282685816,0.57965993797122417064,9,9433.T 8035.T 4063.T 9022.T AAPL MSFT UNH PG INTC 
43,66647.24531558125454466790,39256.06145467160968109965,0.58901251310223401436,8,9433.T 8035.T 4063.T 9022.T MSFT PG KO INTC 
44,67107.26442327231052331626,39769.90386216469050850719,0.59263187382099247191,9,9432.T 9433.T 8035.T 4063.T 9022.T AAPL MSFT PG INTC 
45,67916.04638044597231782973,40867.23563135986478300765,0.60173166444986325718,9,9433.T 8035.T 4063.T 9022.T AAPL MSFT PG KO INTC 
46,68894.25274943489057477564,42471.19026595745526719838,0.61646927822010277875,4,4063.T 9022.T MSFT PG 
47,71318.17007856047712266445,43411.37628815907373791561,0.60870008639227990432,8,9433.T 8035.T 4063.T 9022.T AAPL MSFT PG INTC 
48,74455.14429008279694244266,43787.93215541163954185322,0.58811157473297737130,6,8035.T 4063.T 9022.T AAPL PG INTC 
49,75281.33685364072152879089,44123.96712072157242801040,0.58612092936800275211,8,8035.T 4063.T 9022.T AAPL MSFT PG KO INTC 
50,75738.59283764495921786875,44695.51579555970238288864,0.59012867972567262242,9,9433.T 4568.T 8035.T 4063.T 9022.T AAPL MSFT PG INTC 
51,76147.95427186123561114073,44707.12134135059022810310,0.58710863304007498975,5,4063.T 9022.T AAPL MSFT PG 
52,76538.91423120329272933304,45114.65464153563516447321,0.58943421257919215162,8,9433.T 4568.T 4063.T 9022.T MSFT PG KO INTC 
53,77448.01616478562937118113,46063.73357308049162384123,0.59476970301048115441,9,9433.T 4568.T 4063.T 9022.T AAPL MSFT PG KO INTC 
54,80377.57036966152372770011,46138.17925300647038966417,0.57401808789210806427,9,9433.T 4568.T 4063.T 9022.T AAPL MSFT PG MCD INTC 
55,80572.43233081114885862917,47529.47583024975756416097,0.58989749291798820874,7,8035.T 4063.T 9022.T AAPL MSFT PG INTC 
56,81282.23595643354929052293,48475.81572386678453767672,0.59638880689563378290,7,9433.T 4063.T 9022.T AAPL MSFT PG INTC 
57,81929.25705901846231427044,48645.62225716930697672069,0.59375153642766476114,7,9433.T 4568.T 4063.T 9022.T MSFT PG INTC 
58,82068.72206522028136532754,49269.96947502311377320439,0.60035014845080814094,8,9433.T 4568.T 4063.T 9022.T AAPL MSFT PG INTC 
59,85012.68320533605583477765,49982.56030758556153159589,0.58794239192356501089,8,4568.T 4063.T 9022.T AAPL MSFT PG KO INTC 
60,86852.93515374766138847917,49984.27035383901966270059,0.57550467655878900786,8,4568.T 4063.T 4502.T 9022.T AAPL MSFT PG INTC 
61,88311.93668345524929463863,51571.09003006474085850641,0.58396511238243853370,6,4568.T 4063.T 9022.T AAPL PG INTC 
62,91268.52195290089002810419,52042.23612627197871915996,0.57021013392907105022,7,9433.T 4568.T 4063.T 9022.T AAPL MSFT INTC 
63,91548.85702688671881332994,54207.37631591118406504393,0.59211417898959872730,7,4568.T 4063.T 9022.T AAPL MSFT PG INTC 
64,93085.73060401409748010337,54290.11380897316848859191,0.58322702584698882244,6,4568.T 4063.T 9022.T MSFT PG INTC 
65,101301.82842962376889772713,58252.23454671601211884990,0.57503635866932945042,6,4568.T 4063.T 9022.T AAPL MSFT INTC 
66,105839.20687953128071967512,58960.23706059208052465692,0.55707368563052472865,5,4063.T 9022.T AAPL MSFT INTC 
