Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,16345.24140326445922255516,2034.58766550520613236586,0.12447584072382435194,16,9984.T 6902.T 7267.T 2914.T 6954.T 5108.T 9022.T MSFT JNJ CVX MRK CSCO MCD DIS CAT MMM 
2,17131.27332730450143571943,3794.48623693376657683984,0.22149469945622571321,17,9984.T 4519.T 6902.T 7267.T 6954.T 9022.T MSFT JNJ PG CVX MRK CSCO MCD DIS CAT AXP MMM 
3,17214.99944195752323139459,4185.54804181179679289926,0.24313378899162232938,16,9984.T 6902.T 7267.T 6954.T 5108.T 9022.T MSFT JNJ PG CVX MRK CSCO MCD DIS CAT MMM 
4,17574.17225009580215555616,4849.98406271772637410322,0.27597226166320792951,17,9984.T 6902.T 7267.T 6954.T 5108.T 9022.T MSFT JNJ V PG CVX MRK CSCO MCD DIS CAT MMM 
5,17997.14127065258435322903,5080.17789198611626488855,0.28227693585259650000,20,9984.T 4519.T 6902.T 7267.T 2914.T 6954.T 5108.T 9022.T MSFT JNJ V PG CVX MRK CSCO MCD DIS CAT AXP MMM 
6,18027.48683413873368408531,5232.71641811843710456742,0.29026322228172252160,15,9984.T 7267.T 6954.T 5108.T 9022.T MSFT JNJ PG CVX MRK CSCO MCD DIS CAT MMM 
7,18361.75938796715126954950,5949.88289895470097690122,0.32403664448700841838,17,9984.T 4502.T 4519.T 6902.T 7267.T 6954.T MSFT JNJ V CVX MRK MCD DIS VZ CAT AXP MMM 
8,18417.86451771496285800822,7588.50229965153357625240,0.41201857535397984345,17,9984.T 4502.T 4519.T 6902.T 7267.T 6954.T MSFT V PG CVX MRK CSCO MCD DIS VZ CAT MMM 
9,18588.64651142734874156304,7810.91371428574620949803,0.42019808755220539043,18,9984.T 4502.T 6902.T 7267.T 6954.T 5108.T MSFT JNJ V PG CVX MRK CSCO MCD DIS VZ CAT MMM 
10,18961.36743765956634888425,8953.26746341462967393454,0.47218469305290500238,17,9984.T 4502.T 7267.T 6954.T 5108.T MSFT JNJ V PG CVX MRK CSCO MCD DIS VZ CAT MMM 
11,19076.33293113532636198215,9708.21875261321292782668,0.50891430694040784566,17,6758.T 6902.T 7267.T 2914.T 6954.T 5108.T MSFT JNJ PG CVX MRK KO MCD DIS GS CAT MMM 
12,19186.31680399028482497670,14091.34697560971653729212,0.73444773791492179438,16,6758.T 4519.T 6902.T 2914.T 6954.T 9022.T MSFT JNJ JPM PG CVX MCD DIS VZ CAT MMM 
13,19316.24132803125394275412,14166.41310104527292423882,0.73339387619305229649,17,6758.T 4519.T 6902.T 2914.T 6954.T 9022.T MSFT JNJ V JPM PG CVX MCD DIS VZ CAT MMM 
14,19318.35107455265460885130,14308.87974912890786072239,0.74068846217301964607,17,6758.T 4519.T 6902.T 2914.T 6954.T 9022.T MSFT JNJ V PG CVX MCD DIS VZ GS CAT MMM 
15,19362.16704673399726743810,16881.69263066199710010551,0.87189066130433956481,16,6758.T 4519.T 6902.T 2914.T 6954.T 9022.T MSFT JNJ V PG CVX MCD DIS VZ GS MMM 
16,20541.37533651228659437038,17042.40520209055102895945,0.82966232410921791907,16,6758.T 4519.T 6902.T 6954.T 9022.T MSFT JNJ V JPM PG CVX MCD DIS VZ CAT MMM 
17,20663.42628528753994032741,17268.70794425093117752112,0.83571367622349901350,14,6758.T 6902.T 6954.T 9022.T MSFT JNJ PG CVX KO MCD DIS GS MMM TRV 
18,20814.67720667603134643286,17444.76697212542421766557,0.83809932764800443294,18,6758.T 4502.T 6902.T 2914.T 6954.T 5108.T 9022.T MSFT JNJ PG CVX KO MCD VZ GS CAT MMM TRV 
19,20848.19258323686153744347,17752.34590243901038775221,0.85150527229458305989,17,6758.T 4519.T 6902.T 2914.T 6954.T 9022.T MSFT JNJ V JPM PG CVX CSCO MCD DIS VZ MMM 
20,20865.31185283903323579580,18726.16840069683166802861,0.89747848164315169317,15,6758.T 4519.T 6902.T 6954.T 9022.T MSFT JNJ PG CVX KO MCD CAT AXP MMM TRV 
21,21017.62513266431778902188,18951.80471777003185707144,0.90171009322629347427,13,6758.T 6902.T 6954.T 9022.T MSFT JNJ PG CVX KO MCD DIS GS TRV 
22,21191.29153902607868076302,19000.40240418116809451021,0.89661370422797737056,15,6758.T 4502.T 6902.T 2914.T 6954.T 9022.T MSFT JNJ CVX KO MCD VZ GS MMM TRV 
23,21400.51891322960727848113,19165.21583275262673851103,0.89554911777886203605,17,6758.T 4519.T 6902.T 2914.T 6954.T 9022.T MSFT JNJ PG CVX KO CSCO MCD DIS GS MMM TRV 
24,21487.67961677312268875539,19970.25705923345230985433,0.92938173946175273166,15,6758.T 4519.T 6902.T 6954.T 9022.T MSFT JNJ V JPM PG CVX MCD DIS VZ MMM 
25,21575.48103757123681134544,20218.79943205571908038110,0.93711928817934531111,15,6758.T 4519.T 6902.T 6954.T MSFT V PG CVX KO MCD DIS VZ AXP MMM TRV 
26,21635.30554756510173319839,20230.78831010451904148795,0.93508216307032232528,15,6758.T 4519.T 6902.T 6954.T MSFT JNJ V PG CVX KO MCD DIS AXP MMM TRV 
27,21645.40852247249131323770,20488.90820209058074397035,0.94657064018074688061,15,6758.T 4519.T 6902.T 6954.T MSFT V PG CVX KO MCD DIS VZ CAT MMM TRV 
28,21807.24664989839948248118,21182.18608362361192121170,0.97133702496652873926,16,6758.T 4519.T 6902.T 6954.T 9022.T MSFT JNJ V PG CVX KO MCD DIS GS MMM TRV 
29,21955.29999817428324604407,21301.49996515678139985539,0.97022131179843273951,15,6758.T 4502.T 6902.T 6954.T 9022.T MSFT JNJ PG CVX KO MCD VZ GS MMM TRV 
30,22097.79905994226282928139,21805.87990592334608663805,0.98678967288882213360,15,6758.T 4519.T 6902.T 6954.T 9022.T MSFT JNJ V PG CVX MCD VZ GS MMM TRV 
31,22506.78959049365585087799,22422.65197212541534099728,0.99626167836910073383,16,6758.T 4519.T 6902.T 6954.T 9022.T MSFT JNJ V JPM PG CVX CSCO MCD VZ MMM TRV 
32,22604.35786878947692457587,22422.91644599304709117860,0.99197316624300346799,17,6758.T 4519.T 6902.T 6954.T MSFT JNJ V PG CVX KO CSCO MCD DIS VZ CAT MMM TRV 
33,22628.34478046410004026257,22578.27949825779796810821,0.99778749693395496490,16,6758.T 4519.T 6902.T 6954.T 9022.T MSFT JNJ V PG CVX KO CSCO MCD CAT MMM TRV 
34,22782.30616958694008644670,22790.46069686409828136675,1.00035793247691695562,15,6758.T 4519.T 6902.T 6954.T 9022.T MSFT JNJ PG CVX KO CSCO MCD AXP MMM TRV 
35,22897.85564689794409787282,24019.83156445996428374201,1.04899916982898866458,14,6758.T 4519.T 6954.T 9022.T MSFT JNJ V JPM PG CVX MCD VZ MMM TRV 
36,23370.67668875846720766276,24687.18238327529252273962,1.05633151799793956194,14,6758.T 6902.T 6954.T 9022.T JNJ PG CVX KO CSCO MCD VZ GS MMM TRV 
37,24110.49783466683584265411,24706.01775958189318771474,1.02469961130619213741,15,6758.T 4519.T 6954.T 9022.T MSFT JNJ V JPM PG CVX CSCO MCD VZ MMM TRV 
