Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%}
1,858.694269309270907797326799482107,396.939754940719581099983770400286,0.462259699555251257763188732497,1,MCD{1%}Cash{99%}
2,1092.696653207049848788301460444927,715.373971014504263621347490698099,0.654686704599022450956624652463,1,AXP{1%}Cash{99%}
3,1254.522255064338651209254749119282,835.432405797125170465733390301466,0.665936696160308261305260657537,2,UNH{1%}AXP{1%}Cash{98%}
4,1333.479994260190551358391530811787,1061.351285902514746339875273406506,0.795925916002473088362023645459,4,JPM{1%}PG{1%}KO{1%}TRV{1%}Cash{96%}
5,1484.102152618662785243941470980644,1144.348397891953709404333494603634,0.771071179886625879262851412932,4,JPM{1%}PG{1%}KO{1%}VZ{1%}Cash{96%}
6,1678.458830423546032761805690824986,1157.269942028987316007260233163834,0.689483662662705443224808732339,3,JPM{1%}KO{1%}IBM{1%}Cash{97%}
7,1790.018015193598102996475063264370,1237.475707509871199363260529935360,0.691320253207637680503694355139,4,JPM{1%}PG{1%}KO{1%}IBM{1%}Cash{96%}
8,2049.626186352556942438241094350815,1491.482445322793864761479198932648,0.727685104363827384155172239844,5,V{1%}JPM{1%}PG{1%}KO{1%}VZ{1%}Cash{95%}
9,2115.111158003393029503058642148972,1637.123096179188678434002213180065,0.774012793599267889810278120422,2,AXP{2%}TRV{1%}Cash{97%}
10,2186.633059914736804785206913948059,1698.172327009249784168787300586700,0.776615134079911229036952136084,7,MSFT{1%}UNH{1%}WMT{1%}MRK{1%}KO{1%}INTC{1%}TRV{1%}Cash{93%}
11,2297.810333308628742088330909609795,2343.756429512518025148892775177956,1.019995599957865595186490281776,4,MSFT{1%}KO{1%}AXP{2%}TRV{1%}Cash{95%}
12,2380.158745242585609958041459321976,2437.455254281944235117407515645027,1.024072557829968976861323426419,6,MSFT{1%}JPM{1%}PG{1%}VZ{1%}AXP{1%}TRV{1%}Cash{94%}
13,2539.691753492712450679391622543335,2508.221849802389897376997396349907,0.987608770376545264113588018517,5,MSFT{2%}PG{1%}KO{1%}VZ{1%}BA{1%}Cash{94%}
14,2728.109565361062323063379153609276,3060.392943346520041814073920249939,1.121799865446929223011807152943,5,MSFT{2%}KO{1%}AXP{1%}BA{1%}TRV{1%}Cash{94%}
