Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},all%
1,667.806471989366514208086300641298,64.972491694332447309534472879022,0.097292395955346486213777268404,1,AMGN{1%}Cash{99%},100
2,921.976008524207941263739485293627,181.908565388090636361084762029350,0.197302927306393510731297169514,2,JNJ{1%}V{1%}Cash{98%},100
3,969.535551446311387735477183014154,244.123823618245722855135682038963,0.251794607484039478784154653113,2,JNJ{1%}HD{1%}Cash{98%},100
4,1131.721944182959987301728688180447,309.096315312604076552815968170762,0.273120369275647756346359074087,3,JNJ{1%}HD{1%}AMGN{1%}Cash{97%},100
5,1183.626834572398365708068013191223,460.161522198724981080886209383607,0.388772465069165740203516179463,3,HD{1%}MRK{1%}MCD{1%}Cash{97%},100
6,1240.322884530693727356265299022198,468.251754756889738473546458408237,0.377524079090150899151723251634,2,V{1%}MCD{1%}Cash{98%},100
7,1271.174819705547179182758554816246,516.890456055591698714124504476786,0.406624209387126900328013334729,2,HD{1%}AMGN{1%}Cash{98%},100
8,1291.153733370883628595038317143917,530.467012987048178729310166090727,0.410847290509806117864144425766,2,HD{1%}MCD{1%}Cash{98%},100
9,1298.276855802118006977252662181854,710.014944125640795391518622636795,0.546890242210295141056519696576,3,HD{1%}MRK{1%}MMM{1%}Cash{97%},100
10,1475.941527140793596117873676121235,737.071368166724028014868963509798,0.499390629379867723169894588864,2,AAPL{1%}AMGN{1%}Cash{98%},100
11,1664.533837951422583500971086323261,960.443153125919479862204752862453,0.577004282657273881440573859436,3,AAPL{1%}V{1%}PG{1%}Cash{97%},100
12,1797.871616629713344082119874656200,1022.658411356086844534729607403278,0.568816150105957096805298078834,3,AAPL{1%}PG{1%}HD{1%}Cash{97%},100
13,1895.525150566144020558567717671394,1025.415644820303668893757276237011,0.540966520288078900335904108942,4,AAPL{1%}V{1%}PG{1%}AMGN{1%}Cash{96%},100
14,1924.421105658095484614023007452488,1126.774074297787592513486742973328,0.585513259538100960810425021918,3,AAPL{1%}V{1%}AMGN{1%}Cash{97%},100
15,1952.672640062997970744618214666843,1170.176466324371403970872052013874,0.599269146458987989056765854912,4,HD{2%}MRK{2%}MCD{1%}MMM{1%}Cash{94%},100
16,2028.134111070374729024479165673256,1188.989332527932674565818160772324,0.586247884712331801537743558583,3,AAPL{1%}HD{1%}AMGN{1%}Cash{97%},100
17,2109.484104116046637500403448939323,1382.113820598006441286997869610786,0.655190441066236028966329740797,4,AAPL{1%}HD{1%}MRK{1%}MMM{1%}Cash{96%},100
18,2355.358814010199239419307559728622,1447.086312292359252751339226961136,0.614380409339234101473437021923,5,AAPL{1%}HD{1%}MRK{1%}AMGN{1%}MMM{1%}Cash{95%},100
19,2436.613294166653304273495450615883,1670.458097251582785247592255473137,0.685565535265987513469099212671,6,AAPL{1%}V{1%}PG{1%}HD{1%}MRK{1%}MMM{1%}Cash{94%},100
20,2498.337403574807012773817405104637,1732.673355481728776794625446200371,0.693530566769120504488910228247,5,AAPL{1%}PG{1%}HD{2%}MRK{1%}MMM{1%}Cash{94%},100
