Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,24789.352379186148027656599879264832,699.765106719397522283543366938829,0.028228454540302570091592215817,7,9432.T 2914.T 3382.T 7733.T JNJ MCD BA 
2,25559.196306738704151939600706100464,939.355549407114267523866146802902,0.036752155198223210308405839442,8,9432.T 4502.T 2914.T 3382.T 7733.T JNJ MCD BA 
3,26468.226808290455664973706007003784,1121.231438735177562193712219595909,0.042361411168804936899778823545,8,9432.T 9433.T 2914.T 3382.T 7733.T JNJ MCD BA 
4,26557.605742010404355823993682861328,2127.170940711468119843630120158195,0.080096487664420082386307342404,10,9432.T 9433.T 4502.T 2914.T 3382.T AAPL JNJ MCD NKE BA 
5,26573.878665650354378158226609230042,4027.650790513865558750694617629051,0.151564280141010976343807215017,9,9432.T 9433.T 2914.T 3382.T 7733.T AAPL JNJ MRK BA 
6,26975.397077836914832005277276039124,4028.453641633751431072596460580826,0.149338066461440294174778387060,8,9432.T 2914.T 3382.T 7733.T AAPL JNJ MRK BA 
7,26979.924648789638013113290071487427,4444.997457180513265484478324651718,0.164752033782270879136433450185,9,9432.T 9433.T 4502.T 2914.T 3382.T AAPL JNJ MCD BA 
8,27437.225495042825059499591588973999,4706.557285902510557207278907299042,0.171539111589575993255252228664,10,9432.T 9433.T 4502.T 2914.T 3382.T 7733.T AAPL JNJ MCD BA 
9,27591.545905459621280897408723831177,4774.496271409761902759782969951630,0.173041999450455508124946391035,9,9432.T 4502.T 2914.T 3382.T 7733.T AAPL JNJ MCD BA 
10,27880.028434800784452818334102630615,6770.278166007928120961878448724747,0.242836128443722820691164088203,9,9432.T 9433.T 4502.T 2914.T 3382.T AAPL MRK KO BA 
11,28350.064643154564691940322518348694,6989.946400527033802063670009374619,0.246558393728912833564592688163,7,9432.T 9433.T 4502.T 2914.T MCD DIS BA 
12,28910.045202583562058862298727035522,7114.643296442728569672908633947372,0.246095889736171163919564719436,8,9432.T 4502.T 2914.T 3382.T AAPL MRK KO BA 
13,29077.376335571367235388606786727905,8928.011391304384233080781996250153,0.307043224542320081216217886322,8,9432.T 9433.T 4502.T 2914.T 3382.T AAPL MRK BA 
14,29710.933469772222451865673065185547,10135.192906455902630113996565341949,0.341126707337129075892079299592,7,9432.T 9433.T 4502.T 2914.T CSCO MCD BA 
15,30471.851243978286220226436853408813,11358.606210803714930079877376556396,0.372757339876038984449735380622,7,9432.T 4502.T 2914.T 3382.T 7733.T AAPL BA 
16,30942.031257809063390595838427543640,12612.359193675885762786492705345154,0.407612515435385791562339363736,5,9432.T 4502.T 2914.T MRK BA 
17,33782.909899605772807262837886810303,13620.741114624557667411863803863525,0.403184366151463580152380927757,6,9432.T 9433.T 3382.T AAPL MRK BA 
18,34093.921029340985114686191082000732,13974.154584980262370663695037364960,0.409872322193572391491045436851,6,9432.T 9433.T 4502.T CSCO MCD BA 
19,34488.663011013566574547439813613892,14651.880758893317761248908936977386,0.424831799197736503792555140535,7,9432.T 9433.T 4502.T 2914.T AAPL MRK BA 
20,34547.552715859303134493529796600342,15405.319283267486753175035119056702,0.445916369531887679666937174261,6,9432.T 4502.T 3382.T 7733.T AAPL BA 
21,35262.227438462243298999965190887451,15997.957876152828248450532555580139,0.453685403285189803312960066251,5,9432.T 9433.T 4502.T MRK BA 
22,35276.185488337578135542571544647217,16131.248324110698376898653805255890,0.457284371901370723101365456387,8,9432.T 9433.T 4502.T 2914.T 6954.T AAPL CSCO BA 
23,35295.025798124501307029277086257935,18987.687172595567972166463732719421,0.537970627396581524415353214863,4,9432.T 4502.T MRK BA 
24,37799.542058114129758905619382858276,19243.969177865685196593403816223145,0.509105881449024910700984491996,6,9432.T 9433.T 4502.T AAPL MRK BA 
25,39763.228339730136212892830371856689,20273.759301712805608985945582389832,0.509862004374929456140819183929,7,9432.T 9433.T 4502.T 6954.T AAPL CSCO BA 
26,40040.129206957593851257115602493286,21032.728047430839069420471787452698,0.525291213190592687354296685953,4,9432.T 4502.T MCD BA 
27,41335.490376436915539670735597610474,22985.247151515195582760497927665710,0.556065670013626278667118185695,6,9432.T 4502.T 6954.T AAPL CSCO BA 
28,44135.031394733880006242543458938599,23227.748337285942398011684417724609,0.526288247753630034075911225955,6,9432.T 9433.T 6954.T AAPL CSCO BA 
29,44929.128030065548955462872982025146,23554.284202898576040752232074737549,0.524254202911229150174676760798,7,9432.T 4502.T 4519.T 6954.T AAPL CSCO BA 
30,45275.521570962715486530214548110962,24748.720571805031795520335435867310,0.546624748055415721204042256431,7,9432.T 9433.T 4502.T 4519.T 6954.T AAPL BA 
31,46518.280287143403256777673959732056,24974.142121212189522339031100273132,0.536867269534778479567194153788,6,9432.T 4519.T 6954.T AAPL BA MMM 
32,46968.607841272809309884905815124512,25171.658121212145488243550062179565,0.535925148266647388695105291845,7,9432.T 4502.T 4519.T 6954.T 7733.T AAPL BA 
33,47146.621821003456716425716876983643,28206.056700922283198451623320579529,0.598262518320171632346671231062,6,9432.T 4502.T 4519.T 6954.T AAPL BA 
34,47992.219634999586560297757387161255,28439.480432147585815982893109321594,0.592585228364960858726817605202,5,9432.T 4502.T 6954.T AAPL BA 
35,50859.134748678974574431777000427246,28448.557886693033651681616902351379,0.559359848083769484183846998349,6,9432.T 9433.T 4519.T 6954.T AAPL BA 
36,51049.799678662282531149685382843018,28710.765280632433132268488407135010,0.562407011611309348708687139151,5,9432.T 4502.T 4519.T AAPL BA 
37,53568.649313207686645910143852233887,28942.806108036907971836626529693604,0.540293744178852675119628656830,6,9432.T 4519.T 6954.T 7733.T AAPL BA 
38,55312.778672226893831975758075714111,29067.781193675906251883134245872498,0.525516560394228227082180637808,7,7203.T 9432.T 4502.T 7733.T AAPL MSFT BA 
39,55817.808936380133673083037137985229,33315.859615283290622755885124206543,0.596867921728277628368175555806,5,9432.T 4519.T 6954.T AAPL BA 
40,61315.328492417691450100392103195190,33480.510305665353371296077966690063,0.546038178851240840749881044758,6,7203.T 9432.T 7733.T AAPL MSFT BA 
41,61423.386291929477010853588581085205,33529.734289855092356447130441665649,0.545878960995359818753058789298,7,7203.T 9432.T 9983.T 4502.T AAPL MSFT BA 
42,61541.531115525474888272583484649658,34880.536806324125791434198617935181,0.566780451738299162478540438315,6,7203.T 9432.T 9983.T 2914.T AAPL BA 
43,63082.697158590264734812080860137939,34913.162882740471104625612497329712,0.553450699721487415772003259917,4,9432.T 6954.T AAPL BA 
44,63598.610600865176820661872625350952,35007.383051383447309490293264389038,0.550442576034942732121635344811,6,7203.T 9432.T 6954.T AAPL WMT BA 
45,64092.278746308998961467295885086060,35175.107828722007980104535818099976,0.548819741110354919477742896561,3,9432.T 4519.T BA 
46,64137.628842183206870686262845993042,35543.893960474328196141868829727173,0.554181602939102901927981292829,6,7203.T 9983.T 2914.T 7733.T AAPL BA 
47,64418.874017543035733979195356369019,37169.468953886738745495676994323730,0.576996563829483721796975714824,6,7203.T 9432.T 9983.T AAPL WMT BA 
48,65904.619581763399764895439147949219,37338.577886693041364196687936782837,0.566554789689205251512760241894,6,7203.T 9433.T 9983.T AAPL WMT BA 
49,66407.865956970854313112795352935791,38195.542866930190939456224441528320,0.575165943318809436135552459746,6,7203.T 9432.T 9983.T 7733.T AAPL BA 
50,68566.511025967687601223587989807129,38750.325325428195355925709009170532,0.565149440238436051586745634268,6,7203.T 9432.T 9983.T AAPL MSFT BA 
51,69998.223188551390194334089756011963,38765.236057971022091805934906005859,0.553803143739101333409280414344,5,7203.T 9432.T AAPL MSFT BA 
52,70465.650708795190439559519290924072,39902.345501976298692170530557632446,0.566266615018938268555359627499,6,7203.T 6758.T 9432.T 2914.T AAPL BA 
53,71948.320364459461416117846965789795,41123.322276679835340473800897598267,0.571567509406288420947817030537,5,7203.T 9983.T 2914.T AAPL BA 
54,73071.646656214928952977061271667480,41190.272208168695215135812759399414,0.563697057518894095728967386094,6,7203.T 6758.T 9432.T AAPL MRK BA 
55,73784.533619212903431616723537445068,41303.271984189741488080471754074097,0.559782246471158817513469330152,6,7203.T 9432.T 9983.T 6954.T AAPL BA 
56,74229.374949301709420979022979736328,42480.602155467735428828746080398560,0.572288291319733910533784637664,6,7203.T 6758.T 9432.T 4502.T AAPL BA 
57,74533.374014962537330575287342071533,44306.409812911770131904631853103638,0.594450612205175143998303610715,5,7203.T 9432.T 9983.T AAPL BA 
58,76543.610440025397110730409622192383,45102.091183135700703132897615432739,0.589233914155052440619897424767,5,7203.T 9983.T 7733.T AAPL BA 
59,79482.743906335017527453601360321045,46550.382392621890176087617874145508,0.585666524641856089949953911855,6,7203.T 6758.T 9432.T 4519.T AAPL BA 
60,83236.646951569491648115217685699463,46719.491325428214622661471366882324,0.561285119433169166214270262572,6,7203.T 6758.T 9433.T 4519.T AAPL BA 
61,83750.090895566347171552479267120361,47213.739546772085304837673902511597,0.563745531997643878341364143125,6,7203.T 6758.T 4519.T 7733.T AAPL BA 
62,83991.598419961039326153695583343506,50462.079378129157703369855880737305,0.600799131429990529440487989632,5,7203.T 6758.T 9432.T AAPL BA 
63,89907.339786557291517965495586395264,50664.590524374172673560678958892822,0.563520071271749634078673807380,5,7203.T 6758.T 9433.T AAPL BA 
64,90396.983309390052454546093940734863,51257.760748353088274598121643066406,0.567029549790614040283287522470,5,7203.T 6758.T 7733.T AAPL BA 
65,90666.217813974362798035144805908203,54689.266808959182526450604200363159,0.603193428903901374127372037037,4,7203.T 9983.T AAPL BA 
66,93598.315054628095822408795356750488,55250.582355731232382822781801223755,0.590294625747104118040908815601,5,7203.T 6758.T 4519.T AAPL BA 
67,104355.111756755854003131389617919922,57464.823725955211557447910308837891,0.550666112647184124995192178176,5,7203.T 6758.T 9983.T AAPL BA 
68,104802.881389454894815571606159210205,62340.275504611345240846276283264160,0.594833602646386072620998675120,4,7203.T 6758.T AAPL BA 
69,122396.068534434598404914140701293945,63029.348853754934680182486772537231,0.514962201061404334367921364901,4,7203.T 6758.T 9983.T BA 
70,130889.106623255269369110465049743652,71287.083744400559226050972938537598,0.544637255028333044926114325790,3,7203.T 6758.T BA 
71,200153.471742763533256947994232177734,72167.822345191059866920113563537598,0.360562431002650118916363908284,2,6758.T BA 
72,211279.218622997199418023228645324707,72522.477417654823511838912963867188,0.343254191729393975940354266640,2,7203.T BA 
73,225619.142233135440619662404060363770,75498.588872200256446376442909240723,0.334628472233914009414945667231,1,BA 

fitness_time:,151184
execution time:,0.245800823000000001616882627786 s
Exp_times:,1
gen:,10000
theta:,0.000299999999999999973718939339
market:,NIKKEI30&DJIA30
