Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,19220.431204333002824569121003150940,19389.722750988159532425925135612488,1.008807895351327532651453111612,6,4502.T 9022.T HD MRK KO VZ 
2,19427.696230072702746838331222534180,19789.064714097472460707649588584900,1.018600686347226114136788055475,7,4502.T 2914.T 9022.T V HD MRK VZ 
3,20325.119459152090712450444698333740,20246.997504611339536495506763458252,0.996156383990866367561523020413,7,4502.T 2914.T 9022.T HD MRK MCD VZ 
4,21172.924568419683055253699421882629,22850.678137022405280731618404388428,1.079240520750031961938475433271,7,8316.T 4502.T 2914.T 9022.T HD MRK VZ 
5,23156.397694074221362825483083724976,23931.006418972337996819987893104553,1.033451175572802638313874012965,7,8316.T 4519.T 9022.T UNH PG HD VZ 
6,23516.286136821297986898571252822876,24000.818442687756032682955265045166,1.020604116783040415938899059256,6,4502.T 9022.T JNJ HD MRK VZ 
7,23815.525486288493993924930691719055,24466.018005270085268421098589897156,1.027313800795875975424564785499,7,8316.T 4502.T 9022.T JNJ HD MRK VZ 
8,24416.945254771981126395985484123230,25033.133998418961709830909967422485,1.025236111119451232198684920149,9,8306.T 8316.T 4519.T 2914.T 9022.T UNH PG HD VZ 
9,24586.466261033587215933948755264282,25223.618176548086921684443950653076,1.025914741417082165497731693904,8,8306.T 4502.T 2914.T 9022.T JNJ HD MRK VZ 
10,24881.104904831681778887286782264709,25493.021299077743606176227331161499,1.024593618192865429605831195659,6,4519.T 9022.T V HD MRK VZ 
11,25205.346827141926041804254055023193,26166.756247694331250386312603950500,1.038143074449470626419156360498,8,8306.T 4519.T 9022.T UNH JNJ PG HD VZ 
12,25614.524360625491681275889277458191,29064.925610013189725577831268310547,1.134704872938872011189914701390,6,8316.T 4519.T 9022.T HD MRK VZ 
13,26635.091654706386179896071553230286,29270.849147299053583992645144462585,1.098958078566511398221905437822,9,9432.T 8316.T 4519.T 9022.T AAPL JNJ HD MRK VZ 
14,26941.241422104812954785302281379700,29274.188071146261791000142693519592,1.086593880827158464796866610413,7,9432.T 8316.T 4519.T JNJ HD MRK VZ 
15,27563.547928643765771994367241859436,30071.737820289876253809779882431030,1.090996627072076785580634350481,8,9432.T 8316.T 4519.T 9022.T JNJ HD MRK VZ 
16,28028.845541403599781915545463562012,30592.437148880129825556650757789612,1.091462618525962824378439108841,8,9432.T 8306.T 4519.T 9022.T JNJ HD MRK VZ 
17,28797.832923252586624585092067718506,30889.166885375492711318656802177429,1.072621227010254418843260282301,7,8306.T 4519.T 9022.T JNJ HD MRK VZ 
18,28816.005251763130218023434281349182,30925.214293544144311454147100448608,1.073195747410268241495145957742,10,9432.T 8058.T 8316.T 9022.T UNH JNJ HD MRK VZ HON 
19,30287.683225433891493594273924827576,31659.530951778691814979538321495056,1.045293914233519139145300869131,9,9432.T 8058.T 9022.T AAPL UNH HD MRK NKE VZ 
20,31024.173463248665939318016171455383,31801.850787351781036704778671264648,1.025066818460912632104964359314,11,9432.T 8058.T 8316.T 9022.T AAPL UNH JNJ HD MRK NKE VZ 
21,31767.415887483432015869766473770142,32150.901664295135560678318142890930,1.012071670486827335011525974551,9,9432.T 8058.T 8316.T 9022.T UNH HD MRK NKE VZ 
22,31839.004944410389725817367434501648,32257.044572859034815337508916854858,1.013129795644635455786897182406,10,9432.T 8058.T 9022.T AAPL UNH JNJ HD MRK NKE VZ 
23,32522.279436532757245004177093505859,32700.876725691698084119707345962524,1.005491536640519711909291800112,10,9432.T 8058.T 8316.T 9022.T UNH JNJ HD MRK NKE VZ 
24,32536.105680093387491069734096527100,33117.003813965755398385226726531982,1.017853953991419979629995395953,10,9432.T 8306.T 8058.T 9022.T UNH JNJ HD MRK NKE VZ 
25,32808.852107262777280993759632110596,34099.148554413746751379221677780151,1.039327692506052169818531183410,8,9432.T 8058.T 9022.T V HD MRK VZ HON 
26,33816.999535594615736044943332672119,34858.405295388663944322615861892700,1.030795332941880415589253061626,7,9432.T 8058.T 9022.T V HD MRK VZ 
27,34953.802238333846617024391889572144,36223.352549143630312755703926086426,1.036320807165793000947928703681,8,9432.T 8058.T 9022.T AAPL HD MRK VZ HON 
28,36053.351382035158167127519845962524,36776.844893807668995577841997146606,1.020067302595703218059952632757,8,9432.T 8058.T 8316.T 9022.T HD MRK VZ HON 
29,36883.587805557763203978538513183594,37286.207619499298743903636932373047,1.010915961214621017205672615091,7,9432.T 8058.T 9022.T AAPL HD MRK VZ 
30,37010.498955533788830507546663284302,37297.544222397933481261134147644043,1.007755779440018262249623148819,8,9432.T 8306.T 8058.T 9022.T HD MRK VZ HON 
