Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,16906.468079666119592729955911636353,454.566975609705082206346560269594,0.026887163745124592617585790322,16,6758.T 9984.T 9983.T 7267.T 2914.T 6954.T 9022.T MSFT JNJ PG CVX MRK MCD DIS CAT MMM 
2,17343.379829463036003289744257926941,4061.628181184619279520120471715927,0.234188965537426629914818931866,16,6758.T 9984.T 7267.T 2914.T 6954.T 9022.T MSFT JNJ PG CVX MRK CSCO MCD DIS CAT MMM 
3,17709.564825027373444754630327224731,4756.189463414590136380866169929504,0.268566139846253326695091345755,17,6758.T 9984.T 7267.T 2914.T 6954.T 9022.T MSFT JNJ V PG CVX MRK CSCO MCD DIS CAT MMM 
4,17989.208252217693370766937732696533,5324.673080139360536122694611549377,0.295992630997694960992561163948,16,6758.T 9984.T 7267.T 2914.T 6954.T 9022.T MSFT JNJ V PG CVX MRK CSCO MCD DIS CAT 
5,18110.499762281015136977657675743103,6976.749797909434164466802030801773,0.385232317687886571810906843893,18,6758.T 9984.T 6902.T 7267.T 2914.T 6954.T 9022.T MSFT JNJ PG CVX MRK KO CSCO MCD DIS CAT MMM 
6,18236.600750700861681252717971801758,12346.453630662061186740174889564514,0.677015075311530711843488461454,14,6758.T 6902.T 2914.T 6954.T 9022.T MSFT JNJ PG CVX MCD DIS VZ GS MMM 
7,18261.498898893147270428016781806946,13789.856923344928873120807111263275,0.755132806988847438134371259366,14,6758.T 6902.T 2914.T 6954.T 9022.T MSFT JNJ V PG CVX MCD DIS VZ GS 
8,18389.452592534293216885998845100403,14183.535275261314382078126072883606,0.771286431931068605649670644198,13,6758.T 2914.T 6954.T 9022.T MSFT JNJ PG CVX MCD DIS VZ GS MMM 
9,19318.351074552654608851298689842224,14308.879749128907860722392797470093,0.740688462173019646073157673527,17,6758.T 4519.T 6902.T 2914.T 6954.T 9022.T MSFT JNJ V PG CVX MCD DIS VZ GS CAT MMM 
10,19362.167046733997267438098788261414,16881.692630661997100105509161949158,0.871890661304339564807719398232,16,6758.T 4519.T 6902.T 2914.T 6954.T 9022.T MSFT JNJ V PG CVX MCD DIS VZ GS MMM 
11,20141.790840017096343217417597770691,17554.540898954684962518513202667236,0.871548167607711365967304573132,13,6758.T 2914.T 6954.T 9022.T JNJ PG CVX CSCO MCD DIS VZ GS MMM 
12,20662.403502043558546574786305427551,18538.373327526169305201619863510132,0.897203141236336931818584616849,14,6758.T 6902.T 6954.T 9022.T JNJ PG CVX KO MCD DIS VZ GS CAT MMM 
13,20886.729229426586243789643049240112,18543.146533100967644713819026947021,0.887795610763995268754911194264,16,6758.T 4519.T 6902.T 6954.T 9022.T MSFT JNJ PG CVX KO MCD DIS GS CAT MMM TRV 
14,21191.291539026078680763021111488342,19000.402404181168094510212540626526,0.896613704227977370564417469723,15,6758.T 4502.T 6902.T 2914.T 6954.T 9022.T MSFT JNJ CVX KO MCD VZ GS MMM TRV 
15,21400.518913229607278481125831604004,19165.215832752626738511025905609131,0.895549117778862036054476902791,17,6758.T 4519.T 6902.T 2914.T 6954.T 9022.T MSFT JNJ PG CVX KO CSCO MCD DIS GS MMM TRV 
16,21617.264334726747620152309536933899,19978.922822299682593438774347305298,0.924211431795503579600392640714,14,6758.T 4502.T 6902.T 6954.T 9022.T MSFT PG CVX KO MCD VZ GS MMM TRV 
17,21807.246649898399482481181621551514,21182.186083623611921211704611778259,0.971337024966528739255977598077,16,6758.T 4519.T 6902.T 6954.T 9022.T MSFT JNJ V PG CVX KO MCD DIS GS MMM TRV 
18,21955.299998174283246044069528579712,21301.499965156781399855390191078186,0.970221311798432739514908007550,15,6758.T 4502.T 6902.T 6954.T 9022.T MSFT JNJ PG CVX KO MCD VZ GS MMM TRV 
19,22097.799059942262829281389713287354,21805.879905923346086638048291206360,0.986789672888822133600683628174,15,6758.T 4519.T 6902.T 6954.T 9022.T MSFT JNJ V PG CVX MCD VZ GS MMM TRV 
20,22506.789590493655850877985358238220,22422.651972125415340997278690338135,0.996261678369100733831942307006,16,6758.T 4519.T 6902.T 6954.T 9022.T MSFT JNJ V JPM PG CVX CSCO MCD VZ MMM TRV 
21,22897.855646897944097872823476791382,24019.831564459964283742010593414307,1.048999169828988664576741030032,14,6758.T 4519.T 6954.T 9022.T MSFT JNJ V JPM PG CVX MCD VZ MMM TRV 
22,23370.676688758467207662761211395264,24687.182383275292522739619016647339,1.056331517997939561936959762534,14,6758.T 6902.T 6954.T 9022.T JNJ PG CVX KO CSCO MCD VZ GS MMM TRV 
23,24110.497834666835842654109001159668,24706.017759581893187714740633964539,1.024699611306192137405446374032,15,6758.T 4519.T 6954.T 9022.T MSFT JNJ V JPM PG CVX CSCO MCD VZ MMM TRV 
24,24121.336248240204440662637352943420,24934.254501742103457218036055564880,1.033701211455945179196191929805,16,6758.T 4519.T 6902.T 6954.T 9022.T MSFT JNJ V PG CVX KO MCD VZ GS MMM TRV 
25,24822.659392781300994101911783218384,25358.654034843249974073842167854309,1.021592958013911367487480674754,14,6758.T 4519.T 6954.T 9022.T MSFT JNJ JPM PG CVX CSCO MCD VZ MMM TRV 
26,24831.981622050585428951308131217957,25935.463487804863689234480261802673,1.044437930188156782307373759977,15,6758.T 4519.T 6902.T 6954.T JNJ V PG CVX KO MCD DIS VZ GS MMM TRV 
27,25040.368836142661166377365589141846,26790.126111498288082657381892204285,1.069877456151127947947543361806,14,6758.T 4502.T 6954.T 9022.T JNJ PG CVX KO CSCO MCD VZ GS MMM TRV 
28,25398.879075643362739356234669685364,27150.125020905950805172324180603027,1.068949733570800475490614189766,14,6758.T 4519.T 6954.T 9022.T JNJ V JPM PG CVX CSCO MCD VZ MMM TRV 
29,25762.700769799801491899415850639343,27475.219581881523481570184230804443,1.066472798305727831547073947149,13,6758.T 6954.T 9022.T JNJ PG CVX KO CSCO MCD VZ GS MMM TRV 
30,26018.228430201041192049160599708557,27598.731627177694463171064853668213,1.060745995878107583720861839538,11,6758.T 4502.T 4519.T 6954.T MSFT V PG CVX KO MMM TRV 
31,26069.495874226493469905108213424683,28618.027445993015135172754526138306,1.097759142871884918690739141311,10,6758.T 4519.T 6954.T MSFT V PG CVX KO MMM TRV 
32,27306.937770597251073922961950302124,29608.000407665542297763749957084656,1.084266593947636359018815710442,11,6758.T 4519.T 6954.T MSFT JNJ V PG CVX KO MMM TRV 
33,27930.145690987996204057708382606506,29698.467501742175954859703779220581,1.063312301708642770847745850915,11,6758.T 4502.T 4519.T MSFT V PG CVX KO MCD MMM TRV 
34,28386.277525997113116318359971046448,31707.736282229972857749089598655701,1.117009310332816918176490617043,11,6758.T 4519.T MSFT JNJ V PG CVX KO MCD MMM TRV 
35,28419.473163082930113887414336204529,32841.072010452960967086255550384521,1.155583420635457603253826164291,9,6758.T 4519.T 6954.T V PG CVX KO MMM TRV 
36,29291.597162288097024429589509963989,33592.181292682937055360525846481323,1.146819721252062329597265488701,11,6758.T 4519.T 6954.T JNJ V PG CVX KO CSCO MMM TRV 
37,31743.597347378025006037205457687378,35691.917167247403995133936405181885,1.124381612350419556989322700247,11,6758.T 4519.T JNJ V PG CVX KO CSCO MCD MMM TRV 
38,32469.394391540514334337785840034485,36969.592832752598042134195566177368,1.138598163764475756920546700712,9,6758.T 4519.T 6954.T JNJ V CVX KO MMM TRV 
39,33550.646355244956794194877147674561,37743.588759581878548488020896911621,1.124973520925370840117807347269,10,6758.T 4519.T JNJ PG CVX KO CSCO MCD MMM TRV 
40,34039.629940281629387754946947097778,37909.583738675981294363737106323242,1.113689655415869950161322776694,8,6758.T 4519.T PG CVX KO MCD MMM TRV 
41,35163.184734292735811322927474975586,38003.756285714240220841020345687866,1.080782544951090606843990826746,4,4519.T JNJ CVX MMM 
42,36274.207746888387191575020551681519,39529.544121951264969538897275924683,1.089742452758106772137125517474,9,6758.T 4519.T JNJ V CVX KO MCD MMM TRV 
43,38363.894309162700665183365345001221,39566.397466898954007774591445922852,1.031344658288484872343815368367,10,6758.T 4519.T JNJ V CVX KO MCD VZ MMM TRV 
44,38901.610993101618078071624040603638,39674.567076655061100609600543975830,1.019869513467977162335387220082,8,6758.T 4519.T 6954.T JNJ CVX KO MMM TRV 
45,39506.549401404488889966160058975220,39780.338630662045034114271402359009,1.006930223808607971491824173427,9,6758.T 4502.T 4519.T JNJ CVX KO MCD MMM TRV 
46,39885.212679035903420299291610717773,42553.861313588837219867855310440063,1.066908221250518762346359835647,8,6758.T 4519.T JNJ CVX KO MCD MMM TRV 
47,43082.469275105497217737138271331787,42970.408780487785406876355409622192,0.997398930551028906066335366631,7,6758.T 4519.T CVX KO MCD MMM TRV 
48,46639.449710780172608792781829833984,43888.867662020871648564934730529785,0.941024560413637689570975908282,6,6758.T JNJ CVX KO MCD TRV 
49,48009.142129337735241279006004333496,44082.355846689897589385509490966797,0.918207530722607301321147588169,8,6758.T 4519.T V CVX KO MCD AMGN TRV 
50,48584.103080679160484578460454940796,45080.021756097528850659728050231934,0.927875969661048904946198945254,8,6758.T 4519.T JNJ V CVX KO MCD TRV 
51,50565.597132818380487151443958282471,45943.802198606281308457255363464355,0.908598035101370604671444652922,8,6758.T 4519.T JNJ CVX KO MCD AMGN MMM 
52,54407.476987782734795473515987396240,46918.808909407664032187312841415405,0.862359578260600834198612574255,8,6758.T 4519.T JNJ CVX KO MCD VZ MMM 
53,56110.907533414814679417759180068970,47423.088341463408141862601041793823,0.845167017005068244017707002058,8,6758.T 4519.T JNJ CVX KO CSCO MCD TRV 
54,56814.531416134799655992537736892700,47582.872331010483321733772754669189,0.837512360746099360220284779643,7,6758.T 4519.T JNJ KO MCD AMGN MMM 
55,56872.292220244140480645000934600830,48196.068763066192332189530134201050,0.847443753039207048338710137614,7,6758.T 4519.T CVX KO MCD AMGN TRV 
56,57663.983824830349476542323827743530,49336.562853658528183586895465850830,0.855587137432811228876516906894,7,6758.T 4519.T JNJ CVX KO MCD TRV 
57,62080.245436574077757541090250015259,49657.452749128926370758563280105591,0.799891372850044080067277718626,7,6758.T 4519.T JNJ V CVX KO AMGN 
58,63841.773150924964284058660268783569,50905.896317073129466734826564788818,0.797375978213029745766959877074,6,6758.T 4519.T CVX KO MCD TRV 
59,68294.451229874757700599730014801025,51280.315411149815190583467483520508,0.750870890499486520752725482453,6,6758.T 4519.T V CVX KO AMGN 
60,70052.637751400412525981664657592773,51491.385317073145415633916854858398,0.735038493479766019689236600243,8,6758.T 4519.T JNJ CVX KO MCD VZ AMGN 
61,70934.435954976914217695593833923340,51556.716233449478750117123126983643,0.726822107476448486806930304738,8,6758.T 4519.T JNJ V CVX KO MCD WBA 
62,71274.370980629362748004496097564697,53020.115554006966704037040472030640,0.743887526814042909784063795087,5,6758.T 4519.T CVX KO TRV 
63,71724.704549141068127937614917755127,53210.649473867611959576606750488281,0.741873386699155590306986596261,7,6758.T 4519.T JNJ CVX KO MCD AMGN 
64,77815.500648113069473765790462493896,54325.165027874565566889941692352295,0.698127809696124868032995891554,7,6758.T 4519.T JNJ CVX KO MCD VZ 
