Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,13435.155923719585189246572554111481,11116.725533071581594413146376609802,0.827435542705176496625085746928,9,4502.T 4519.T 5108.T MSFT JPM MRK VZ IBM BA 
2,14680.503870069611366488970816135406,12836.849966777412191731855273246765,0.874414807583613451491544310556,9,9432.T 4519.T 5108.T MSFT JPM MRK VZ IBM BA 
3,14923.411791321756027173250913619995,13023.415925702231106697581708431244,0.872683546350680461323179315514,10,9432.T 4519.T 5108.T MSFT JPM MRK VZ IBM BA TRV 
4,15248.106298702725325711071491241455,15447.227752944743770058266818523407,1.013058766140616295814425029675,9,4519.T 5108.T MSFT JPM MRK VZ IBM BA TRV 
5,15964.162284353869836195372045040131,15639.851754756891750730574131011963,0.979685089400849529184256425651,8,4502.T 4519.T MSFT JPM MRK MCD VZ BA 
6,16506.666708986802404979243874549866,15842.943098761710643884725868701935,0.959790572989291823624569133244,7,4502.T 4519.T MSFT JPM MRK VZ BA 
7,17260.707576351589523255825042724609,16627.164025974041578592732548713684,0.963295621134005686236889687279,9,9432.T 4519.T MSFT JPM MRK VZ IBM BA TRV 
8,18168.492430729533225530758500099182,16850.531337964352132985368371009827,0.927458973396382169163132402900,8,9432.T 4519.T MSFT JPM MRK VZ IBM BA 
9,18424.016425441437604604288935661316,17572.447224403498694300651550292969,0.953779394168254190944367110205,8,9432.T 4519.T MSFT JPM MRK MCD VZ BA 
10,19022.559387743014667648822069168091,17637.351319842950033489614725112915,0.927180773119698709017200144444,8,9432.T 4519.T MSFT JPM MRK VZ BA TRV 
11,19438.762895336523797595873475074768,18032.299178495948581257835030555725,0.927646439003688150215509722329,6,4519.T MSFT MRK VZ BA TRV 
12,20283.384787148999748751521110534668,18197.516526729086763225495815277100,0.897163699140517079122503218969,7,4502.T 4519.T JPM MRK MCD VZ BA 
13,20687.742742319354874780401587486267,18975.819474479048949433490633964539,0.917249393074752727983423028491,8,9432.T 4519.T JPM MRK VZ IBM BA TRV 
14,21126.904389319410256575793027877808,19141.978305647859087912365794181824,0.906047471645916147053867462091,7,4519.T MSFT MRK VZ HON BA TRV 
15,21347.853981796135485637933015823364,19787.191549380870128516107797622681,0.926893708672258953562561600847,8,4519.T MSFT JPM MRK VZ IBM BA TRV 
16,21851.521466876060003414750099182129,20441.599244941102369921281933784485,0.935477160065389168330796110240,4,4519.T MSFT JPM MRK 
17,21914.239287852022243896499276161194,20509.107435820020327810198068618774,0.935880418499814181743090557575,8,4519.T MSFT JPM MRK MCD VZ BA TRV 
18,21955.341338572445238241925835609436,20575.387441860475519206374883651733,0.937147235589200988670199876651,7,4502.T 4519.T MSFT JPM MRK BA TRV 
19,22956.398523909494542749598622322083,21903.026928420407784869894385337830,0.954114248609511550469619578507,14,4502.T 4519.T 7267.T 6954.T 6702.T MSFT JPM MRK VZ IBM BA MMM TRV WBA 
20,23770.210008353624289156869053840637,22450.797499244945356622338294982910,0.944493022626009870457153283496,13,4502.T 4519.T 7267.T 6954.T 6702.T MSFT JPM MRK VZ IBM BA MMM WBA 
21,23802.487301699948147870600223541260,23457.350967079426482087001204490662,0.985499988709336638414981734968,13,4519.T 7267.T 3382.T 6954.T MSFT JPM MRK VZ IBM BA MMM TRV WBA 
22,24662.814088522929523605853319168091,23939.379551495007035555317997932434,0.970666991429636638599731668364,14,4519.T 7267.T 6954.T 6702.T MSFT WMT JPM MRK VZ IBM BA MMM TRV WBA 
23,24977.122730226397834485396742820740,23973.774962247080111410468816757202,0.959829329470159420267805217009,15,4502.T 4519.T 6954.T 6702.T MSFT WMT JPM MRK MCD VZ IBM BA MMM TRV WBA 
