Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,19901.690502534740517148748040199280,22949.074209065660397754982113838196,1.153121851942315867489696756820,15,8306.T 9984.T 8058.T 4502.T 2914.T MSFT UNH JNJ WMT JPM PG KO MCD DIS AXP 
2,20216.768150433923437958583235740662,24310.891683626272424589842557907104,1.202511276912698656715861034172,18,9432.T 8306.T 9984.T 8058.T 4502.T 2914.T MSFT UNH JNJ WMT PG CVX HD KO MCD DIS VZ AXP 
3,20457.777427046767115825787186622620,26935.232250231281796004623174667358,1.316625539909375364189259016712,18,9432.T 8306.T 9984.T 8058.T 4502.T 2914.T UNH JNJ V WMT JPM PG MRK KO MCD DIS IBM AXP 
4,20697.142448583817895269021391868591,30094.591558741900371387600898742676,1.454045727979279334363127418328,14,9432.T 8306.T 8035.T 8058.T 2914.T MSFT UNH WMT CVX HD MRK KO VZ AXP 
5,21289.187430776317341951653361320496,30516.359789546742831589654088020325,1.433420598544373536498142129858,14,9432.T 8306.T 8035.T 8058.T 2914.T MSFT UNH JNJ WMT CVX HD MRK VZ AXP 
6,21791.388388564730121288448572158813,30629.367772895457164850085973739624,1.405572110722809853200487850700,16,9432.T 8306.T 9984.T 8058.T 2914.T 5108.T MSFT JNJ WMT PG CVX HD MRK KO VZ AXP 
7,21930.167890119424555450677871704102,31682.468714153568726032972335815430,1.444697955478398965212250004697,15,9432.T 8306.T 8035.T 8058.T 7267.T 2914.T MSFT UNH WMT CVX HD MRK KO VZ AXP 
8,22054.698737605041969800367951393127,32805.992012025933945551514625549316,1.487483116515623482456476267544,14,9432.T 8306.T 8035.T 8058.T 2914.T MSFT UNH WMT PG HD MRK KO VZ AXP 
9,22227.004414523300511064007878303528,32849.110802497714757919311523437500,1.477891945755580360710723653028,15,9432.T 8306.T 9984.T 8058.T 2914.T 5108.T MSFT JNJ WMT JPM PG MRK KO VZ AXP 
10,22482.646276603889418765902519226074,33227.760242830729112029075622558594,1.477929236355443043393620428105,14,9432.T 8306.T 8035.T 8058.T 2914.T MSFT UNH JNJ WMT PG HD MRK VZ AXP 
11,22589.555237674932868685573339462280,33396.322627197063411585986614227295,1.478396642865219767770668113371,14,9432.T 8306.T 9984.T 8058.T 2914.T MSFT JNJ V WMT PG MRK KO VZ AXP 
12,23045.251172530781332170590758323669,35274.701498612412251532077789306641,1.530671166676575545295690972125,14,8306.T 8035.T 8058.T 8031.T 2914.T MSFT UNH JNJ V WMT PG MRK VZ AXP 
13,23401.756718688011460471898317337036,35710.149962997245893348008394241333,1.525960225647507995105911504652,14,9432.T 8306.T 8035.T 8058.T 7267.T 2914.T MSFT UNH WMT PG MRK KO VZ AXP 
14,23588.130875328479305608198046684265,35853.864780295996752101927995681763,1.519996008577203960854262732028,13,8306.T 8035.T 8058.T 8031.T 2914.T MSFT UNH WMT PG MRK KO VZ AXP 
15,23626.032243839334114454686641693115,36631.767185476390295661985874176025,1.550483246928963332322837231914,12,8306.T 8035.T 8058.T 8031.T 2914.T MSFT UNH WMT MRK KO VZ AXP 
16,23987.918356507914722897112369537354,36779.953924606859800405800342559814,1.533269931053791168551470036618,14,8306.T 8035.T 8058.T 8031.T 2914.T 5108.T MSFT UNH JNJ WMT PG MRK VZ AXP 
