Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,34188.214173710686736740171909332275,318.533151515157044286752352491021,0.009317045631476585793029343563,11,8306.T 8001.T 6902.T 2914.T 5108.T UNH V WMT NKE VZ CAT 
2,34857.070552103788941167294979095459,576.913146245033885861630551517010,0.016550821314220118957161176354,11,8001.T 6902.T 2914.T 6702.T 5108.T UNH WMT CVX NKE VZ CAT 
3,35337.569111375538341235369443893433,881.251175757583951053675264120102,0.024938081422072121140498524028,10,8316.T 8001.T 6902.T 2914.T 5108.T UNH WMT NKE VZ CAT 
4,35558.629501495655858889222145080566,1563.617222661382584192324429750443,0.043972932719344937080308000077,10,8306.T 8001.T 6902.T 2914.T 5108.T UNH WMT NKE VZ CAT 
5,35989.847680293016310315579175949097,1776.639496706166937656234949827194,0.049365018504343452510063627869,11,8001.T 6902.T 2914.T 8411.T 5108.T UNH WMT CVX NKE VZ CAT 
6,36794.947277025014045648276805877686,2301.048036890635103191016241908073,0.062537065743464820277708327012,12,8306.T 8001.T 6902.T 2914.T 6702.T 5108.T UNH WMT CVX NKE VZ CAT 
7,37032.982552253168250899761915206909,2351.603001317497728450689464807510,0.063500232475183687741449034547,11,8058.T 8001.T 6902.T 2914.T 5108.T UNH WMT CVX NKE VZ CAT 
8,37923.801103753146890085190534591675,2420.697072463742642867146059870720,0.063830549734218949842201595857,11,8306.T 8001.T 6902.T 2914.T 5108.T UNH WMT CVX NKE VZ CAT 
9,38185.170469534466974437236785888672,2690.766519104060080280760303139687,0.070466269654363658525575431213,11,8306.T 8001.T 6902.T 2914.T 6702.T 5108.T UNH CVX NKE VZ CAT 
10,38398.747369546443223953247070312500,2786.186397891927299497183412313461,0.072559304372038349595364081779,10,8058.T 8001.T 6902.T 2914.T 5108.T UNH CVX NKE VZ CAT 
11,39647.626964344883162993937730789185,2856.113670619200092914979904890060,0.072037443077935123247890203402,10,8306.T 8001.T 6902.T 2914.T 5108.T UNH CVX NKE VZ CAT 
12,39765.478413223208917770534753799438,3213.326500658742133964551612734795,0.080806936792446965034386607840,13,8306.T 8001.T 6902.T 2914.T 8411.T 6702.T 5108.T UNH WMT CVX NKE VZ CAT 
13,39999.152670310628309380263090133667,3337.893623188395395118277519941330,0.083449108302385291424663193993,12,8058.T 8001.T 6902.T 2914.T 8411.T 5108.T UNH WMT CVX NKE VZ CAT 
14,40007.302942420661565847694873809814,3399.579657443994619825389236211777,0.084973977434488395799050408641,12,8306.T 8001.T 6902.T 2914.T 8411.T 5108.T UNH WMT CVX NKE VZ CAT 
15,41109.334020262445847038179636001587,3731.733217391289144870825111865997,0.090775812995461058196866588332,8,6758.T 8001.T 6902.T 2914.T UNH CVX NKE CAT 
16,41548.335673429508460685610771179199,3821.398798418947990285232663154602,0.091974774355709346118636915435,11,8058.T 8001.T 6902.T 2914.T 8411.T 5108.T UNH CVX NKE VZ CAT 
17,41565.509217838349286466836929321289,3989.431997364958533580647781491280,0.095979384649348756242126512461,10,8306.T 8001.T 6902.T 2914.T 5108.T UNH V WMT NKE CAT 
18,41885.184841773792868480086326599121,4471.815641633698760415427386760712,0.106763660194565401795330217283,11,6758.T 8306.T 8001.T 6902.T 2914.T 5108.T UNH WMT CVX NKE CAT 
19,41887.085951010369171854108572006226,4631.728421607422205852344632148743,0.110576525352575866234516865916,9,8001.T 6902.T 2914.T 5108.T UNH WMT CVX NKE CAT 
20,42508.468728417901729699224233627319,4814.520202898570460092741996049881,0.113260259588695830212934367864,9,8306.T 8001.T 6902.T 2914.T 8411.T UNH WMT NKE VZ 
