Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,31517.362596682101866463199257850647,6027.151517113835325289983302354813,0.191232737150040799090078280642,6,2914.T 6702.T JNJ MRK KO CSCO 
2,33246.454455350904027000069618225098,7676.609657724367025366518646478653,0.230900099980100054208875803852,6,2914.T JNJ V MRK KO CSCO 
3,34763.357891563100565690547227859497,9837.950275208166203810833394527435,0.282997698493211158332627519485,5,2914.T 6702.T JNJ MRK CSCO 
4,34793.646674389136023819446563720703,11817.636537927843164652585983276367,0.339649265526012100746555688602,5,2914.T JNJ V MRK CSCO 
5,38870.375112693123810458928346633911,12017.597217853846814250573515892029,0.309171115097613247169050509910,5,9432.T JNJ MRK CSCO IBM 
6,38971.475237505888799205422401428223,13505.925823311767089762724936008453,0.346559265231862534406559461786,7,8316.T 2914.T MRK KO CSCO AMGN HON 
7,39743.704596770243369974195957183838,15874.430457909373217262327671051025,0.399419999191504726532286895235,8,9433.T 2914.T V MRK KO CSCO AMGN IBM 
8,39839.870695227509713731706142425537,16037.702458371879401965998113155365,0.402554079079706084165479751391,7,9433.T 8316.T MRK KO CSCO AMGN IBM 
9,40261.835435328641324304044246673584,17390.634493524525169050320982933044,0.431938442584381687705530339372,7,9433.T 2914.T MRK KO CSCO AMGN IBM 
10,43206.198419729764282237738370895386,17408.783591581875953124836087226868,0.402923289442477183808222207517,7,8306.T 2914.T V MRK KO CSCO AMGN 
11,43457.973695761138515081256628036499,17500.118781221091921906918287277222,0.402690629428220259189430407787,7,9432.T 8316.T 2914.T MRK KO CSCO AMGN 
12,43460.202217440120875835418701171875,18939.293363552271330263465642929077,0.435784750121391117883007382261,6,8316.T 2914.T MRK KO CSCO AMGN 
13,44792.609685021569021046161651611328,20002.774685476411832496523857116699,0.446564172664519754007983465272,7,9433.T 2914.T V MRK CSCO AMGN IBM 
14,46192.681627848083735443651676177979,20881.925114246085286140441894531250,0.452061330460993282542858651141,6,9433.T 8316.T MRK CSCO AMGN IBM 
15,47102.864869035969604738056659698486,22459.057273357990197837352752685547,0.476808732033662585614308682125,6,9433.T 2914.T MRK CSCO AMGN IBM 
16,49730.411763420153874903917312622070,22722.047698889931780286133289337158,0.456904475414044886072417739342,6,2914.T MRK CSCO VZ AMGN IBM 
17,52270.762276400957489386200904846191,23079.452513876010925741866230964661,0.441536559039160059203510400039,6,9432.T 8306.T 2914.T MRK CSCO AMGN 
18,53272.199669397596153430640697479248,24786.895111470879783155396580696106,0.465287622161203895387870943523,5,8316.T MRK CSCO VZ AMGN 
19,54358.655364383164851460605859756470,25332.715296484733698889613151550293,0.466029101100304543603414231256,5,8316.T 2914.T MRK CSCO AMGN 
20,54758.803043602616526186466217041016,25378.623457446818065363913774490356,0.463461983221924389564350121873,5,8306.T MRK CSCO VZ AMGN 
21,55647.339876418234780430793762207031,25924.443642460701084928587079048157,0.465870312939194897161598873936,5,8306.T 2914.T MRK CSCO AMGN 
22,59120.885126165121619123965501785278,26161.392324236810964066535234451294,0.442506776892935382861082871386,5,MRK CSCO VZ AMGN IBM 
23,60278.346176160885079298168420791626,26680.999960684559482615441083908081,0.442629926884697211253438808853,5,2914.T MRK CSCO VZ AMGN 
24,64220.813415801028895657509565353394,26707.212509250708535546436905860901,0.415865372746580752583156481705,5,2914.T MRK CSCO AMGN IBM 
25,67146.500720529846148565411567687988,27173.018665587427676655352115631104,0.404682572792350370161074124553,5,2914.T V MRK CSCO AMGN 
26,67983.738183810361078940331935882568,27372.979345513402222422882914543152,0.402640103012634864576568816119,5,9432.T MRK CSCO AMGN IBM 
27,69259.462304609609418548643589019775,27892.586981961172568844631314277649,0.402726011058055277658240811434,5,9432.T 2914.T MRK CSCO AMGN 
28,71409.889213045549695380032062530518,27916.853533765061001759022474288940,0.390938199756582949184746667015,4,2914.T CSCO VZ AMGN 
29,72955.236650867809657938778400421143,30282.461089731739775743335485458374,0.415082761428771651601721259794,4,8316.T MRK CSCO AMGN 
30,73023.812202016037190333008766174316,31022.793487511586135951802134513855,0.424831196181443826453971723822,4,8306.T MRK CSCO AMGN 
31,80876.192916106752818450331687927246,31968.465818686447164509445428848267,0.395276590873255895264293258151,4,MRK CSCO VZ AMGN 
32,87382.146070296716061420738697052002,32650.736364477354072732850909233093,0.373654548816078124762185552754,4,2914.T MRK CSCO AMGN 
33,94485.906395521102240309119224548340,33130.727810823322215583175420761108,0.350642006566958375213260978853,3,8316.T CSCO AMGN 
34,94832.913826435134978964924812316895,33483.016822386693092994391918182373,0.353073795493280939705726950706,4,9432.T MRK CSCO AMGN 
35,95759.036814544044318608939647674561,34117.477351988891314249485731124878,0.356284675440752485187090314867,3,8306.T CSCO AMGN 
36,100161.484534664981765672564506530762,35378.441551803894981276243925094604,0.353214029486151825931727898933,3,CSCO VZ AMGN 
37,110660.434815611559315584599971771240,36287.569165124878054484724998474121,0.327918187070105060509916938827,3,2914.T CSCO AMGN 
38,119102.647237894794670864939689636230,37397.945020814033341594040393829346,0.313997596930953526417340526677,3,9432.T CSCO AMGN 
39,133808.133096823759842664003372192383,41690.215284458841779269278049468994,0.311567124655208693706498479514,3,MRK CSCO AMGN 
40,189775.357416040089447051286697387695,51666.014116558792011346668004989624,0.272248277226492529923262964076,2,CSCO AMGN 
41,458805.727488892560359090566635131836,72322.776727567004854790866374969482,0.157632680662901925039420802932,1,AMGN 

fitness_time:,130632
execution time:,0.213817811999999995986598833042 s
Exp_times:,1
gen:,10000
theta:,0.000299999999999999973718939339
market:,NIKKEI30&DJIA30
