Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,18061.777105950179247884079813957214,1197.481391998172512103337794542313,0.066299201068298008188151015929,12,4502.T 4519.T 8766.T 7267.T MSFT UNH JNJ WMT PG MRK KO MCD 
2,18419.228928784126765094697475433350,2539.043064986159151885658502578735,0.137847413417960279469198781044,12,8316.T 4502.T 4519.T 8766.T 7267.T MSFT UNH JNJ WMT PG MRK KO 
3,18891.686780153435393003746867179871,2670.777650092520161706488579511642,0.141373170176539858511333136448,12,4502.T 4519.T 8766.T 2914.T 8411.T MSFT UNH JNJ WMT MRK KO MCD 
4,19316.479402123379259137436747550964,3304.683768038895323115866631269455,0.171081059816501818149347968756,12,8316.T 4502.T 4519.T 8766.T 7267.T MSFT UNH JNJ WMT PG MRK MCD 
5,19554.369280375976813957095146179199,4092.234692645753511897055432200432,0.209274696308030000446720464424,9,4519.T 8766.T 2914.T MSFT JNJ WMT MRK KO MCD 
6,19602.605652231806743657216429710388,4949.469894542041402019094675779343,0.252490407772832547994568130889,10,8316.T 4502.T 4519.T 7267.T 8411.T MSFT UNH JNJ WMT MRK 
7,20671.340292213091743178665637969971,5360.358295790942065650597214698792,0.259313533617856084578789932493,9,4502.T 4519.T 7267.T 8411.T MSFT UNH WMT MRK KO 
8,21106.577802247058571083471179008484,5744.085916743740199308376759290695,0.272146719878587350915921660999,10,8316.T 4502.T 4519.T 7267.T 8411.T MSFT UNH WMT MRK MCD 
9,21402.729593209587619639933109283447,5880.824334875162094249390065670013,0.274769828271855698353931529709,9,8316.T 4519.T 8766.T 2914.T MSFT JNJ WMT MRK KO 
10,21437.891129215633554849773645401001,5894.080833256241021445021033287048,0.274937529896481624991366743416,12,8316.T 4502.T 4519.T 8766.T 7267.T AAPL MSFT UNH WMT PG MRK KO 
11,21534.835963016819732729345560073853,5992.136175531934895843733102083206,0.278253160870257920667114603930,12,8316.T 4502.T 4519.T 8766.T 7267.T AAPL MSFT JNJ WMT PG MRK MCD 
12,21827.728887423163541825488209724426,6308.620342969494231510907411575317,0.289018632011891707378481441992,12,8316.T 4502.T 4519.T 8766.T 7267.T AAPL MSFT JNJ WMT MRK KO MCD 
13,21928.569561081258143531158566474915,6901.838400555053340212907642126083,0.314741843116133290791935905872,9,8316.T 4519.T 8766.T 2914.T MSFT JNJ WMT MRK MCD 
14,22049.897212968899111729115247726440,7747.912076549489938770420849323273,0.351380870473739281845126924964,7,8316.T 4519.T 7267.T MSFT JNJ WMT MRK 
15,22678.694496055268245982006192207336,8169.962003700279637996573001146317,0.360248338153739966482902445932,9,8316.T 4502.T 4519.T 7267.T 8411.T MSFT UNH WMT MRK 
16,23721.803881006795563735067844390869,8372.426202127660872065462172031403,0.352942223286449363595096428980,6,6501.T 8316.T 4519.T MSFT UNH MRK 
17,23767.961026706114353146404027938843,8893.361893848254112526774406433105,0.374174372124538190398368442402,7,8316.T 4519.T 7267.T MSFT UNH WMT MRK 
18,24661.447801707188773434609174728394,8975.782604995336441788822412490845,0.363960083656320765310709930418,10,8316.T 4502.T 4519.T 7267.T 8411.T AAPL MSFT UNH WMT MRK 
19,24719.134493099896644707769155502319,9073.068468316403595963492989540100,0.367046365270153829296617686850,11,8316.T 4502.T 4519.T 8766.T 7267.T AAPL MSFT WMT MRK KO MCD 
20,24764.566282570944167673587799072266,10033.955047409806866198778152465820,0.405173865470505101260556557463,6,8316.T 4519.T 6902.T MSFT WMT MRK 
21,25107.811913912777527002617716789246,10034.326126271969769732095301151276,0.399649565668115214212008368122,7,9433.T 4502.T 4519.T MSFT JNJ MRK CRM 
22,25905.832542490152263781055808067322,10354.430849676251455093733966350555,0.399694965706782479042402655978,9,8316.T 4519.T 8766.T 2914.T AAPL MSFT WMT MRK KO 
23,26279.452043541681632632389664649963,13045.801680157277587568387389183044,0.496425939876602329015042869287,6,8316.T 4519.T 7267.T MSFT WMT MRK 
24,28994.886824724912003148347139358521,13500.051535383880036533810198307037,0.465601111568124281792080410014,7,8316.T 4519.T 7267.T AAPL MSFT WMT MRK 
25,31317.857827345324039924889802932739,14472.535486586488332250155508518219,0.462117669936854047474383833105,8,8316.T 4519.T 7267.T 2914.T AAPL MSFT WMT MRK 
26,31380.603115026799059705808758735657,15710.477245605923599214293062686920,0.500642935000916611265608935355,6,9433.T 4502.T 4519.T MSFT MRK CRM 
27,34112.940087700750154908746480941772,18324.620397779832273954525589942932,0.537175052946746278692558007606,4,4519.T 2914.T MRK CRM 
28,40500.360461289179511368274688720703,19024.879608695668139262124896049500,0.469745932925212328346020740355,4,4519.T 7267.T AAPL MRK 
29,42121.853172257113328669220209121704,19540.392465309909312054514884948730,0.463901537888173398638258504434,5,9433.T 4519.T MSFT MRK CRM 
30,43436.446397620085917878895998001099,19974.382737742824247106909751892090,0.459853058763049160617697452835,6,6367.T 8316.T 4519.T MSFT MRK CRM 
31,44655.499522664227697532624006271362,20854.155482654961815569549798965454,0.467000833168840667752874651342,6,8058.T 4519.T 5108.T WMT MRK CRM 
32,45213.927343697905598673969507217407,21437.063063598507142160087823867798,0.474125215901787577799098016840,6,8058.T 4519.T 7267.T AAPL WMT MRK 
33,47042.110212321204016916453838348389,21455.585675300615548621863126754761,0.456093180736628578397784394838,5,8058.T 4519.T 8411.T AAPL MRK 
34,47692.299497646388772409409284591675,22859.270396854753926163539290428162,0.479307364870986296612187516075,7,6367.T 8058.T 8316.T 4519.T AAPL MSFT MRK 
35,51170.777668324430123902857303619385,22938.041233580002881353721022605896,0.448264464188103117781025730437,8,8035.T 8058.T 8316.T 4502.T 4519.T AAPL WMT MRK 
36,51272.388385400117840617895126342773,23046.997571692874771542847156524658,0.449501150569680485435952732587,6,9433.T 8058.T 4519.T AAPL MSFT MRK 
37,51283.195792479717056266963481903076,23335.060094357068010140210390090942,0.455023516646343106906158482161,6,8058.T 8316.T 4519.T 7267.T AAPL MRK 
38,51925.038710114044079091399908065796,23951.758098982434603385627269744873,0.461275690764522683373627387482,5,6367.T 4519.T MSFT MRK CRM 
39,52321.432484650518745183944702148438,24071.372216234958614222705364227295,0.460067147880493354517028592454,8,6367.T 8058.T 4519.T 5108.T MSFT WMT MRK CRM 
40,52512.092402602946094702929258346558,24568.756241674385819351300597190857,0.467868544511788497786142215773,7,6367.T 8058.T 4519.T MSFT WMT MRK CRM 
41,55306.697580680396640673279762268066,24859.016746068464271957054734230042,0.449475702464508686251321023519,7,8058.T 4519.T 2914.T 5108.T AAPL MRK CRM 
42,55543.647063735967094544321298599243,24966.519303885299450485035777091980,0.449493697726337348985481412456,7,6367.T 8058.T 4519.T 8411.T AAPL MSFT MRK 
43,55624.435675117099890485405921936035,25802.995714616103214211761951446533,0.463878786390254593818838202424,7,6367.T 8058.T 4519.T 5108.T AAPL MSFT MRK 
44,55907.240332453606242779642343521118,26740.311632747452676994726061820984,0.478297828219307830099893408260,6,6367.T 8058.T 4519.T AAPL MSFT MRK 
45,58612.195651880676450673490762710571,27195.784091119341610465198755264282,0.463995313409602927468000643785,7,6367.T 8058.T 4519.T 5108.T AAPL MRK CRM 
46,58818.444738357247842941433191299438,27306.407987974114803364500403404236,0.464249065228458823728630022742,5,8058.T 4519.T 5108.T MRK CRM 
47,59750.942912435632024426013231277466,27444.341961147103575058281421661377,0.459312282341158895082600110982,5,8058.T 4519.T 2914.T MRK CRM 
48,59992.565969364193733781576156616211,28365.644121184108371380716562271118,0.472819317907977265669217104005,6,6367.T 8058.T 4519.T AAPL MRK CRM 
49,61621.841937124190735630691051483154,28969.605255550381116336211562156677,0.470119106227131267061736252799,4,8058.T 4519.T MRK CRM 
50,64768.031082166489795781672000885010,29104.405208140611648559570312500000,0.449363748161773990386080868120,6,6367.T 8058.T 4519.T 5108.T MRK CRM 
51,65143.887053000318701379001140594482,30777.334213691035984084010124206543,0.472451608370420828020286307947,5,6367.T 8058.T 4519.T MRK CRM 
52,70351.233218943612882867455482482910,31039.221728492117108544334769248962,0.441203662086397163655249187286,7,6367.T 8058.T 4519.T 7267.T AAPL MRK CRM 
53,70790.388221528191934339702129364014,31225.214580712290626252070069313049,0.441093986983056740580622090420,6,8035.T 8058.T 4519.T AAPL WMT MRK 
54,72424.603916005726205185055732727051,31485.492066604962019482627511024475,0.434734749852690838256563665709,7,8035.T 8058.T 8316.T 4519.T 2914.T AAPL MRK 
55,74111.035322505180374719202518463135,32195.413503468993440037593245506287,0.434421316115283895342713549326,7,8035.T 6367.T 8058.T 4519.T AAPL WMT MRK 
56,75936.896771713494672439992427825928,33123.211611470855132210999727249146,0.436193905988126406914062727083,6,8035.T 8058.T 8316.T 4519.T AAPL MRK 
57,78280.395438117076992057263851165771,33822.259411655846633948385715484619,0.432065515540137057293179623230,7,8035.T 6367.T 8058.T 8316.T 4519.T AAPL MRK 
58,80159.281123445034609176218509674072,33994.499761794635560363531112670898,0.424086884080749348946426380280,7,7203.T 8035.T 8058.T 4519.T 2914.T AAPL MRK 
59,81939.657331079521100036799907684326,34327.472604070280794985592365264893,0.418936003910403864658462680381,5,8035.T 8058.T 4519.T WMT MRK 
60,82867.308534370647976174950599670410,34451.171318455119035206735134124756,0.415738991983381489525584129296,8,8035.T 6367.T 8058.T 8316.T 4519.T AAPL MRK CRM 
61,82921.244000074904761277139186859131,36215.760176919488003477454185485840,0.436748876764159188468283900875,4,6367.T 8058.T 4519.T AAPL 
62,86100.919533546169986948370933532715,36331.267106845516536850482225418091,0.421961429723062664276511668504,7,7203.T 8035.T 6367.T 8058.T 4519.T AAPL MRK 
