Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,21934.766734827622713055461645126343,9937.007694264533711248077452182770,0.453025455633714768666209238290,13,8306.T 8035.T 4502.T 8766.T 7267.T 3382.T 4503.T JNJ WMT JPM CSCO NKE DD 
2,22209.433625699166441336274147033691,11965.175996762241993565112352371216,0.538742959339449156708212740341,10,8306.T 8035.T 4502.T 8766.T 7267.T 3382.T WMT JPM CSCO NKE 
3,22589.367966387326305266469717025757,13019.152197039735256112180650234222,0.576339816873675192532289202063,12,8306.T 8035.T 4502.T 8766.T 7267.T 2914.T 3382.T WMT JPM CSCO NKE DD 
4,23393.393265284619701560586690902710,14935.649435707673546858131885528564,0.638455877962429307892477936548,10,8306.T 8035.T 4502.T 8766.T 3382.T WMT JPM CSCO NKE DD 
5,23752.522968570017837919294834136963,15630.507763644774968270212411880493,0.658056737144407155604142189986,11,8306.T 8035.T 4502.T 8766.T 2914.T 3382.T WMT JPM CSCO NKE DD 
6,23929.600050327877397648990154266357,19251.447189639202406397089362144470,0.804503508171897974143860210461,14,8306.T 9984.T 8035.T 8316.T 8766.T 2914.T 3382.T 4503.T MSFT KO CSCO NKE VZ DD 
7,24394.468203315340360859408974647522,20386.655806660524831386283040046692,0.835708146484204439374821049569,14,8306.T 9984.T 8035.T 8316.T 8766.T 2914.T 3382.T 4503.T MSFT KO NKE VZ HON DD 
8,24696.754984422361303586512804031372,20449.123191026839776895940303802490,0.828008505729811772333448516292,14,8306.T 9984.T 8035.T 8316.T 8766.T 2914.T 3382.T 4503.T MSFT KO NKE VZ AXP DD 
9,24827.668218906568654347211122512817,20755.918311285844538360834121704102,0.835999503790692766180825401534,14,8306.T 9984.T 8035.T 8316.T 8766.T 2914.T 3382.T 4503.T MSFT JPM KO NKE VZ DD 
10,24898.281593673982570180669426918030,21311.160001850148546509444713592529,0.855928949219723289587591352756,14,8306.T 9984.T 8035.T 8316.T 8766.T 2914.T 3382.T 4503.T MSFT JPM KO NKE HON DD 
11,25103.105357220763835357502102851868,23758.529772895442874869331717491150,0.946437878294664414191572632262,14,8306.T 9984.T 8035.T 8316.T 8766.T 2914.T 3382.T 4503.T AAPL JPM NKE VZ IBM DD 
12,25598.424935030234337318688631057739,23778.878858926909742876887321472168,0.928919608111772432401664900681,13,8306.T 9984.T 8035.T 8316.T 8766.T 2914.T 3382.T 4503.T AAPL JPM KO NKE DD 
13,25934.453770458043436519801616668701,24225.617059666958084562793374061584,0.934109400339959261572175819310,13,8306.T 9984.T 8035.T 8316.T 8766.T 2914.T 3382.T 4503.T AAPL JPM NKE VZ DD 
14,25942.515618838151567615568637847900,24823.433673913033999269828200340271,0.956863013542430085323076127679,13,8306.T 9984.T 8035.T 8316.T 8766.T 2914.T 3382.T 4503.T AAPL JPM NKE HON DD 
15,26011.432502720414049690589308738708,25650.972011563353589735925197601318,0.986142228379026763995796045492,14,8306.T 9984.T 8035.T 8316.T 8766.T 2914.T 3382.T 4503.T AAPL MSFT JPM NKE VZ DD 
16,26534.764383754292794037610292434692,25758.478255781668849522247910499573,0.970744562991186832334733480820,14,8306.T 9984.T 8035.T 8316.T 8766.T 3382.T 8411.T 4503.T AAPL MSFT JPM NKE VZ DD 
17,26650.850983274587633786723017692566,25911.439592044374876422807574272156,0.972255617965285701131961104693,13,8306.T 9984.T 8035.T 8316.T 8766.T 3382.T 4503.T AAPL MSFT JPM NKE VZ DD 
18,26704.986239132904302095994353294373,25930.082772895417292602360248565674,0.970982817242498352783286463819,10,8306.T 9984.T 8766.T 3382.T AAPL WMT MRK VZ IBM DD 
19,26853.180150447071355301886796951294,26235.051754394087765831500291824341,0.976981184627300325296062055713,17,8306.T 9984.T 8035.T 6501.T 8316.T 8766.T 2914.T 3382.T 4503.T AAPL MSFT WMT JPM CSCO NKE VZ DD 
20,26861.913111641242721816524863243103,27169.513829324667312903329730033875,1.011451184299681171907536736398,14,8306.T 9984.T 8316.T 8766.T 3382.T 4503.T AAPL MSFT WMT JPM MRK NKE VZ DD 
21,26867.061003386792435776442289352417,27277.323570305237808497622609138489,1.015270094740423179047184021329,14,8306.T 9984.T 8316.T 8766.T 2914.T 3382.T 4503.T AAPL MSFT WMT CSCO NKE VZ DD 
22,27057.233768150526884710416197776794,28189.193325624397402862086892127991,1.041835745929294398948172784003,10,8306.T 9984.T 8766.T 2914.T 3382.T AAPL WMT VZ IBM DD 
23,27172.621965158359671477228403091431,28781.794691951869026524946093559265,1.059220370005399036728022110765,14,8306.T 9984.T 8316.T 8766.T 2914.T 3382.T 4503.T AAPL MSFT WMT JPM NKE VZ DD 
24,27494.443235923637985251843929290771,29484.042770582771481713280081748962,1.072363696096219509712454964756,10,8306.T 9984.T 8766.T 2914.T 3382.T AAPL WMT JPM IBM DD 
25,27832.327432338413927936926484107971,29884.623845050839008763432502746582,1.073737865354654541505396991852,13,8306.T 9984.T 8316.T 8766.T 2914.T 3382.T 4503.T AAPL MSFT WMT JPM NKE VZ 
26,27922.457651593391346978023648262024,30840.190344588343577925115823745728,1.104494121878575096928898346960,10,8306.T 9984.T 8766.T 2914.T 3382.T AAPL MSFT WMT VZ DD 
27,28859.535800447447400074452161788940,30895.356842275650706142187118530273,1.070542404282075699128995438514,13,8306.T 9984.T 8316.T 8766.T 2914.T 4503.T AAPL MSFT WMT JPM KO VZ DD 
28,29012.271865202972549013793468475342,31582.545722941678832285106182098389,1.088592643474483256937901387573,13,8306.T 9984.T 8316.T 8766.T 2914.T 4503.T AAPL MSFT WMT JPM NKE VZ DD 
29,29283.310092558887845370918512344360,31759.387883903786132577806711196899,1.084555939322381812317530602741,9,8306.T 9984.T 8766.T 3382.T AAPL MSFT WMT VZ DD 
30,29633.562070609772490570321679115295,32159.541496299709251616150140762329,1.085240492508835918883391968848,9,8306.T 9984.T 8766.T 2914.T AAPL WMT VZ IBM DD 
31,29695.769231463385949609801173210144,32955.851717622579599265009164810181,1.109782725638406963852844455687,12,8306.T 9984.T 8316.T 8766.T 2914.T 4503.T AAPL MSFT WMT JPM VZ DD 
32,30589.710801292309042764827609062195,33598.230871877865865826606750488281,1.098350719630159399997637592605,9,8306.T 9984.T 8766.T 2914.T AAPL WMT JPM IBM DD 
33,30990.151384170239907689392566680908,34672.084424838110862765461206436157,1.118809779114167346492081378528,11,8306.T 9984.T 8316.T 8766.T 2914.T 4503.T AAPL MSFT WMT JPM VZ 
34,31501.043617406354314880445599555969,34682.762537696580693591386079788208,1.101003603529253194182047081995,11,8306.T 9984.T 8316.T 8766.T 2914.T AAPL MSFT WMT NKE VZ DD 
35,31568.542554077845124993473291397095,35918.044082562431867700070142745972,1.137779611492477416234692100261,10,8306.T 9984.T 8316.T 8766.T 4503.T AAPL MSFT WMT JPM VZ 
36,32626.203626053491461789235472679138,35990.821184088825248181819915771484,1.103126235482345007810067727405,9,8306.T 9984.T 8031.T 8766.T 2914.T AAPL WMT JPM DD 
37,32806.590979530126787722110748291016,36734.356645004598249215632677078247,1.119724895156745336777248667204,10,8306.T 9984.T 8316.T 8766.T 2914.T AAPL MSFT WMT NKE VZ 
