7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T,AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
1547.600,1399.600,111.960,582.100,4236.000,3150.000,22600.000,2337.333,7523.333,2381.000,861.800,15770,969.167,1336.000,2438.000,4491.000,3271.000,983.750,1238.250,2006.667,1034.667,2516.500,1371.000,1697.000,4248,1898.000,1005.000,4421.000,1634.000,4449.000,66.040,149.550,279.660,137.360,181.790,39.760,131.470,122.720,116.800,217.620,87.040,53.750,44.700,195.180,93.560,150.620,59.960,233.480,174.320,132.910,161.000,217.640,142.960,57.660,117.260,355.180,168.270,135.260,64.860,59.270
1543.600,1420.400,111.120,581.000,4185.000,3172.000,22400.000,2341.667,7538.333,2378.000,850.400,15640,959.667,1334.000,2428.500,4468.000,3244.000,969.750,1228.250,1991.333,1035.000,2502.000,1362.667,1688.000,4206,1877.000,1013.000,4383.000,1635.500,4406.000,64.862,149.310,276.900,137.160,181.900,39.557,129.780,122.950,115.890,214.000,87.380,53.800,44.280,193.120,92.460,148.580,60.140,232.770,172.550,132.120,161.570,212.240,140.060,56.070,116.570,352.080,165.170,134.620,62.570,58.990
1556.600,1419.600,111.700,578.800,4200.000,3154.000,21233.333,2281.000,7458.333,2373.000,847.200,15525,964.833,1328.667,2432.500,4430.000,3230.000,975.750,1225.250,1980.667,1030.333,2515.000,1358.333,1690.000,4142,1823.000,1029.000,4391.000,1632.000,4404.000,65.435,149.850,279.320,139.380,180.600,39.563,132.340,124.530,116.940,214.100,88.670,54.290,43.890,194.310,93.720,148.280,60.530,233.880,173.210,131.990,156.430,215.940,140.120,56.020,117.940,348.840,167.140,135.170,62.770,58.910
1553.800,1417.600,111.700,584.500,4250.000,3151.000,21236.667,2364.667,7478.333,2364.000,850.600,15680,975.167,1329.333,2461.500,4449.000,3285.667,989.500,1240.000,1996.000,1043.000,2497.000,1367.667,1701.000,4224,1869.000,1019.500,4409.000,1660.500,4394.000,66.395,149.930,282.000,139.560,181.890,39.553,133.060,124.620,116.330,213.000,88.750,54.190,43.520,194.210,95.790,147.440,60.820,233.410,174.010,131.910,158.220,217.140,141.050,56.080,118.280,345.680,164.370,134.310,61.990,59.100
1545.400,1413.600,111.780,584.700,4257.000,3160.000,21306.667,2359.667,7493.333,2352.000,843.800,15680,974.000,1331.333,2449.000,4385.000,3281.667,981.000,1238.750,2005.000,1048.000,2500.500,1359.000,1706.000,4218,1880.500,1021.500,4337.000,1638.500,4399.000,67.677,151.750,280.190,140.380,182.170,39.927,135.040,124.190,118.010,214.280,88.850,54.420,43.840,195.350,97.000,147.660,61.190,233.770,175.460,133.220,158.010,224.610,142.720,56.810,120.610,354.090,171.470,135.720,63.590,58.630
1546.000,1428.800,111.680,587.500,4308.000,3191.000,21433.333,2307.667,7468.333,2356.000,858.400,15770,978.500,1338.333,2456.500,4371.000,3263.333,988.750,1243.000,2061.000,1047.000,2521.000,1359.000,1710.000,4265,1876.000,1006.500,4344.000,1610.500,4423.000,66.730,151.360,277.540,140.500,182.920,39.787,134.410,124.870,117.300,216.530,88.720,54.070,43.900,194.680,96.630,146.210,61.010,232.820,174.490,133.920,157.480,221.810,142.830,56.530,120.460,351.210,169.830,135.450,63.840,58.710
1530.000,1449.000,111.640,586.800,4295.000,3200.000,21346.667,2392.333,7416.667,2350.000,861.200,15675,973.500,1336.333,2457.500,4422.000,3313.000,984.000,1246.000,2057.000,1045.000,2504.000,1354.333,1709.000,4254,1881.000,1021.500,4335.000,1598.000,4373.000,67.120,151.130,279.520,139.990,182.260,39.713,134.500,124.270,117.890,215.900,89.100,53.770,44.100,194.950,97.010,146.100,61.230,233.840,174.040,133.910,156.400,221.880,142.870,56.590,120.900,347.900,167.660,135.540,64.040,58.410
1532.600,1443.800,112.080,581.700,4289.000,3203.000,21493.333,2410.667,7475.000,2351.000,839.400,15590,973.500,1324.667,2490.000,4371.000,3313.333,986.250,1256.000,2044.667,1049.667,2500.000,1361.667,1682.000,4222,1858.000,1020.500,4320.000,1595.500,4391.000,67.692,151.700,280.500,140.980,182.010,39.667,134.180,124.660,116.230,212.000,88.980,53.950,44.280,194.720,97.180,147.590,61.080,234.010,176.010,133.760,156.390,221.190,144.000,57.070,120.640,350.000,168.740,134.630,64.330,58.010
1525.600,1460.200,112.600,580.100,4334.000,3199.000,21483.333,2435.000,7838.333,2407.000,838.000,15685,969.000,1319.667,2505.000,4409.000,3280.333,976.500,1257.000,2026.667,1037.667,2498.000,1342.667,1673.000,4269,1850.000,1012.000,4281.000,1571.500,4406.000,67.865,153.240,283.610,141.340,182.640,39.920,138.020,124.570,118.810,212.040,89.570,54.140,45.670,196.310,97.720,147.760,61.170,235.990,177.390,135.320,158.590,226.050,146.780,57.550,122.640,346.290,168.560,135.610,66.190,58.580
1562.200,1488.600,112.260,595.700,4388.000,3218.000,22426.667,2502.667,8298.333,2511.000,859.000,16225,981.667,1352.000,2534.000,4426.000,3346.667,992.500,1288.000,2072.667,1073.667,2501.500,1359.000,1707.000,4389,1888.500,1005.500,4331.000,1590.000,4455.000,68.787,154.530,285.480,141.380,185.140,40.097,136.810,125.470,117.960,214.080,89.190,54.420,45.300,197.120,97.770,146.380,60.810,236.740,176.980,134.210,161.130,225.000,145.530,57.790,124.720,341.670,168.790,135.660,64.800,57.880
