7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T,AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
1410.200,1030.200,115.220,798.200,4753.000,3215.000,14553.333,903.500,6931.667,2420.000,835.900,13065,946.000,1521.667,1948.500,6176.000,1956.667,847.250,1572.000,1707.667,1258.333,3730.000,1539.000,2037.000,5684,1425.500,823.200,5120.000,1151.250,4142.000,42.763,84.260,226.780,139.980,110.730,32.450,104.790,90.360,119.510,180.420,55.870,45.970,37.600,172.870,59.880,105.250,51.250,177.200,154.400,154.760,103.830,248.950,141.520,44.680,97.860,271.380,241.150,136.210,213.030,71.450
1401.600,1045.000,114.660,800.900,4703.000,3176.000,14713.333,910.833,6900.000,2390.000,829.500,12980,951.333,1517.333,1928.000,6169.000,1950.000,846.000,1554.250,1699.667,1262.333,3710.000,1522.667,2034.000,5573,1440.500,813.900,5074.000,1097.500,4101.000,42.450,81.080,221.420,139.010,107.430,32.337,106.950,91.410,120.840,184.900,56.220,46.230,37.720,170.650,60.100,110.220,51.720,178.690,153.770,156.460,99.850,250.650,141.500,44.490,98.590,277.970,239.260,136.360,216.390,71.570
1399.400,1037.200,116.400,802.600,4669.000,3185.000,14810.000,910.667,6705.000,2311.000,834.500,12995,966.667,1532.000,1939.000,6150.000,1966.667,851.250,1537.250,1699.000,1255.667,3773.000,1542.000,2038.000,5469,1429.000,809.800,5065.000,1091.250,4187.000,42.410,81.590,220.090,139.670,108.580,32.610,105.720,91.400,120.390,182.850,55.770,46.260,37.310,172.990,60.420,107.220,50.920,178.670,153.060,155.350,100.690,248.330,140.140,43.440,98.710,275.540,238.260,135.320,214.620,70.180
1375.600,1005.400,116.300,785.500,4602.500,3149.000,14090.000,899.500,6680.000,2276.000,820.700,12780,952.833,1524.000,1897.500,6063.000,1943.333,835.000,1515.250,1674.333,1241.000,3726.000,1536.000,2012.000,5333,1406.500,793.600,4992.000,1065.000,4143.000,42.252,82.780,219.940,141.060,109.740,32.427,104.930,91.250,119.610,180.800,54.350,46.450,37.410,173.480,59.720,105.460,50.680,176.220,153.000,154.100,102.920,245.950,140.340,43.450,98.210,278.270,238.670,135.360,213.240,71.050
1386.400,1023.800,115.880,779.400,4668.000,3200.000,14423.333,895.833,7006.667,2330.000,843.700,13040,963.333,1524.333,1918.000,6127.000,1960.000,835.500,1527.500,1675.667,1252.000,3730.000,1551.333,2016.000,5401,1419.000,806.800,5004.000,1075.000,4186.000,42.330,82.490,220.150,140.010,111.400,32.260,104.620,90.100,119.630,182.000,54.770,45.780,37.400,172.910,60.600,105.260,50.420,173.960,153.280,153.570,104.070,248.560,142.890,43.080,98.580,281.970,240.300,134.210,214.110,69.610
1403.400,1031.800,115.380,783.400,4702.500,3175.000,14890.000,912.000,7205.000,2383.000,850.600,13110,975.500,1542.667,1933.500,6161.000,1993.333,846.500,1549.250,1678.667,1257.667,3725.000,1561.000,2022.000,5379,1430.000,817.300,5080.000,1080.000,4261.000,42.343,84.160,223.910,140.590,112.600,32.183,105.930,90.370,119.920,183.410,55.570,45.310,37.610,173.150,61.300,104.230,51.090,175.410,153.660,154.810,103.440,250.350,143.860,43.350,98.550,285.900,238.130,133.750,212.190,71.550
1409.400,1013.000,115.080,794.900,4741.500,3235.000,14876.667,920.833,7076.667,2412.000,856.700,13360,971.500,1577.667,1948.500,6180.000,1976.667,851.500,1566.250,1692.667,1263.000,3730.000,1565.333,2033.000,5412,1436.000,825.000,5127.000,1078.750,4231.000,43.167,85.230,222.770,141.140,112.370,32.310,105.620,90.230,120.420,182.250,56.340,45.330,37.960,173.250,61.910,106.830,51.840,176.830,153.210,155.410,104.540,250.130,143.770,43.660,99.000,283.160,239.300,133.160,212.430,71.880
1408.200,1008.800,114.000,812.800,4722.000,3192.000,14780.000,922.667,7068.333,2384.000,852.900,13515,976.500,1609.000,1954.500,6125.000,1966.667,861.750,1565.500,1710.333,1268.667,3726.000,1548.000,2062.000,5355,1442.000,816.900,5158.000,1066.250,4186.000,42.925,85.580,222.490,142.600,113.460,32.233,106.850,89.850,119.680,181.800,57.070,45.290,37.910,172.230,62.170,107.430,53.190,176.260,153.740,156.740,103.670,257.680,143.420,43.330,99.370,289.940,236.580,134.350,212.370,72.010
1416.000,1006.600,113.840,830.000,4682.500,3221.000,14780.000,939.667,6868.333,2299.000,839.400,13435,972.333,1634.000,1937.000,6210.000,1953.333,865.250,1563.250,1721.667,1278.000,3720.000,1561.333,2073.000,5288,1445.000,811.000,5073.000,1061.250,4223.000,43.068,85.350,224.350,142.890,113.310,32.587,105.510,90.880,119.930,183.030,56.910,45.900,38.150,173.550,64.300,107.610,52.890,177.380,155.800,153.910,103.940,255.560,148.570,43.340,97.780,291.840,239.110,133.560,211.680,71.720
1419.200,1003.200,113.120,809.600,4575.000,3130.000,14683.333,947.833,6891.667,2300.000,840.900,13270,967.167,1607.000,1938.000,6274.000,1943.333,868.000,1575.000,1693.333,1273.667,3714.000,1578.000,2027.000,5251,1451.500,812.500,5104.000,1055.000,4231.000,43.055,84.690,221.250,141.650,112.920,32.377,104.660,91.000,119.530,182.130,56.010,46.030,37.900,173.140,64.530,110.570,52.340,174.920,153.230,154.000,104.240,255.480,146.280,43.260,97.150,293.880,238.080,132.580,210.960,70.360
1393.200,1001.200,107.020,798.500,4465.500,2922.000,14866.667,950.000,6985.000,2279.000,823.300,13215,962.667,1597.333,1913.500,6221.000,1956.667,859.750,1591.000,1666.333,1260.667,3719.000,1579.000,2008.000,5234,1431.500,807.000,5092.000,1055.000,4177.000,43.492,86.850,221.820,142.460,113.820,32.370,106.140,91.890,119.730,182.580,56.240,46.190,38.190,174.060,64.790,111.270,52.670,177.040,154.250,152.500,105.480,257.170,146.690,44.560,98.520,293.940,238.000,134.890,210.000,71.940
1432.400,1032.200,107.500,821.600,4540.000,2890.500,14983.333,973.833,7106.667,2360.000,849.600,13640,980.667,1622.000,1949.500,6285.000,1970.000,870.000,1619.750,1704.667,1276.667,3714.000,1575.667,2056.000,5378,1448.000,821.900,5169.000,1057.500,4160.000,44.105,86.380,222.670,141.800,113.550,32.633,106.960,91.880,119.700,184.730,56.220,45.930,38.480,174.200,64.810,111.030,53.250,176.140,154.590,153.330,105.080,260.020,149.770,46.260,99.680,296.140,238.420,135.210,214.170,72.550
