7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T,AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
1400.000,610.200,89.820,777.000,3426.500,2913.500,15826.667,731.500,2081.333,1280.200,663.000,6985,733.167,1606.000,1416.500,5700.000,1431.667,776.000,1286.000,1552.000,1226.500,4152.500,1679.667,2400.000,3858,1695.500,583.000,3878.000,1043.750,3780.000,26.930,41.820,112.630,92.090,68.960,21.273,61.450,68.900,78.190,113.070,52.530,38.750,25.120,93.470,54.315,99.510,44.900,147.460,95.960,142.680,66.630,182.120,74.900,27.820,74.000,127.440,138.500,97.490,124.980,86.040
1403.000,604.000,89.770,767.100,3371.500,2928.000,16133.333,728.167,2074.000,1272.200,646.700,6881,715.833,1594.333,1363.000,5695.000,1450.000,757.500,1270.250,1522.667,1219.500,4234.500,1671.000,2413.000,3927,1684.500,572.500,3869.000,1028.750,3852.000,28.085,43.360,114.230,93.350,69.620,21.480,62.570,69.810,78.060,116.480,52.980,38.900,25.650,96.040,55.350,101.890,45.350,152.290,98.010,145.050,67.980,184.510,76.100,28.600,74.940,130.630,141.240,98.930,127.170,87.830
1437.000,605.300,92.770,761.300,3348.000,2964.000,15931.667,742.000,2100.000,1252.800,649.200,6850,717.667,1583.667,1372.000,5752.000,1431.667,760.250,1271.750,1556.833,1225.333,4324.500,1665.667,2382.000,3977,1700.000,578.200,3905.500,1037.500,3845.000,27.593,43.500,113.990,92.640,70.400,21.620,62.680,69.930,78.260,116.600,52.650,39.160,25.900,96.010,55.425,101.990,45.720,149.230,98.570,146.780,68.250,185.060,74.450,29.080,75.260,131.020,141.740,99.370,128.490,88.260
1400.800,593.200,89.760,738.000,3212.000,2905.500,15488.333,733.333,2049.000,1230.000,638.200,6773,710.333,1527.500,1348.500,5670.000,1433.333,755.500,1258.250,1524.000,1202.000,4203.500,1634.500,2336.000,3899,1665.500,565.800,3849.500,1025.000,3777.000,27.317,42.610,112.360,91.310,69.160,21.297,61.500,68.760,76.670,114.420,51.590,38.520,25.520,94.850,54.845,100.970,44.820,147.020,96.590,143.700,67.130,180.380,73.100,28.520,74.080,129.760,139.840,97.760,126.240,87.430
1417.800,592.200,90.940,739.600,3162.000,2948.500,15555.000,729.667,2081.667,1240.000,632.000,6820,706.667,1533.833,1369.500,5680.000,1411.667,762.250,1294.500,1517.333,1216.333,4128.000,1655.000,2306.000,3946,1675.000,567.800,3878.500,1020.000,3779.000,27.317,42.610,112.360,91.310,69.160,21.297,61.500,68.760,76.670,114.420,51.590,38.520,25.520,94.850,54.845,100.970,44.820,147.020,96.590,143.700,67.130,180.380,73.100,28.520,74.080,129.760,139.840,97.760,126.240,87.430
1410.000,573.500,89.990,728.600,3136.500,2893.500,15056.667,686.667,2070.000,1231.600,633.300,6737,707.500,1513.333,1371.500,5476.000,1323.333,761.750,1298.500,1469.667,1206.167,4021.500,1587.667,2264.000,3794,1597.000,557.500,3875.000,985.000,3654.000,28.078,43.890,116.090,93.940,70.530,22.127,63.160,69.980,76.840,116.430,52.690,38.900,26.300,96.780,55.875,104.010,45.880,154.560,99.810,147.230,70.760,185.880,74.300,29.500,75.490,133.820,143.430,99.650,132.270,90.090
1498.200,622.700,95.890,782.700,3307.500,3196.000,16575.000,763.333,2194.667,1303.000,655.300,6968,742.167,1616.000,1460.000,5900.000,1446.667,793.750,1430.000,1607.500,1285.667,4247.000,1701.000,2448.000,4114,1753.000,583.000,4176.000,1075.000,3911.000,27.538,43.070,115.080,92.220,69.600,21.707,62.180,68.480,74.920,113.970,51.930,38.300,25.940,95.430,54.930,101.910,45.390,151.080,98.860,145.050,69.030,185.680,72.960,29.240,75.120,132.650,140.860,98.480,131.370,88.940
1435.000,626.600,92.360,763.100,3277.500,3036.000,15641.667,735.333,2157.667,1272.600,634.700,7014,735.333,1579.500,1433.500,5772.000,1385.000,786.000,1397.500,1547.000,1247.500,4138.000,1636.167,2365.000,4088,1697.000,582.200,4146.000,1046.250,3838.000,28.142,43.290,116.770,92.720,70.230,21.373,62.660,68.320,75.660,114.490,52.720,38.420,26.260,95.250,55.190,102.600,45.460,153.140,99.550,146.200,69.740,185.910,72.420,29.270,75.310,133.550,140.780,99.090,131.280,89.380
1414.400,635.900,91.170,771.800,3256.500,3019.500,15873.333,744.333,2075.000,1255.800,628.400,6925,730.167,1594.167,1413.000,5744.000,1420.000,776.000,1368.500,1543.000,1239.833,4060.500,1672.667,2391.000,3974,1686.000,572.000,4126.000,1048.750,3831.000,28.552,43.480,118.700,92.930,70.760,21.550,62.560,68.420,75.790,115.440,52.090,38.130,26.020,97.410,55.910,104.480,45.730,153.210,99.620,147.370,70.050,185.270,72.630,29.470,75.500,134.670,141.260,99.490,131.340,90.400
1401.400,623.300,85.290,753.400,3077.000,2760.500,15455.000,733.333,2067.667,1265.800,620.600,6916,713.500,1574.167,1386.000,5730.000,1385.000,769.250,1349.750,1519.500,1218.333,4026.000,1658.167,2357.000,3809,1666.000,579.600,4064.000,1030.000,3832.000,28.828,43.040,117.800,93.320,70.010,21.427,62.380,68.060,75.770,114.730,52.340,38.100,25.700,96.970,55.945,103.820,45.650,151.000,99.220,145.650,69.890,183.940,72.770,29.390,75.140,134.430,140.810,99.280,129.240,90.170
