Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
32,37342.03414750500814989209,37347.89574492751853540540,1.00015697049066365487,9,9432.T 8306.T 8058.T 9022.T JNJ HD MRK VZ HON 
33,37894.94153726452350383624,38126.96400685110711492598,1.00612278209634964377,7,9432.T 8058.T 9022.T HD MRK VZ HON 
34,39192.75656489890388911590,38428.00068880106846336275,0.98048731594493787611,8,9432.T 8306.T 8058.T 9022.T JNJ HD MRK VZ 
35,39432.29364510260347742587,38589.04020869562373263761,0.97861515629812445560,8,9432.T 8058.T 8316.T 9022.T AAPL HD MRK HON 
36,40521.39587912685965420678,39708.26489591568679315969,0.97993329287972463781,6,9432.T 8058.T 9022.T HD MRK VZ 
37,42641.22271724795427871868,39991.33815704872540663928,0.93785627167001062165,7,9432.T 8058.T 8316.T 9022.T AAPL HD MRK 
38,43611.44429009917803341523,40198.28344558626849902794,0.92173703714536747711,7,9432.T 8058.T 9022.T AAPL HD MRK HON 
39,44019.18720549539284547791,40503.04659235836152220145,0.92012254572710339140,5,9432.T 8058.T HD MRK VZ 
40,44426.07069652718200813979,41428.29296337284904439002,0.93252210501279664268,7,9432.T 8306.T 8058.T 9022.T HD MRK HON 
41,46439.19196045897842850536,42124.78938339921296574175,0.90709565789315849127,6,9432.T 8058.T 9022.T AAPL HD MRK 
42,48847.15986764228000538424,42387.69213702241540886462,0.86776165189291187829,6,9432.T 8306.T 8058.T HD MRK HON 
43,49676.74617318254604469985,43559.80048748353874543682,0.87686500914584508681,6,9432.T 8306.T 8058.T 9022.T HD MRK 
44,50283.54777485979138873518,43804.51214650854672072455,0.87114999010490345999,7,9432.T 8306.T 8058.T 9022.T AAPL HD HON 
45,53059.09230163968459237367,43915.55458234522666316479,0.82767255671631800862,6,9432.T 8306.T 8058.T 9022.T HD VZ 
46,53471.87201083942636614665,44438.32324532279017148539,0.83105979974508048524,7,9432.T 8306.T 8058.T 8316.T 9022.T HD HON 
47,53549.54083003160485532135,46332.07906982873828383163,0.86521897950327197879,6,9432.T 8306.T 8058.T 9022.T AAPL HD 
48,58896.33633620174805400893,47071.52535177866957383230,0.79922671391777666550,6,9432.T 8306.T 8058.T 8316.T 9022.T HD 
49,59249.33765162681083893403,48449.26251857711031334475,0.81771821321359261514,5,9432.T 8306.T 8058.T AAPL HD 
50,65670.00235629714734386653,51030.23196521741920150816,0.77707065835553590372,5,9432.T 8306.T 8058.T 9022.T HD 
51,72439.14329750587057787925,51046.98039209489797940478,0.70468779817627247297,5,8306.T 8058.T 9022.T HD HON 
52,73132.86972265610529575497,51923.50284743079100735486,0.70998858713382628771,7,9432.T 8306.T 8058.T 8001.T AAPL HD MRK 
53,74225.88280507472518365830,54869.60930382083461154252,0.73922474519992464881,4,9432.T 8306.T 8058.T HD 
54,82711.42885408946312963963,54933.53312938072485849261,0.66415891842817165180,7,9432.T 8306.T 8058.T 8316.T 8001.T AAPL HD 
55,83780.44284643691207747906,56642.92050276685040444136,0.67608762353511253629,4,8306.T 8058.T 9022.T HD 
56,88514.28557071772229392081,56805.50852437418507179245,0.64176655957969541699,6,9432.T 8306.T 8058.T 8001.T HD MRK 
57,92917.84085216363018844277,57161.26261923587298952043,0.61518070259706048031,6,9432.T 8306.T 8058.T 8001.T HD VZ 
58,96335.71964813093654811382,57991.75938076417514821514,0.60197567000673057880,6,8306.T 8058.T 8001.T 9022.T HD MRK 
59,97314.31604811052966397256,59577.78710671938461018726,0.61222016992099237420,6,9432.T 8306.T 8058.T 8001.T AAPL HD 
60,99097.15111879039613995701,60317.23338866930862423033,0.60866768325524744920,6,9432.T 8306.T 8058.T 8316.T 8001.T HD 
61,103408.02999808760068845004,60782.30256653497053775936,0.58779093429842022012,3,8306.T 8001.T HD 
62,106496.76710190091398544610,61503.48424505931325256824,0.57751503560863970410,6,8306.T 8058.T 8316.T 8001.T 9022.T HD 
63,107041.77112369200040120631,63630.80255230570764979348,0.59444833436824584538,3,8306.T 8058.T HD 
64,119084.02346660812327172607,64316.09445533598773181438,0.54009003544770728400,5,9432.T 8306.T 8058.T 8001.T AAPL 
65,120600.05250974053342361003,64843.97660764161264523864,0.53767784721656186608,7,9432.T 8306.T 9984.T 8058.T 8001.T AAPL HD 
66,121069.77219580821110866964,65734.50694545457372441888,0.54294730842593008635,5,8306.T 8058.T 8001.T AAPL HD 
67,122240.10059097179328091443,66894.40139868250116705894,0.54723778101687092779,5,9432.T 8306.T 8058.T 8001.T HD 
68,129689.73129021954082418233,66897.06390197630389593542,0.51582390707768621674,5,9432.T 8306.T 8058.T 8001.T 9022.T 
69,132071.90397089780890382826,68315.47639209491899237037,0.51725972245503715197,5,8306.T 8058.T 8001.T 9022.T HD 
70,138155.42341219715308398008,69755.52622924905153922737,0.50490617383241020999,4,8306.T 9984.T 8001.T HD 
71,143583.00131911932840012014,69758.65031620554509572685,0.48584198460348365645,6,9432.T 8306.T 9984.T 8058.T 8001.T AAPL 
72,144218.68581375465146265924,73318.94782608693640213460,0.50838729678047200888,2,8306.T 8001.T 
73,153805.83457374171121045947,74745.30441844531742390245,0.48597183992138426323,4,9432.T 8306.T 8058.T 8001.T 
74,158108.10425123287132009864,76517.54764374182559549809,0.48395715074893241869,4,8306.T 8058.T 8001.T HD 
75,167061.60190255867200903594,76518.61561739133321680129,0.45802634923866003547,4,8306.T 8058.T 8001.T 9022.T 
76,176313.86024988730787299573,76646.37086851122148800641,0.43471551674883263106,7,7203.T 8306.T 9984.T 8058.T 8001.T 9022.T HD 
77,176623.86970588791882619262,79100.14374387354473583400,0.44784515182228890051,5,9432.T 8306.T 9984.T 8058.T 8001.T 
78,181449.52969647909048944712,80518.55623399215983226895,0.44375180453032925243,5,8306.T 9984.T 8058.T 8001.T HD 
79,184516.07303516566753387451,81144.02898550727695692331,0.43976672411645456595,3,8306.T 9984.T 8001.T 
80,194315.98384948904276825488,81594.95371436099230777472,0.41990860503560961670,7,9432.T 8306.T 9984.T 8058.T 8001.T 8031.T HD 
81,197342.36624446412315592170,82329.97986561269499361515,0.41719363881359272650,6,7203.T 9432.T 8306.T 9984.T 8058.T 8001.T 
82,198413.91036928247194737196,82397.26110671937931329012,0.41527965934124216885,5,9432.T 8306.T 9984.T 8001.T 8031.T 
83,202050.56104064866667613387,83511.81863241108658257872,0.41332138946949087410,6,7203.T 8306.T 9984.T 8058.T 8001.T HD 
84,204869.58151140232803300023,83815.67359683797985780984,0.40911721973802678276,5,8306.T 9984.T 8001.T 8031.T HD 
85,210372.58020056525128893554,83818.33610013176803477108,0.39842804618463562027,5,8306.T 9984.T 8001.T 8031.T 9022.T 
86,212165.72849099119775928557,83881.52997891967243049294,0.39535852739044696769,6,8306.T 9984.T 8058.T 8001.T HD CAT 
87,212293.99574548035161569715,84128.60152832677704282105,0.39628347110291667343,5,7203.T 8306.T 8001.T 8031.T HD 
88,213317.84619959178962744772,84438.09657654809416271746,0.39583231352121950319,5,7203.T 9432.T 8306.T 8058.T 8031.T 
89,214577.65119158159359358251,90131.04280527013179380447,0.42003928323736910988,3,8306.T 8058.T 8001.T 
90,230747.86735050339484587312,91761.63854229256685357541,0.39767058129689092372,4,8306.T 9984.T 8058.T 8001.T 
91,235058.41752768240985460579,92161.88123003960936330259,0.39208075251840690534,4,7203.T 8306.T 8058.T 8001.T 
92,244051.18823322764365002513,93037.22651067195693030953,0.38122013330154691513,5,7203.T 8306.T 9984.T 8058.T 8001.T 
93,250343.20381060973159037530,93471.09667140978854149580,0.37337181616531028849,5,8306.T 9984.T 8058.T 8001.T CAT 
94,253176.26496186316944658756,95633.87061923586588818580,0.37773631992573053484,3,8306.T 8001.T 8031.T 
95,257569.14096262585371732712,95878.98550724641245324165,0.37224562363687341282,4,8306.T 9984.T 8001.T 8031.T 
96,264303.35436342924367636442,96279.22819499344041105360,0.36427546834159768574,4,7203.T 8306.T 8001.T 8031.T 
97,266078.54334017040673643351,96334.34387351780605968088,0.36205228224794638869,5,7203.T 8306.T 9984.T 8001.T 8031.T 
98,276967.36467513703973963857,96768.21403425560856703669,0.34938489647600834420,5,8306.T 9984.T 8001.T 8031.T CAT 
99,278851.12894972349749878049,98409.64539341245836112648,0.35291105244603687696,4,7203.T 8306.T 8058.T 8031.T 
100,280611.81287896638968959451,98482.37060500662482809275,0.35095589738228194499,3,8306.T 8058.T 8031.T 
101,281104.79844972532009705901,98496.12157259555533528328,0.35038932852016491104,5,8306.T 9984.T 8058.T 8031.T CAT 
102,283998.76302841142751276493,101410.41307193678221665323,0.35708047454344588045,5,8306.T 9984.T 8058.T 8001.T 8031.T 
103,285809.64299730944912880659,101723.34100342557940166444,0.35591290740453840336,5,7203.T 8306.T 8058.T 8001.T 8031.T 
104,287038.93459847924532368779,102641.00692173915740568191,0.35758566016598836157,4,8306.T 8058.T 8001.T 8031.T 
105,309569.75539466924965381622,106001.96205533597094472498,0.34241704884960255661,2,9984.T 8001.T 
106,323214.28159932955168187618,108477.18426034259027801454,0.33562002187395795216,4,7203.T 9984.T 8058.T 8001.T 
107,332152.21135408425470814109,111919.71895810277783311903,0.33695310502928726981,3,9984.T 8058.T 8001.T 
108,339789.98018675425555557013,112422.78628353097883518785,0.33085962753151676452,3,7203.T 8058.T 8001.T 
109,353475.32296226138714700937,112594.53122529643587768078,0.31853576165292174505,4,7203.T 9984.T 8001.T 8031.T 
110,357867.04251419391948729753,114787.88276890643464867026,0.32075566937504074172,5,7203.T 9984.T 8058.T 8001.T 8031.T 
111,363218.29555164382327347994,119470.56720316206337884068,0.32892221748277894466,2,8058.T 8001.T 
112,397695.59100546425906941295,120774.11408326747186947614,0.30368482028659971039,3,7203.T 8058.T 8031.T 
113,406673.43417913117446005344,123755.23276363646436948329,0.30431108197031836449,1,8058.T 
114,413982.23087460076203569770,126409.56059183138131629676,0.30535020869077367234,3,8058.T 8001.T 8031.T 
115,429252.26384933944791555405,127736.72450592885434161872,0.29757961754340883642,2,8001.T 8031.T 
116,459806.48944595223292708397,131997.55890276678837835789,0.28707197904452885773,2,8058.T 8031.T 
117,519230.80120130820432677865,140263.71620553359389305115,0.27013751087380638571,1,8031.T 

fitness_time:,239181
execution time:,1.48510399999999997966 s
Exp_times:,1
gen:,7000
theta:,0.00029999999999999997
market:,NIKKEI30&DJIA30
