Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,25036.36360005709866527468,5648.87784959226246428443,0.22562692968636147151,8,6367.T 4519.T 8766.T UNH CVX KO AMGN DD 
2,26028.30057499794202158228,9650.31557233466810430400,0.37076241472347570838,7,6367.T 4519.T 8766.T UNH CVX AMGN DD 
3,26991.68182989535853266716,11342.11745756569325749297,0.42020788215588061876,8,6367.T 8316.T 4519.T 2914.T UNH CVX NKE AMGN 
4,28042.96183782934531336650,14592.83462156446148583200,0.52037422815585210323,8,6367.T 8316.T 4519.T 2914.T UNH CVX AMGN DD 
5,28666.55763944407590315677,15556.85197885835441411473,0.54268294695602814492,8,8316.T 8001.T 4519.T 2914.T UNH CVX NKE AMGN 
6,29467.18113590642678900622,15857.65860495317974709906,0.53814643931550898426,7,8316.T 4519.T 2914.T UNH CVX IBM DD 
7,30611.29098935459478525445,20776.10672304439140134491,0.67870730216081076591,6,4519.T 8766.T 2914.T UNH CVX KO 
8,32064.76971676070388639346,21528.19105436422250932083,0.67139702684691782153,7,6367.T 8316.T 4519.T 2914.T UNH CVX AMGN 
9,34208.36009623954305425286,22414.89153005134721752256,0.65524601199796683737,6,8316.T 4519.T 2914.T UNH CVX KO 
10,34663.82575132782949367538,26406.76338870430117822252,0.76179598807534298910,5,4519.T 8766.T UNH CVX AMGN 
11,34691.52571443395572714508,29442.45765025668151793070,0.84869307543907424041,5,4519.T 8766.T 2914.T UNH CVX 
12,34814.80870728879381204024,31405.77444669283067923971,0.90208091363482767466,5,8316.T 4519.T 2914.T UNH CVX 
13,37056.33177345595322549343,33304.69199637570272898301,0.89875846859273833545,4,4519.T 8766.T 2914.T UNH 
14,43038.59966967443324392661,35742.81212443366530351341,0.83048269225214876865,4,8316.T 4519.T 2914.T UNH 
15,52463.95125947883207118139,36625.45161975235532736406,0.69810699995904557102,5,9432.T 8316.T 4519.T 2914.T UNH 
16,60148.90669964677363168448,36935.19750528538133949041,0.61406265769253431941,4,8306.T 2914.T UNH CVX 
17,60336.18189939796138787642,36943.29764451825758442283,0.61229094187822452611,7,9432.T 8316.T 4519.T 8766.T 2914.T UNH CVX 
18,60537.14477288375201169401,37177.03679855031077750027,0.61411942928637963668,6,8306.T 4519.T 8766.T 2914.T UNH AMGN 
19,62406.13167731968860607594,38068.61471942014759406447,0.61001401138368360755,6,8316.T 4519.T 8766.T 2914.T UNH AMGN 
20,65869.69801133354485500604,40866.03959921474597649649,0.62040727121875272054,5,8316.T 4519.T 8766.T 2914.T UNH 
21,80741.25893301196629181504,41294.22680277857580222189,0.51143897616259448302,4,8316.T 4519.T 8766.T UNH 
22,80750.84880230999260675162,42414.48731893689546268433,0.52525128773288598527,5,8316.T 4519.T 7267.T 2914.T UNH 
23,85018.48903329885797575116,44565.94041075202403590083,0.52419116026982148782,3,8306.T 2914.T UNH 
24,96408.84939993800071533769,45032.93255693148239515722,0.46710372374758829528,6,8306.T 8316.T 4519.T 8766.T 2914.T UNH 
25,97119.91053956536052282900,45574.28610570829187054187,0.46925790862566674200,6,8316.T 4519.T 8766.T 7267.T 2914.T UNH 
26,97179.18443967238999903202,46341.30057142855366691947,0.47686447296948297758,3,8316.T 2914.T UNH 
27,104927.28596774168545380235,46431.00024554516130592674,0.44250644450881604364,5,8316.T 7267.T 2914.T UNH AMGN 
28,108685.37504847114905714989,46714.82387677441874984652,0.42981701867376997939,6,8306.T 8316.T 8766.T 2914.T UNH CVX 
29,110959.49505713193502742797,47039.19462398067844333127,0.42393122463075977313,5,9432.T 8306.T 8766.T 2914.T UNH 
30,111395.87167433356808032840,47256.17742555119912140071,0.42421839081887063871,6,8316.T 8766.T 7267.T 2914.T UNH CVX 
31,111747.07699079853773582727,48780.35478707338188542053,0.43652465997916034546,4,8306.T 8766.T 2914.T UNH 
32,115877.35209312624647282064,49002.51142041680577676743,0.42288256104640137290,5,9432.T 8306.T 8316.T 2914.T UNH 
33,118001.38128661693190224469,50109.92598731496400432661,0.42465541878362872419,4,8316.T 8766.T 2914.T UNH 
34,120131.98501184288761578500,51218.47491513133718399331,0.42635169068489214839,4,8306.T 8316.T 2914.T UNH 
35,122107.03560855782416183501,52017.27156266984820831567,0.42599733343312967682,4,8316.T 7267.T 2914.T UNH 
36,133863.72582494106609374285,52581.74901842343388125300,0.39280057905445336930,2,8306.T 2914.T 
37,135417.44403985896497033536,53243.09939987920370185748,0.39317755387708802628,5,8306.T 8316.T 8766.T 2914.T UNH 
38,136767.55431614164263010025,55257.01627876776183256879,0.40402138178942481606,2,8316.T 2914.T 
39,152812.60210537296370603144,55886.78444457872683415189,0.36572104443350567093,6,8306.T 8316.T 8766.T 7267.T 2914.T UNH 
40,152887.48125655317562632263,56280.98501721530192298815,0.36812029706194759893,3,8316.T 7267.T UNH 
41,157126.88271198718575760722,57309.73542494716821238399,0.36473539368814206219,3,8316.T 8766.T 2914.T 
42,164946.08114698005374521017,57568.68624101475870702416,0.34901518023769528831,4,8316.T 8766.T 7267.T UNH 
43,170090.63841566097107715905,58791.88779583209543488920,0.34565034468363120546,3,8306.T 8316.T 2914.T 
44,173000.88541521489969454706,59866.79921232257038354874,0.34604909141729439659,3,8316.T 7267.T 2914.T 
45,179304.23191977821988984942,60248.95165931742667453364,0.33601522403706102216,4,8316.T 8766.T 7267.T 2914.T 
46,191357.75454573694150894880,61357.50058713379985420033,0.32064287508384498038,4,8306.T 8316.T 7267.T 2914.T 
47,191912.75186913204379379749,61361.11727967382466886193,0.31973444537712020219,5,8306.T 8316.T 8766.T 7267.T 2914.T 
48,209079.40801412891596555710,61454.90063424946856684983,0.29393090987753583976,1,8766.T 
49,209697.86053025117143988609,61545.61537692540150601417,0.29349662996703196338,5,9432.T 8306.T 8316.T 8766.T 7267.T 
50,213832.87964777095476165414,61587.78454968288133386523,0.28801830967777869441,4,9432.T 8306.T 8316.T 7267.T 
51,219884.30043462637695483863,61782.28599939595733303577,0.28097634018106898424,4,9433.T 8316.T 8766.T 7267.T 
52,223944.59268141191569156945,66347.26575022653560154140,0.29626643338789382387,2,8316.T 8766.T 
53,233908.10955827569705434144,67249.41987073392374441028,0.28750358419693633483,3,8316.T 8766.T 7267.T 
54,252123.79185573686845600605,71239.63086620355898048729,0.28255814471871137927,1,8316.T 

fitness_time:,118962
execution time:,0.71849799999999997002 s
Exp_times:,1
gen:,7000
theta:,0.00029999999999999997
market:,NIKKEI30&DJIA30
