Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,56193.478890502898138947784900665283,10484.032178716801354312337934970856,0.186570263769319288904569020815,9,9983.T 4063.T 4519.T 6702.T PG MRK CSCO NKE VZ 
2,56907.162239265628159046173095703125,10604.379401699630761868320405483246,0.186345250482067931185881093370,12,9983.T 4568.T 4063.T 4519.T 2914.T 6702.T WMT PG CSCO NKE VZ AMGN 
3,57155.711413684759463649243116378784,11242.369454851506816339679062366486,0.196697218471849039067578246431,12,9983.T 4568.T 4063.T 4502.T 4519.T 6702.T WMT PG CSCO NKE VZ AMGN 
4,57686.960947180094080977141857147217,11290.893354954550886759534478187561,0.195726957523257805160454836368,10,9983.T 4568.T 4063.T 4502.T 4519.T 6702.T WMT CSCO NKE VZ 
5,58235.033526879880810156464576721191,12284.905502729019644903019070625305,0.210953866748588791946161791202,11,9983.T 4568.T 4063.T 4519.T 2914.T 6702.T WMT PG CSCO NKE VZ 
6,59344.987789210739720147103071212769,13245.336238867181236855685710906982,0.223192163859123077207513574649,10,9983.T 4568.T 4063.T 2914.T 6702.T PG CSCO NKE VZ AMGN 
7,59674.626375499668938573449850082397,13404.380803358451885287649929523468,0.224624461308095019207442533116,10,9983.T 4568.T 4063.T 4519.T 6702.T WMT PG CSCO NKE VZ 
8,61172.742716290886164642870426177979,14521.482459105707675917074084281921,0.237384851721524958723108511549,10,4568.T 4063.T 8058.T 2914.T 6702.T PG CSCO NKE VZ AMGN 
9,61883.983855635531654115766286849976,14564.649347792816115543246269226074,0.235354100372231783699916718433,10,9983.T 4568.T 4063.T 6902.T 6702.T PG CSCO NKE VZ AMGN 
10,62074.964641279322677291929721832275,14612.501944879146321909502148628235,0.235400890348022168163666378859,9,9983.T 4568.T 4063.T 6702.T PG CSCO NKE VZ AMGN 
11,62198.858566077513387426733970642090,14823.522072861933338572271168231964,0.238324664062991325996776481588,10,9983.T 4568.T 4063.T 8058.T 4503.T 6702.T PG CSCO NKE VZ 
12,62695.237859269378532189875841140747,17579.238532722578383982181549072266,0.280391926611432751315078348853,9,9983.T 4568.T 4063.T 8058.T 6702.T PG CSCO NKE VZ 
13,65199.581027270796766970306634902954,19109.522272308986430289223790168762,0.293092715800061909270368687430,10,9983.T 4568.T 4063.T 8058.T 6702.T PG CSCO MCD NKE VZ 
14,67608.632123638439225032925605773926,19216.006850430017948383465409278870,0.284224162608244845795724131676,9,9983.T 4568.T 4063.T 8058.T 6702.T PG CSCO MCD NKE 
15,70962.138384706966462545096874237061,19908.126184021781227784231305122375,0.280545747876055795444472096278,10,4568.T 4063.T 8058.T 6902.T 6702.T PG CSCO MCD NKE VZ 
16,71572.134432386417756788432598114014,20462.749407371884444728493690490723,0.285903858668667576470312496895,7,9983.T 4063.T 4502.T 6702.T PG NKE VZ 
17,71752.112337702477816492319107055664,20493.174776211217249510809779167175,0.285610752193047046088025808785,9,9983.T 4568.T 4063.T 6702.T PG MCD NKE VZ AMGN 
18,71982.941350009408779442310333251953,22431.508516032259649364277720451355,0.311622560780913770983602262277,6,9983.T 4063.T 6702.T PG NKE VZ 
19,73756.823838966971379704773426055908,22734.387265585944987833499908447266,0.308234358290994991946831760288,7,9983.T 4568.T 4063.T 6702.T PG NKE VZ 
20,74071.580692639035987667739391326904,23931.375784576772275613620877265930,0.323084448324119311024560374790,7,9983.T 4063.T 6702.T PG MCD NKE VZ 
21,75609.206810530551592819392681121826,24552.913917476864298805594444274902,0.324734446414761623866951367745,7,4568.T 4063.T 8058.T 6702.T PG NKE VZ 
