Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,77519.054324545722920447587966918945,5468.516960509830823866650462150574,0.070544165020577059843631673175,11,9983.T 4519.T 2914.T 6702.T MSFT UNH JNJ CVX DIS VZ MMM 
2,77881.928500752168474718928337097168,13596.377811873881000792607665061951,0.174576799439969815308515421748,10,9983.T 6501.T 2914.T 6702.T MSFT UNH JNJ CVX VZ MMM 
3,81181.078235954293631948530673980713,14831.866478119414750835858285427094,0.182701028372773299768283550293,9,9983.T 8058.T 2914.T 6702.T MSFT UNH JNJ CVX MMM 
4,83471.409328490772168152034282684326,16398.738323021021642489358782768250,0.196459344043011657765518407359,11,9983.T 6501.T 8058.T 2914.T 6702.T MSFT UNH JNJ CVX VZ MMM 
5,83744.460687134240288287401199340820,16705.925578130587382474914193153381,0.199486932521342724689006331573,11,9983.T 6501.T 2914.T 8411.T 6702.T MSFT UNH JNJ CVX VZ MMM 
6,85581.243129023336223326623439788818,17468.535673792484885780140757560730,0.204116404893262715081192482103,10,9983.T 6501.T 8001.T 2914.T 6702.T MSFT UNH JNJ CVX MMM 
7,86371.639123053144430741667747497559,17566.374886940971919102594256401062,0.203381284242090926150936525119,11,9983.T 4502.T 2914.T 6702.T 5108.T MSFT JNJ CVX VZ CAT MMM 
8,86964.056610265848576091229915618896,17917.731695818427397171035408973694,0.206036061267446585221208010807,10,9983.T 8058.T 2914.T 6702.T 5108.T MSFT UNH CVX VZ MMM 
9,87134.586891172002651728689670562744,19005.597223211090749828144907951355,0.218117717674479877354443146942,10,9983.T 6501.T 8058.T 2914.T 6702.T MSFT UNH JNJ CVX MMM 
10,89149.626128791074734181165695190430,19669.281631753125111572444438934326,0.220632239145205855113118786903,12,9983.T 6501.T 8031.T 2914.T 6702.T 5108.T MSFT UNH JNJ VZ CAT MMM 
11,90177.021047005560831166803836822510,21314.576495192311995197087526321411,0.236363723792582386407090666580,7,8031.T 2914.T 5108.T MSFT JPM VZ MMM 
12,90805.237205381941748782992362976074,21927.862655746866948902606964111328,0.241482356421257426948301372249,9,8031.T 2914.T 5108.T MSFT JNJ JPM VZ CAT MMM 
13,91995.175356891268165782094001770020,23144.478050872101448476314544677734,0.251583607086829363908009327133,7,8031.T 2914.T 5108.T MSFT VZ GS MMM 
14,94180.525660917308414354920387268066,23942.824065406981389969587326049805,0.254222663309498664307994886258,9,6501.T 8031.T 2914.T 5108.T MSFT JNJ VZ CAT MMM 
15,96419.138629922919790260493755340576,24173.203439288910885807126760482788,0.250709597521616422977075444578,10,8058.T 8031.T 2914.T 5108.T MSFT JNJ JPM VZ CAT MMM 
16,97051.818187036493327468633651733398,25874.778006261185510084033012390137,0.266607864639854419408493413357,8,8031.T 2914.T 5108.T MSFT JNJ JPM CAT MMM 
17,97392.697514823623350821435451507568,27000.012487030413467437028884887695,0.277228305365716798380759655629,6,8031.T 2914.T 5108.T MSFT CAT MMM 
18,100851.271328551389160566031932830811,27937.675355444996966980397701263428,0.277018573860414285547904000850,9,8058.T 8031.T 2914.T 5108.T MSFT JNJ JPM CAT MMM 
19,101973.527982978586805984377861022949,28864.040625223613460548222064971924,0.283054251393965672356500817841,8,6501.T 8031.T 5108.T MSFT UNH JNJ CAT MMM 
20,102664.452622445533052086830139160156,29498.748859525949228554964065551758,0.287331672317090169865849702546,7,8058.T 8031.T 2914.T 5108.T MSFT CAT MMM 
21,105590.105496616815798915922641754150,29981.115901721819682279601693153381,0.283938686875186752089916808472,7,8031.T 2914.T 8411.T 5108.T MSFT CAT MMM 
22,107203.124050628975965082645416259766,30593.774224854652857175096869468689,0.285381368274361890691181997681,9,6501.T 8058.T 8031.T 5108.T MSFT UNH JNJ CAT MMM 
23,107650.443318266858113929629325866699,30903.043832792940520448610186576843,0.287068430748850467182364809560,6,8031.T 5108.T MSFT CSCO CAT MMM 
24,109141.133904498768970370292663574219,31240.490691525046713650226593017578,0.286239381742737442060331432003,7,6501.T 8031.T 2914.T 5108.T MSFT CAT MMM 
25,111003.162061305745737627148628234863,31786.916855377901811152696609497070,0.286360462757109190956583688603,8,8058.T 8031.T 2914.T 8411.T 5108.T MSFT CAT MMM 
